# page: ai-software-developer-course/lessons/0400-one-file-two-readers.html
# viewport: 1280x900 at device pixel ratio 1
# base: paper light in full; every other row lists only what moved from it

axis | paper light | line.axis | color=rgb(26, 26, 24); fill=none; stroke=rgb(99, 99, 91); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
key | sage light | div.callout.card.key | color=rgb(22, 26, 19); background-color=color(srgb 0.910196 0.892157 0.828627); border-top-color=color(srgb 0.867569 0.876431 0.852392); border-right-color=color(srgb 0.867569 0.876431 0.852392); border-bottom-color=color(srgb 0.867569 0.876431 0.852392); border-left-color=rgb(125, 83, 9)
key | sage dark | div.callout.card.key | color=rgb(228, 234, 217); background-color=color(srgb 0.189412 0.183725 0.104706); border-top-color=color(srgb 0.177647 0.197765 0.172039); border-right-color=color(srgb 0.177647 0.197765 0.172039); border-bottom-color=color(srgb 0.177647 0.197765 0.172039); border-left-color=rgb(220, 182, 76); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
key | harbor light | div.callout.card.key | color=rgb(17, 24, 32); background-color=color(srgb 0.910196 0.893922 0.850196); border-top-color=color(srgb 0.86502 0.875412 0.882902); border-right-color=color(srgb 0.86502 0.875412 0.882902); border-bottom-color=color(srgb 0.86502 0.875412 0.882902); border-left-color=rgb(125, 86, 6)
key | harbor dark | div.callout.card.key | color=rgb(223, 232, 237); background-color=color(srgb 0.17549 0.178627 0.135882); border-top-color=color(srgb 0.161451 0.193333 0.212941); border-right-color=color(srgb 0.161451 0.193333 0.212941); border-bottom-color=color(srgb 0.161451 0.193333 0.212941); border-left-color=rgb(219, 179, 78); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
key | aubergine light | div.callout.card.key | color=rgb(25, 19, 25); background-color=color(srgb 0.908627 0.884902 0.852745); border-top-color=color(srgb 0.875922 0.866039 0.875922); border-right-color=color(srgb 0.875922 0.866039 0.875922); border-bottom-color=color(srgb 0.875922 0.866039 0.875922); border-left-color=rgb(111, 82, 16)
key | aubergine dark | div.callout.card.key | color=rgb(235, 226, 234); background-color=color(srgb 0.205098 0.162549 0.129216); border-top-color=color(srgb 0.194863 0.173216 0.194353); border-right-color=color(srgb 0.194863 0.173216 0.194353); border-bottom-color=color(srgb 0.194863 0.173216 0.194353); border-left-color=rgb(224, 180, 95); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
key | press light | div.callout.card.key | color=rgb(28, 26, 23); background-color=color(srgb 0.898431 0.867255 0.803529); border-top-color=color(srgb 0.860392 0.849137 0.830549); border-right-color=color(srgb 0.860392 0.849137 0.830549); border-bottom-color=color(srgb 0.860392 0.849137 0.830549); border-left-color=rgb(122, 86, 6)
key | press dark | div.callout.card.key | color=rgb(237, 228, 211); background-color=color(srgb 0.224314 0.183922 0.108235); border-top-color=color(srgb 0.219765 0.201529 0.16898); border-right-color=color(srgb 0.219765 0.201529 0.16898); border-bottom-color=color(srgb 0.219765 0.201529 0.16898); border-left-color=rgb(217, 171, 82); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
keynum | paper light | span.keynum | color=rgb(21, 88, 92); background-color=rgb(242, 238, 227); border-top-color=color(srgb 0.876431 0.87302 0.858353); border-right-color=color(srgb 0.876431 0.87302 0.858353); border-bottom-color=color(srgb 0.876431 0.87302 0.858353); border-left-color=color(srgb 0.876431 0.87302 0.858353); font-family="JetBrains Mono", ui-monospace, "SF Mono", SFMono-Regular, Menlo, Consolas, "Liberation Mono", monospace; font-size=16.34px; font-weight=700; line-height=28.1048px; white-space=nowrap; display=inline; min-height=0px; padding-top=0.9804px; padding-right=6.2092px; padding-bottom=0.9804px; padding-left=6.2092px; border-top-width=1px; border-right-width=1px; border-bottom-width=1px; border-left-width=1px; border-top-style=solid; border-right-style=solid; border-bottom-style=solid; border-left-style=solid; border-top-left-radius=5px; border-top-right-radius=5px; border-bottom-right-radius=5px; border-bottom-left-radius=5px
keynum | paper dark | span.keynum | color=rgb(102, 199, 205); background-color=rgb(31, 29, 21); border-top-color=color(srgb 0.197765 0.192314 0.162314); border-right-color=color(srgb 0.197765 0.192314 0.162314); border-bottom-color=color(srgb 0.197765 0.192314 0.162314); border-left-color=color(srgb 0.197765 0.192314 0.162314)
keynum | slate light | span.keynum | color=rgb(13, 106, 128); background-color=rgb(240, 243, 248); border-top-color=color(srgb 0.880196 0.881725 0.884275); border-right-color=color(srgb 0.880196 0.881725 0.884275); border-bottom-color=color(srgb 0.880196 0.881725 0.884275); border-left-color=color(srgb 0.880196 0.881725 0.884275)
keynum | slate dark | span.keynum | color=rgb(111, 220, 240); background-color=rgb(26, 31, 39); border-top-color=color(srgb 0.182078 0.197765 0.221804); border-right-color=color(srgb 0.182078 0.197765 0.221804); border-bottom-color=color(srgb 0.182078 0.197765 0.221804); border-left-color=color(srgb 0.182078 0.197765 0.221804)
keynum | ink light | span.keynum | color=rgb(59, 59, 64); background-color=rgb(233, 233, 233); border-top-color=color(srgb 0.876627 0.876627 0.876627); border-right-color=color(srgb 0.876627 0.876627 0.876627); border-bottom-color=color(srgb 0.876627 0.876627 0.876627); border-left-color=color(srgb 0.876627 0.876627 0.876627)
keynum | ink dark | span.keynum | color=rgb(210, 210, 214); background-color=rgb(24, 25, 27); border-top-color=color(srgb 0.176078 0.17949 0.182902); border-right-color=color(srgb 0.176078 0.17949 0.182902); border-bottom-color=color(srgb 0.176078 0.17949 0.182902); border-left-color=color(srgb 0.176078 0.17949 0.182902)
keynum | sage light | span.keynum | color=rgb(125, 83, 9); background-color=rgb(232, 237, 225); border-top-color=color(srgb 0.867569 0.876431 0.852392); border-right-color=color(srgb 0.867569 0.876431 0.852392); border-bottom-color=color(srgb 0.867569 0.876431 0.852392); border-left-color=color(srgb 0.867569 0.876431 0.852392)
keynum | sage dark | span.keynum | color=rgb(226, 180, 95); background-color=rgb(25, 32, 26); border-top-color=color(srgb 0.177647 0.197765 0.172039); border-right-color=color(srgb 0.177647 0.197765 0.172039); border-bottom-color=color(srgb 0.177647 0.197765 0.172039); border-left-color=color(srgb 0.177647 0.197765 0.172039)
keynum | harbor light | span.keynum | color=rgb(168, 56, 40); background-color=rgb(228, 235, 240); border-top-color=color(srgb 0.86502 0.875412 0.882902); border-right-color=color(srgb 0.86502 0.875412 0.882902); border-bottom-color=color(srgb 0.86502 0.875412 0.882902); border-left-color=color(srgb 0.86502 0.875412 0.882902)
keynum | harbor dark | span.keynum | color=rgb(243, 150, 128); background-color=rgb(20, 29, 36); border-top-color=color(srgb 0.161451 0.193333 0.212941); border-right-color=color(srgb 0.161451 0.193333 0.212941); border-bottom-color=color(srgb 0.161451 0.193333 0.212941); border-left-color=color(srgb 0.161451 0.193333 0.212941)
keynum | aubergine light | span.keynum | color=rgb(111, 82, 16); background-color=rgb(238, 231, 238); border-top-color=color(srgb 0.875922 0.866039 0.875922); border-right-color=color(srgb 0.875922 0.866039 0.875922); border-bottom-color=color(srgb 0.875922 0.866039 0.875922); border-left-color=color(srgb 0.875922 0.866039 0.875922)
keynum | aubergine dark | span.keynum | color=rgb(224, 180, 95); background-color=rgb(29, 23, 29); border-top-color=color(srgb 0.194863 0.173216 0.194353); border-right-color=color(srgb 0.194863 0.173216 0.194353); border-bottom-color=color(srgb 0.194863 0.173216 0.194353); border-left-color=color(srgb 0.194863 0.173216 0.194353)
keynum | press light | span.keynum | color=rgb(125, 42, 14); background-color=rgb(238, 231, 218); border-top-color=color(srgb 0.860392 0.849137 0.830549); border-right-color=color(srgb 0.860392 0.849137 0.830549); border-bottom-color=color(srgb 0.860392 0.849137 0.830549); border-left-color=color(srgb 0.860392 0.849137 0.830549)
keynum | press dark | span.keynum | color=rgb(240, 187, 155); background-color=rgb(38, 33, 24); border-top-color=color(srgb 0.219765 0.201529 0.16898); border-right-color=color(srgb 0.219765 0.201529 0.16898); border-bottom-color=color(srgb 0.219765 0.201529 0.16898); border-left-color=color(srgb 0.219765 0.201529 0.16898)
lbl-b | paper light | text.lbl-b | color=rgb(26, 26, 24); fill=rgb(26, 26, 24); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=13px; font-weight=700; line-height=22.36px; text-align=center; white-space=nowrap; display=block; min-height=0px
lbl-b | paper dark | text.lbl-b | color=rgb(234, 230, 218); fill=rgb(234, 230, 218)
lbl-b | slate light | text.lbl-b | color=rgb(20, 23, 28); fill=rgb(20, 23, 28)
lbl-b | slate dark | text.lbl-b | color=rgb(230, 234, 241); fill=rgb(230, 234, 241)
lbl-b | ink light | text.lbl-b | color=rgb(13, 13, 13); fill=rgb(13, 13, 13)
lbl-b | ink dark | text.lbl-b | color=rgb(245, 245, 245); fill=rgb(245, 245, 245)
lbl-b | sage light | text.lbl-b | color=rgb(22, 26, 19); fill=rgb(22, 26, 19)
lbl-b | sage dark | text.lbl-b | color=rgb(228, 234, 217); fill=rgb(228, 234, 217)
lbl-b | harbor light | text.lbl-b | color=rgb(17, 24, 32); fill=rgb(17, 24, 32)
lbl-b | harbor dark | text.lbl-b | color=rgb(223, 232, 237); fill=rgb(223, 232, 237)
lbl-b | aubergine light | text.lbl-b | color=rgb(25, 19, 25); fill=rgb(25, 19, 25)
lbl-b | aubergine dark | text.lbl-b | color=rgb(235, 226, 234); fill=rgb(235, 226, 234)
lbl-b | press light | text.lbl-b | color=rgb(28, 26, 23); fill=rgb(28, 26, 23)
lbl-b | press dark | text.lbl-b | color=rgb(237, 228, 211); fill=rgb(237, 228, 211)
lbl-sm | paper light | text.lbl-sm | color=rgb(26, 26, 24); fill=rgb(99, 99, 91); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=11.5px; font-weight=400; line-height=19.78px; text-align=center; white-space=nowrap; display=block; min-height=0px
lbl-sm | paper dark | text.lbl-sm | color=rgb(234, 230, 218); fill=rgb(154, 148, 134)
lbl-sm | slate light | text.lbl-sm | color=rgb(20, 23, 28); fill=rgb(95, 103, 116)
lbl-sm | slate dark | text.lbl-sm | color=rgb(230, 234, 241); fill=rgb(138, 146, 160)
lbl-sm | ink light | text.lbl-sm | color=rgb(13, 13, 13); fill=rgb(88, 88, 88)
lbl-sm | ink dark | text.lbl-sm | color=rgb(245, 245, 245); fill=rgb(154, 154, 154)
lbl-sm | sage light | text.lbl-sm | color=rgb(22, 26, 19); fill=rgb(94, 101, 87)
lbl-sm | sage dark | text.lbl-sm | color=rgb(228, 234, 217); fill=rgb(139, 148, 126)
lbl-sm | harbor light | text.lbl-sm | color=rgb(17, 24, 32); fill=rgb(90, 102, 112)
lbl-sm | harbor dark | text.lbl-sm | color=rgb(223, 232, 237); fill=rgb(131, 145, 155)
lbl-sm | aubergine light | text.lbl-sm | color=rgb(25, 19, 25); fill=rgb(101, 92, 101)
lbl-sm | aubergine dark | text.lbl-sm | color=rgb(235, 226, 234); fill=rgb(148, 135, 152)
lbl-sm | press light | text.lbl-sm | color=rgb(28, 26, 23); fill=rgb(107, 97, 84)
lbl-sm | press dark | text.lbl-sm | color=rgb(237, 228, 211); fill=rgb(151, 141, 123)
m-alarm | paper light | rect.m-alarm | color=rgb(26, 26, 24); fill=rgb(178, 60, 10); stroke=rgb(253, 252, 248); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
m-alarm | paper dark | rect.m-alarm | color=rgb(234, 230, 218); fill=rgb(240, 138, 93); stroke=rgb(23, 22, 15)
m-alarm | slate light | rect.m-alarm | color=rgb(20, 23, 28); stroke=rgb(255, 255, 255)
m-alarm | slate dark | rect.m-alarm | color=rgb(230, 234, 241); fill=rgb(240, 138, 93); stroke=rgb(19, 23, 29)
m-alarm | ink light | rect.m-alarm | color=rgb(13, 13, 13); stroke=rgb(255, 255, 255)
m-alarm | ink dark | rect.m-alarm | color=rgb(245, 245, 245); fill=rgb(240, 138, 93); stroke=rgb(15, 16, 17)
m-alarm | sage light | rect.m-alarm | color=rgb(22, 26, 19); stroke=rgb(251, 253, 247)
m-alarm | sage dark | rect.m-alarm | color=rgb(228, 234, 217); fill=rgb(240, 138, 93); stroke=rgb(18, 23, 18)
m-alarm | harbor light | rect.m-alarm | color=rgb(17, 24, 32); stroke=rgb(251, 253, 254)
m-alarm | harbor dark | rect.m-alarm | color=rgb(223, 232, 237); fill=rgb(240, 138, 93); stroke=rgb(14, 22, 27)
m-alarm | aubergine light | rect.m-alarm | color=rgb(25, 19, 25); stroke=rgb(253, 251, 253)
m-alarm | aubergine dark | rect.m-alarm | color=rgb(235, 226, 234); fill=rgb(240, 138, 93); stroke=rgb(22, 17, 22)
m-alarm | press light | rect.m-alarm | color=rgb(28, 26, 23); stroke=rgb(248, 245, 240)
m-alarm | press dark | rect.m-alarm | color=rgb(237, 228, 211); fill=rgb(240, 138, 93); stroke=rgb(29, 25, 18)
m-stat | paper light | rect.m-stat | color=rgb(26, 26, 24); fill=rgb(15, 110, 115); stroke=rgb(253, 252, 248); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
m-stat | paper dark | rect.m-stat | color=rgb(234, 230, 218); fill=rgb(79, 176, 182); stroke=rgb(23, 22, 15)
m-stat | slate light | rect.m-stat | color=rgb(20, 23, 28); stroke=rgb(255, 255, 255)
m-stat | slate dark | rect.m-stat | color=rgb(230, 234, 241); fill=rgb(79, 176, 182); stroke=rgb(19, 23, 29)
m-stat | ink light | rect.m-stat | color=rgb(13, 13, 13); stroke=rgb(255, 255, 255)
m-stat | ink dark | rect.m-stat | color=rgb(245, 245, 245); fill=rgb(79, 176, 182); stroke=rgb(15, 16, 17)
m-stat | sage light | rect.m-stat | color=rgb(22, 26, 19); stroke=rgb(251, 253, 247)
m-stat | sage dark | rect.m-stat | color=rgb(228, 234, 217); fill=rgb(79, 176, 182); stroke=rgb(18, 23, 18)
m-stat | harbor light | rect.m-stat | color=rgb(17, 24, 32); stroke=rgb(251, 253, 254)
m-stat | harbor dark | rect.m-stat | color=rgb(223, 232, 237); fill=rgb(79, 176, 182); stroke=rgb(14, 22, 27)
m-stat | aubergine light | rect.m-stat | color=rgb(25, 19, 25); stroke=rgb(253, 251, 253)
m-stat | aubergine dark | rect.m-stat | color=rgb(235, 226, 234); fill=rgb(79, 176, 182); stroke=rgb(22, 17, 22)
m-stat | press light | rect.m-stat | color=rgb(28, 26, 23); stroke=rgb(248, 245, 240)
m-stat | press dark | rect.m-stat | color=rgb(237, 228, 211); fill=rgb(79, 176, 182); stroke=rgb(29, 25, 18)
med | paper light | span.med.pill | color=rgb(122, 90, 10); background-color=color(srgb 0.915098 0.892941 0.832549); border-top-color=color(srgb 0.812353 0.765882 0.645882); border-right-color=color(srgb 0.812353 0.765882 0.645882); border-bottom-color=color(srgb 0.812353 0.765882 0.645882); border-left-color=color(srgb 0.812353 0.765882 0.645882); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=11.36px; font-weight=700; line-height=19.5392px; display=inline-block; min-height=0px; margin-right=6px; padding-top=2.56px; padding-right=8px; padding-bottom=2.56px; padding-left=8px; border-top-width=1px; border-right-width=1px; border-bottom-width=1px; border-left-width=1px; border-top-style=solid; border-right-style=solid; border-bottom-style=solid; border-left-style=solid; border-top-left-radius=999px; border-top-right-radius=999px; border-bottom-right-radius=999px; border-bottom-left-radius=999px
med | paper dark | span.med.pill | color=rgb(220, 174, 58); background-color=color(srgb 0.206078 0.175686 0.0841176); border-top-color=color(srgb 0.360588 0.294902 0.117843); border-right-color=color(srgb 0.360588 0.294902 0.117843); border-bottom-color=color(srgb 0.360588 0.294902 0.117843); border-left-color=color(srgb 0.360588 0.294902 0.117843)
med | slate light | span.med.pill | color=rgb(125, 83, 6); background-color=color(srgb 0.923529 0.898823 0.853529); border-top-color=color(srgb 0.821569 0.763922 0.658235); border-right-color=color(srgb 0.821569 0.763922 0.658235); border-bottom-color=color(srgb 0.821569 0.763922 0.658235); border-left-color=color(srgb 0.821569 0.763922 0.658235)
med | slate dark | span.med.pill | color=rgb(224, 181, 82); background-color=color(srgb 0.195098 0.183137 0.144902); border-top-color=color(srgb 0.355882 0.307059 0.186471); border-right-color=color(srgb 0.355882 0.307059 0.186471); border-bottom-color=color(srgb 0.355882 0.307059 0.186471); border-left-color=color(srgb 0.355882 0.307059 0.186471)
med | ink light | span.med.pill | color=rgb(99, 80, 10); background-color=color(srgb 0.908235 0.897059 0.855882); border-top-color=color(srgb 0.785882 0.759804 0.663725); border-right-color=color(srgb 0.785882 0.759804 0.663725); border-bottom-color=color(srgb 0.785882 0.759804 0.663725); border-left-color=color(srgb 0.785882 0.759804 0.663725)
med | ink dark | span.med.pill | color=rgb(230, 196, 108); background-color=color(srgb 0.185294 0.168627 0.120196); border-top-color=color(srgb 0.353922 0.309804 0.191569); border-right-color=color(srgb 0.353922 0.309804 0.191569); border-bottom-color=color(srgb 0.353922 0.309804 0.191569); border-left-color=color(srgb 0.353922 0.309804 0.191569)
med | sage light | span.med.pill | color=rgb(125, 83, 9); background-color=color(srgb 0.910196 0.892157 0.828627); border-top-color=color(srgb 0.811373 0.758824 0.641961); border-right-color=color(srgb 0.811373 0.758824 0.641961); border-bottom-color=color(srgb 0.811373 0.758824 0.641961); border-left-color=color(srgb 0.811373 0.758824 0.641961)
med | sage dark | span.med.pill | color=rgb(220, 182, 76); background-color=color(srgb 0.189412 0.183725 0.104706); border-top-color=color(srgb 0.347843 0.308431 0.150196); border-right-color=color(srgb 0.347843 0.308431 0.150196); border-bottom-color=color(srgb 0.347843 0.308431 0.150196); border-left-color=color(srgb 0.347843 0.308431 0.150196)
