sample_id,ch01,ch02,ch03,ch04,ch05,ch06,ch07,ch08,ch09,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
1977,0.168964,0.227529,0.332664,0.385090,0.432421,0.451043,0.482944,0.522962,0.557206,0.531414,0.585416,0.449452,0.340155,0.261469,0.200962,0.111922,0.151337,0.100397,0.129200,0.090126,0.094841,0.054910,0.015457,0.005158
1978,0.134637,0.194086,0.292057,0.371371,0.390061,0.381838,0.443653,0.417008,0.387251,0.461501,0.428234,0.417872,0.361313,0.304296,0.268309,0.210836,0.238689,0.231202,0.229749,0.208256,0.170154,0.142313,0.055664,0.045255
1979,0.162173,0.235252,0.307581,0.342546,0.416547,0.424075,0.496446,0.612489,0.713363,0.726099,0.705681,0.656015,0.550068,0.411753,0.366194,0.294939,0.255856,0.174006,0.140837,0.129952,0.116962,0.069607,0.025524,0.000205
1980,0.249987,0.300613,0.450590,0.553540,0.601871,0.602174,0.570191,0.511111,0.490027,0.442685,0.452908,0.441343,0.390550,0.365194,0.384166,0.350644,0.347418,0.305496,0.305004,0.243048,0.216389,0.087891,0.059606,0.037526
1981,0.089968,0.156208,0.221551,0.241204,0.305692,0.273769,0.330545,0.384452,0.348702,0.390439,0.372073,0.380793,0.409861,0.399252,0.326315,0.317005,0.293220,0.254141,0.227575,0.190585,0.134442,0.106288,0.064669,0.004374
1982,0.135744,0.209681,0.250056,0.354250,0.364329,0.346049,0.350222,0.351407,0.410072,0.367694,0.383783,0.378890,0.319754,0.317307,0.289123,0.235181,0.222291,0.197559,0.176615,0.123294,0.101091,0.066331,0.046084,0.040970
1983,0.340550,0.540264,0.680444,0.841553,0.901906,0.834312,0.757588,0.643913,0.530107,0.443665,0.349784,0.280226,0.238629,0.240022,0.193103,0.183205,0.176101,0.150892,0.171472,0.155468,0.079155,0.060233,0.072957,0.016949
1984,0.203296,0.280638,0.352499,0.496234,0.523389,0.476076,0.469172,0.430703,0.364702,0.340353,0.313483,0.331025,0.371766,0.288410,0.302914,0.292078,0.227731,0.239499,0.181292,0.167025,0.121405,0.098564,0.054307,0.019355
1985,0.282999,0.394524,0.560025,0.588797,0.698445,0.670854,0.578168,0.569802,0.515416,0.526813,0.408408,0.348432,0.272189,0.181591,0.148811,0.103526,0.079683,0.069418,0.063514,0.078948,0.063753,0.022176,0.008986,0.022621
1986,0.132303,0.186005,0.216311,0.268004,0.311543,0.373961,0.394259,0.467293,0.521478,0.570754,0.566336,0.530664,0.437638,0.343471,0.279338,0.240123,0.218279,0.205781,0.149880,0.145468,0.138059,0.094984,0.052757,0.005788
1987,0.215998,0.318431,0.442968,0.551760,0.592155,0.594569,0.562396,0.500951,0.486378,0.535198,0.447362,0.411904,0.339306,0.325611,0.249421,0.244346,0.197643,0.210660,0.173866,0.174342,0.125851,0.086455,0.093476,0.020877
1988,0.235104,0.374936,0.507882,0.604588,0.649652,0.693060,0.655283,0.574924,0.567898,0.522110,0.442692,0.408162,0.349488,0.278152,0.230829,0.235371,0.211088,0.164780,0.156572,0.159985,0.126693,0.030793,0.020520,0.024350
1989,0.137859,0.217555,0.297320,0.364146,0.413621,0.423879,0.396620,0.412073,0.441225,0.421325,0.389609,0.316191,0.275158,0.192337,0.179418,0.105978,0.118651,0.116714,0.127456,0.095871,0.065400,0.096330,0.043080,0.022448
1990,0.237770,0.354963,0.492737,0.614876,0.650132,0.686213,0.657286,0.635781,0.589038,0.561135,0.462333,0.420103,0.328336,0.218000,0.153569,0.109675,0.081022,0.077599,0.078997,0.093317,0.074208,0.066126,0.026235,0.015050
1991,0.167677,0.241878,0.293157,0.401912,0.430155,0.449059,0.457237,0.455746,0.476889,0.462142,0.450920,0.347320,0.312764,0.221791,0.182539,0.135627,0.122448,0.133229,0.100138,0.118273,0.105801,0.060120,0.059521,0.013987
1992,0.080210,0.138031,0.174832,0.200224,0.230355,0.238824,0.243129,0.288928,0.290090,0.290105,0.305464,0.289052,0.250490,0.221695,0.136356,0.138395,0.142353,0.086610,0.105307,0.072279,0.026397,0.073006,0.006593,0.010273
1993,0.157257,0.197376,0.290957,0.303920,0.349594,0.342989,0.316136,0.274382,0.284871,0.232506,0.212808,0.238278,0.180269,0.180138,0.195278,0.153852,0.162611,0.185240,0.178745,0.193391,0.135822,0.049351,0.044451,0.019097
1994,0.272317,0.377472,0.496277,0.595857,0.617560,0.611204,0.533096,0.475054,0.429839,0.369474,0.310939,0.229932,0.190474,0.178403,0.146947,0.139559,0.104396,0.103537,0.094052,0.125935,0.055364,0.052321,0.044034,0.024492
1995,0.066526,0.111685,0.170555,0.199079,0.210120,0.247645,0.309780,0.358532,0.451706,0.453079,0.484490,0.422975,0.402920,0.308122,0.233655,0.194835,0.210682,0.232185,0.252623,0.250097,0.219631,0.125950,0.056481,0.043498
1996,0.140552,0.245255,0.250168,0.316505,0.352696,0.365231,0.333675,0.335272,0.295535,0.300847,0.233365,0.215445,0.204486,0.192869,0.130616,0.093556,0.144344,0.140241,0.097844,0.106888,0.082181,0.078460,0.007928,0.005590
1997,0.297435,0.399843,0.508995,0.651460,0.697486,0.701622,0.673665,0.652990,0.574600,0.503198,0.464939,0.433733,0.299860,0.220990,0.168307,0.153837,0.091284,0.143784,0.110462,0.109631,0.116974,0.059765,0.021951,-0.013860
1998,0.269142,0.382849,0.505069,0.558732,0.609506,0.609543,0.558193,0.523803,0.463206,0.376222,0.393677,0.327437,0.288926,0.265413,0.201478,0.235536,0.239480,0.163339,0.234478,0.223611,0.154347,0.135998,0.067574,0.019049
1999,0.238486,0.340252,0.460262,0.558495,0.621798,0.778389,0.893812,1.054080,1.224446,1.302239,1.267326,1.138772,0.844869,0.633113,0.428623,0.325722,0.243745,0.224032,0.219559,0.164601,0.120252,0.096072,0.014099,0.055607
2000,0.618661,0.900123,1.172231,1.398120,1.514662,1.463307,1.290692,1.080253,0.904676,0.726043,0.536678,0.420305,0.341348,0.266093,0.200731,0.177218,0.145303,0.184056,0.202039,0.206460,0.175623,0.102064,0.067621,0.015071
2001,0.194372,0.255293,0.387591,0.434194,0.530638,0.557736,0.637913,0.697450,0.758349,0.851424,0.841830,0.695468,0.572610,0.421104,0.311998,0.231858,0.222841,0.204036,0.170153,0.216956,0.138604,0.086271,0.039070,0.024748
2002,0.150379,0.242442,0.365112,0.405265,0.439337,0.435299,0.403009,0.351887,0.348525,0.332429,0.278856,0.261842,0.237679,0.151570,0.182322,0.172448,0.205285,0.192783,0.204514,0.195984,0.148678,0.131169,0.082980,0.039289
2003,0.301970,0.439174,0.545551,0.701350,0.717585,0.713434,0.675698,0.577989,0.522792,0.472497,0.444228,0.366683,0.232887,0.242741,0.248830,0.166065,0.201050,0.247871,0.251242,0.283543,0.206051,0.122089,0.082079,0.047359
2004,0.237661,0.283730,0.374954,0.478193,0.500243,0.522746,0.474555,0.465879,0.446964,0.428285,0.381469,0.323161,0.273959,0.222286,0.150538,0.122954,0.155258,0.140020,0.210596,0.211148,0.136159,0.135566,0.072607,0.025460
2005,0.271634,0.380805,0.451744,0.612966,0.661635,0.665222,0.604406,0.540525,0.532743,0.494899,0.433987,0.375714,0.304525,0.220889,0.190771,0.165936,0.083314,0.100656,0.175060,0.158986,0.099408,0.073831,0.080667,0.031070
2006,0.406614,0.541649,0.727300,0.837544,0.927931,0.881711,0.779983,0.659605,0.538638,0.435687,0.328169,0.296200,0.202244,0.195142,0.145246,0.123122,0.122865,0.120389,0.138060,0.164031,0.071613,0.073654,0.053110,-0.026705
2007,0.255318,0.406574,0.575827,0.626753,0.705526,0.702243,0.666936,0.648866,0.609753,0.595540,0.548243,0.495099,0.411305,0.336556,0.290833,0.237667,0.226112,0.231420,0.201011,0.097740,0.096249,0.069214,0.046579,0.028514
2008,0.105481,0.204347,0.243594,0.270157,0.271993,0.320369,0.331732,0.334566,0.387113,0.427751,0.404727,0.412456,0.365023,0.282410,0.254984,0.234350,0.183792,0.174389,0.149849,0.103893,0.078754,0.062953,0.017728,0.022779
2009,0.228964,0.319744,0.409906,0.541166,0.534884,0.586354,0.583642,0.522595,0.541673,0.520578,0.466971,0.434863,0.355650,0.325861,0.264714,0.237165,0.209472,0.201635,0.240390,0.229014,0.158382,0.111502,0.074522,0.044532
2010,0.295692,0.416967,0.517601,0.677542,0.662830,0.708772,0.664596,0.585981,0.519088,0.445887,0.406285,0.331869,0.253666,0.229293,0.160080,0.123539,0.126026,0.180656,0.134301,0.152988,0.104348,0.069163,0.054983,0.002281
2011,0.274473,0.359173,0.476751,0.614330,0.672029,0.669547,0.603669,0.640505,0.593239,0.582384,0.530811,0.433585,0.350329,0.194920,0.178945,0.087456,0.072910,0.042280,0.041936,0.050854,0.064966,0.048470,0.006679,-0.001501
2012,0.347784,0.533033,0.611233,0.774538,0.885258,0.863685,0.810063,0.690172,0.670388,0.604452,0.542246,0.524982,0.450947,0.408007,0.359303,0.341842,0.293156,0.251554,0.215140,0.197962,0.128441,0.107438,0.045096,0.042710
2013,0.102806,0.175657,0.184188,0.295795,0.357634,0.366910,0.444782,0.512872,0.581897,0.641730,0.655671,0.566792,0.468224,0.338510,0.261708,0.186812,0.209088,0.204611,0.249159,0.242735,0.215638,0.143122,0.095636,0.034220
2014,0.235009,0.343917,0.455152,0.570932,0.615787,0.684371,0.646791,0.669100,0.652196,0.653065,0.616631,0.511993,0.357282,0.240762,0.167123,0.091888,0.069740,0.059126,0.141997,0.091462,0.112396,0.050447,0.028598,0.014919
2015,0.154202,0.242970,0.294464,0.350471,0.426848,0.458251,0.491100,0.573454,0.652551,0.680709,0.657654,0.566554,0.458836,0.285335,0.216137,0.107213,0.140008,0.094480,0.158956,0.112185,0.086650,0.112870,0.082129,0.023269
2016,0.135667,0.158656,0.237675,0.276174,0.307300,0.326616,0.325647,0.326966,0.300900,0.295251,0.302464,0.255522,0.216693,0.164503,0.174542,0.097702,0.122664,0.099391,0.132996,0.089094,0.094055,0.040625,0.018555,0.018574
2017,0.112024,0.161069,0.198628,0.276466,0.292974,0.320915,0.394578,0.521555,0.579805,0.658491,0.612536,0.583214,0.477538,0.401267,0.327455,0.270392,0.237251,0.193948,0.164028,0.202042,0.172411,0.099216,0.062748,0.012603
2018,0.106206,0.193416,0.213427,0.276455,0.318162,0.339881,0.360874,0.363540,0.398681,0.466886,0.398340,0.385826,0.310962,0.207194,0.185379,0.121468,0.119197,0.101271,0.136000,0.104169,0.094538,0.061309,0.018424,0.001809
2019,0.154942,0.247987,0.292504,0.373426,0.412146,0.408269,0.424624,0.489908,0.454400,0.502482,0.474706,0.374895,0.252316,0.222394,0.174517,0.143967,0.189195,0.189034,0.259309,0.278502,0.231401,0.173375,0.082797,0.031869
2020,0.057383,0.118535,0.125551,0.172077,0.177953,0.227685,0.307597,0.378136,0.431894,0.471186,0.438300,0.417563,0.301904,0.278289,0.182922,0.157007,0.127194,0.141192,0.096383,0.068315,0.080644,0.093557,0.051296,0.029745
2021,0.153568,0.183773,0.242606,0.328920,0.336261,0.360030,0.342712,0.383889,0.415607,0.429042,0.400164,0.340908,0.282528,0.177565,0.138229,0.141981,0.119647,0.098075,0.110327,0.124971,0.082533,0.096338,0.026736,0.009015
2022,0.115495,0.189197,0.225540,0.300863,0.336005,0.346680,0.377243,0.394861,0.412582,0.448718,0.403319,0.359544,0.273913,0.243199,0.128201,0.111733,0.092792,0.121776,0.117832,0.151999,0.151943,0.066668,0.037698,0.044741
2023,0.189463,0.294330,0.456903,0.515944,0.545479,0.517258,0.505630,0.431601,0.356593,0.443000,0.301700,0.280137,0.210137,0.141024,0.108155,0.121290,0.085908,0.102504,0.110538,0.066893,0.070295,0.084954,0.046300,-0.010655
2024,0.141571,0.221437,0.252093,0.366744,0.410472,0.456815,0.443801,0.490060,0.543959,0.629645,0.560289,0.518792,0.423838,0.349877,0.289407,0.259073,0.221093,0.197556,0.207177,0.222095,0.145552,0.142175,0.079131,0.013508
2025,0.086620,0.157833,0.243475,0.293569,0.367670,0.364669,0.420665,0.477675,0.559803,0.586197,0.546969,0.482559,0.401154,0.305293,0.204441,0.148159,0.119535,0.113577,0.142314,0.116304,0.096121,0.102889,0.016970,0.020624
2026,0.148498,0.256258,0.370774,0.395006,0.463891,0.487194,0.481934,0.548978,0.537905,0.590106,0.533586,0.434032,0.367995,0.280049,0.242855,0.169232,0.117035,0.176930,0.138801,0.134955,0.048862,0.077868,0.022288,0.008635
2027,0.219645,0.342101,0.463096,0.503398,0.603305,0.579520,0.558880,0.447018,0.427674,0.352359,0.289847,0.271607,0.209330,0.215241,0.176528,0.178440,0.161557,0.118816,0.116817,0.113300,0.076206,0.018759,0.068363,0.016570
2028,0.094766,0.128757,0.190084,0.235201,0.225608,0.265714,0.267835,0.310425,0.323216,0.334057,0.362270,0.274003,0.243074,0.216847,0.169701,0.156932,0.134983,0.183396,0.183904,0.194818,0.124624,0.082266,0.101363,0.043877
2029,0.088757,0.152111,0.192511,0.213039,0.240858,0.247056,0.243468,0.294019,0.254439,0.295097,0.297565,0.261855,0.244064,0.191587,0.167693,0.157494,0.155688,0.195255,0.189902,0.204921,0.169495,0.124705,0.064191,0.022027
2030,0.182008,0.302941,0.362278,0.445260,0.454153,0.456041,0.444073,0.378397,0.355924,0.318288,0.309713,0.251618,0.211528,0.168211,0.134681,0.177872,0.162856,0.168655,0.156112,0.138130,0.161672,0.120670,0.063876,-0.008575
2031,0.298637,0.407701,0.587834,0.688369,0.778467,0.799605,0.898952,0.926364,1.005315,1.001087,0.956772,0.800049,0.658456,0.464903,0.344613,0.275469,0.189268,0.178571,0.139815,0.177975,0.141152,0.085252,0.045939,0.019163
2032,0.303894,0.415691,0.516771,0.603754,0.671999,0.713225,0.653337,0.678789,0.648776,0.607993,0.530237,0.423086,0.332424,0.274167,0.236443,0.139640,0.127382,0.113665,0.113192,0.109083,0.034668,0.088537,0.016921,0.008586
2033,0.271827,0.441151,0.517820,0.636691,0.684318,0.715721,0.656395,0.582358,0.509184,0.492688,0.467995,0.401223,0.301712,0.250134,0.169462,0.134982,0.116346,0.105089,0.094845,0.103259,0.073044,0.035652,-0.006205,0.016066
2034,0.190410,0.268158,0.385705,0.416014,0.500984,0.485963,0.467165,0.417704,0.397241,0.337339,0.316035,0.299631,0.250000,0.213799,0.130814,0.150076,0.097220,0.114833,0.114078,0.140482,0.070959,0.004185,0.025186,0.012358
2035,0.331656,0.529538,0.688026,0.846786,0.899696,0.877968,0.793097,0.675621,0.552933,0.465167,0.425228,0.315856,0.266740,0.215052,0.167752,0.199411,0.194352,0.182725,0.196806,0.201598,0.201047,0.108862,0.048914,0.030789
2036,0.253015,0.340980,0.434045,0.598615,0.620539,0.617147,0.708349,0.686262,0.716685,0.701489,0.661767,0.532524,0.401549,0.297692,0.196049,0.119504,0.116611,0.102738,0.074264,0.101828,0.068068,0.051226,0.029935,0.014437
2037,0.245101,0.312705,0.446641,0.459531,0.531539,0.488368,0.456177,0.415131,0.361798,0.297814,0.285471,0.255471,0.261712,0.235804,0.227832,0.199872,0.169663,0.178768,0.169927,0.147315,0.088159,0.056230,0.051767,0.048752
2038,0.075784,0.125465,0.202698,0.242827,0.202838,0.234908,0.282734,0.324829,0.298303,0.348103,0.354522,0.400163,0.373706,0.284578,0.296696,0.274072,0.227592,0.240058,0.185586,0.138353,0.144052,0.069667,0.027693,0.040689
2039,0.148075,0.211895,0.311827,0.355496,0.377426,0.439991,0.459272,0.550745,0.601167,0.625378,0.610912,0.558085,0.441342,0.322777,0.258063,0.187954,0.149252,0.199395,0.203095,0.223021,0.112912,0.092472,0.020383,-0.000996
2040,0.170849,0.227146,0.336725,0.367073,0.411448,0.447595,0.376200,0.385288,0.380476,0.350063,0.375067,0.304261,0.280387,0.279671,0.239550,0.201632,0.220696,0.201278,0.181697,0.195425,0.122548,0.120003,0.002322,0.042902
2041,0.168732,0.234336,0.264537,0.369030,0.430961,0.476389,0.499967,0.564356,0.627757,0.671601,0.622183,0.536790,0.437282,0.363108,0.223128,0.237340,0.161563,0.163208,0.159690,0.126684,0.109440,0.035582,0.020994,0.006570
2042,0.130593,0.175754,0.262086,0.278529,0.295496,0.347542,0.303511,0.353570,0.281303,0.297265,0.287462,0.313463,0.252849,0.235711,0.229637,0.218459,0.184222,0.140533,0.124054,0.122520,0.113967,0.031917,0.016676,0.022579
2043,0.166321,0.239713,0.358293,0.408320,0.469723,0.466618,0.476195,0.437896,0.434056,0.407788,0.333621,0.322959,0.236383,0.205615,0.142473,0.092579,0.121970,0.083567,0.074789,0.089345,0.086903,0.089032,0.023618,0.025804
2044,0.281733,0.385847,0.511589,0.566181,0.612842,0.565604,0.529473,0.479142,0.394529,0.322912,0.252679,0.263337,0.183485,0.164275,0.183438,0.180753,0.185333,0.207156,0.238412,0.239971,0.200669,0.131588,0.079111,0.038437
2045,0.168183,0.254676,0.357991,0.375014,0.407115,0.402993,0.368348,0.403565,0.363344,0.352606,0.323706,0.286982,0.161837,0.170904,0.111871,0.073800,0.103972,0.059996,0.098838,0.076356,0.043141,0.008764,0.057100,0.000410
2046,0.228463,0.391349,0.484971,0.528683,0.585480,0.602576,0.548814,0.448005,0.449151,0.372633,0.344730,0.319123,0.275740,0.237531,0.263916,0.228850,0.191421,0.235079,0.181847,0.170915,0.144629,0.094323,0.078526,0.030931
2047,0.105483,0.173076,0.209335,0.223993,0.295865,0.259671,0.232868,0.228226,0.216586,0.187945,0.203957,0.201185,0.173562,0.162588,0.177243,0.128543,0.145290,0.103511,0.083936,0.123275,0.051346,0.034097,-0.026504,0.017743
2048,0.280376,0.429144,0.585329,0.686978,0.761246,0.715809,0.634935,0.580545,0.464010,0.440522,0.331816,0.297467,0.255199,0.203444,0.106339,0.098544,0.111710,0.111332,0.113574,0.109201,0.111218,0.068517,0.048331,-0.008197
2049,0.124004,0.177938,0.210094,0.274765,0.281096,0.338980,0.315176,0.344572,0.350580,0.373539,0.377497,0.341659,0.277144,0.307152,0.277305,0.230268,0.196773,0.250950,0.190188,0.185510,0.144643,0.067866,0.054781,0.024459
2050,0.096868,0.212991,0.266431,0.317698,0.361011,0.414382,0.495120,0.599975,0.699739,0.761166,0.753117,0.689009,0.587661,0.441070,0.377929,0.328155,0.241793,0.231718,0.197904,0.160726,0.140790,0.095252,0.042981,0.016433
2051,0.296672,0.421215,0.554715,0.699896,0.684276,0.666637,0.577986,0.539361,0.448313,0.420545,0.359838,0.258619,0.215480,0.171897,0.095426,0.081686,0.078454,0.063618,0.099174,0.060844,0.054606,0.074724,0.056190,0.035159
2052,0.143150,0.215090,0.272010,0.336233,0.361877,0.358160,0.323164,0.334835,0.372499,0.309379,0.286222,0.246974,0.216709,0.148082,0.122693,0.125276,0.134543,0.127656,0.106461,0.114794,0.076271,0.065194,0.018954,0.047804
2053,0.344993,0.473837,0.621575,0.738650,0.764921,0.789751,0.685239,0.596646,0.473067,0.396004,0.357713,0.334049,0.321931,0.247952,0.206820,0.292810,0.230520,0.290133,0.291191,0.286602,0.279305,0.136399,0.091483,0.067828
2054,0.195685,0.320042,0.412004,0.493034,0.572373,0.597272,0.575743,0.553037,0.561016,0.561664,0.520023,0.446582,0.411053,0.289864,0.231956,0.208912,0.145372,0.148703,0.143582,0.140517,0.114013,0.076395,0.007701,0.003131
2055,0.230514,0.343240,0.479664,0.552238,0.639074,0.654869,0.719282,0.744387,0.804510,0.793285,0.791960,0.710097,0.565876,0.445578,0.298975,0.243996,0.240174,0.248032,0.207378,0.182685,0.154960,0.119142,0.062613,0.025148
2056,0.103910,0.177923,0.235122,0.282450,0.318987,0.330158,0.344555,0.316884,0.330005,0.354079,0.312296,0.262603,0.239428,0.185100,0.178229,0.126136,0.135629,0.144057,0.119043,0.119974,0.077491,0.072814,0.021870,0.005145
2057,0.080872,0.191287,0.216925,0.234081,0.294832,0.264137,0.305242,0.293897,0.312975,0.313558,0.253436,0.268217,0.257318,0.221845,0.149483,0.158306,0.130540,0.134168,0.147582,0.117520,0.138001,0.078091,0.020046,-0.011437
2058,0.253027,0.407538,0.575155,0.656233,0.692169,0.669127,0.592707,0.478815,0.421935,0.240481,0.253912,0.201321,0.134465,0.145432,0.129252,0.120623,0.112783,0.123310,0.102858,0.089419,0.039894,0.031472,0.019305,0.010481
2059,0.152220,0.234509,0.318826,0.388654,0.437476,0.407764,0.447693,0.411528,0.411304,0.376029,0.324623,0.280634,0.209274,0.172811,0.162883,0.146037,0.142258,0.117983,0.141983,0.141134,0.134757,0.044666,0.050592,0.031806
2060,0.177871,0.221785,0.262238,0.365152,0.377258,0.411867,0.365787,0.393021,0.424645,0.402331,0.338757,0.299351,0.247456,0.191667,0.154082,0.126267,0.133518,0.160230,0.201325,0.182470,0.162278,0.094916,0.024163,0.023964
2061,0.152516,0.248244,0.345611,0.400740,0.495190,0.563345,0.593176,0.739303,0.854197,0.904360,0.889328,0.772345,0.649886,0.492241,0.320010,0.267013,0.237814,0.200733,0.152465,0.137469,0.109968,0.068563,0.065762,0.012001
2062,0.119070,0.119125,0.175295,0.213304,0.222531,0.235500,0.263556,0.272425,0.274717,0.327932,0.320471,0.250592,0.178519,0.196364,0.092495,0.100096,0.137269,0.160537,0.145166,0.122813,0.097722,0.062210,0.018386,0.042953
2063,0.139982,0.222555,0.324341,0.396978,0.432688,0.440707,0.464802,0.422682,0.422635,0.439055,0.397067,0.336187,0.279213,0.210149,0.173463,0.144938,0.106978,0.110835,0.130429,0.095258,0.117655,0.036385,0.015729,0.003003
2064,0.189245,0.276624,0.362897,0.456605,0.468418,0.509526,0.482139,0.506830,0.504005,0.475173,0.472279,0.427303,0.313363,0.255165,0.270995,0.212066,0.178747,0.179917,0.162507,0.193103,0.154545,0.087736,0.056211,0.021410
2065,0.411003,0.576179,0.832046,0.969433,1.040932,1.014139,0.969374,0.804963,0.690339,0.615599,0.550100,0.485224,0.421156,0.293202,0.283401,0.241521,0.256019,0.196958,0.249867,0.176587,0.173781,0.091830,0.046415,0.029354
2066,0.152838,0.213439,0.280048,0.381534,0.385895,0.386597,0.359303,0.311727,0.327531,0.293099,0.227891,0.261908,0.203395,0.143189,0.151822,0.098360,0.099574,0.067178,0.103085,0.083515,0.084321,0.045262,-0.007291,0.025649
2067,0.140504,0.140279,0.277857,0.347206,0.338975,0.397223,0.378041,0.377435,0.334587,0.385456,0.323351,0.346559,0.313074,0.229409,0.194701,0.215277,0.197036,0.185676,0.198289,0.156296,0.148759,0.102388,0.049639,0.014584
2068,0.298115,0.438006,0.617685,0.700996,0.787087,0.781061,0.707376,0.671365,0.604908,0.552814,0.497929,0.385955,0.360102,0.256455,0.210680,0.172485,0.150791,0.202508,0.187568,0.243970,0.192753,0.122022,0.074936,0.001810
