unit_id,stratum,cluster,spend
U-004809,mid,463,753.7
U-004810,mid,0,381.56
U-004811,smb,220,387.07
U-004812,smb,138,290.71
U-004813,smb,347,228.99
U-004814,mid,341,466.31
U-004815,smb,347,87.17
U-004816,smb,313,274.43
U-004817,smb,160,220.27
U-004818,smb,493,255.4
U-004819,smb,117,365.78
U-004820,smb,510,328.28
U-004821,large,475,843.95
U-004822,mid,472,551.34
U-004823,mid,513,488.46
U-004824,mid,270,721.2
U-004825,smb,71,219.8
U-004826,smb,225,144.12
U-004827,smb,358,324.94
U-004828,mid,420,543.88
U-004829,smb,117,182.42
U-004830,mid,302,723.19
U-004831,smb,302,211.07
U-004832,large,400,1401.85
U-004833,mid,306,561.06
U-004834,strategic,11,2265.63
U-004835,large,487,1832.89
U-004836,mid,338,630.66
U-004837,large,59,688.57
U-004838,large,30,1509.35
U-004839,smb,174,172.16
U-004840,smb,51,285.99
U-004841,mid,413,666.38
U-004842,smb,100,260.13
U-004843,smb,353,40.33
U-004844,smb,381,247.15
U-004845,smb,83,368.08
U-004846,mid,356,682.9
U-004847,smb,334,356.1
U-004848,smb,513,217.59
U-004849,large,465,1401.19
U-004850,mid,573,748.01
U-004851,smb,364,355.72
U-004852,mid,552,863.36
U-004853,mid,103,577.11
U-004854,smb,329,163.1
U-004855,smb,199,237.04
U-004856,mid,47,540.54
U-004857,smb,206,214.86
U-004858,smb,149,292.18
U-004859,smb,231,258.41
U-004860,mid,474,390.2
U-004861,smb,421,302.02
U-004862,mid,28,884.51
U-004863,smb,366,195.52
U-004864,smb,167,245.83
U-004865,large,3,2187.36
U-004866,mid,283,756.5
U-004867,smb,596,197.22
U-004868,large,513,1294.66
U-004869,smb,164,292.56
U-004870,mid,166,555.58
U-004871,smb,237,371.54
U-004872,smb,177,315.54
U-004873,smb,564,228.37
U-004874,mid,296,639.97
U-004875,smb,331,232.03
U-004876,mid,332,610.37
U-004877,large,8,1057.58
U-004878,smb,79,378.81
U-004879,smb,548,171.99
U-004880,smb,356,394.25
U-004881,smb,181,203.48
U-004882,large,304,2020.33
U-004883,smb,330,263.72
U-004884,smb,271,220.24
U-004885,large,430,1343.71
U-004886,smb,59,105.93
U-004887,mid,128,653.7
U-004888,mid,207,574.75
U-004889,mid,383,640.53
U-004890,smb,194,226.89
U-004891,mid,61,451.63
U-004892,smb,204,241.24
U-004893,smb,371,308.83
U-004894,smb,479,154.51
U-004895,smb,546,295.41
U-004896,mid,98,801.17
U-004897,smb,57,273.85
U-004898,smb,491,316.79
U-004899,mid,389,727.34
U-004900,smb,151,431.27
U-004901,smb,34,197.13
U-004902,smb,549,237.2
U-004903,smb,461,218.37
U-004904,smb,334,338.8
U-004905,smb,92,300.91
U-004906,large,237,480.33
U-004907,smb,21,257.5
U-004908,smb,545,299.99
U-004909,mid,310,906.96
U-004910,smb,338,299.3
U-004911,mid,235,962.23
U-004912,smb,47,233.93
U-004913,smb,368,166.03
U-004914,mid,261,468.78
U-004915,smb,364,208.73
U-004916,smb,544,152.45
U-004917,smb,401,356.65
U-004918,smb,591,263.74
U-004919,mid,398,836.56
U-004920,smb,214,337.04
U-004921,mid,442,565.6
U-004922,smb,356,377.73
U-004923,mid,291,650.04
U-004924,mid,56,515.2
U-004925,large,4,1357.25
U-004926,mid,153,885.04
U-004927,large,321,944.6
U-004928,smb,435,254.87
U-004929,smb,594,258.52
U-004930,smb,308,283.2
U-004931,mid,106,564.09
U-004932,smb,547,341.77
U-004933,smb,496,312.8
U-004934,smb,518,212.21
U-004935,large,66,1423.5
U-004936,large,554,2053.78
U-004937,large,133,1797.23
U-004938,large,140,1448.02
U-004939,strategic,327,4427.94
U-004940,smb,307,264.53
U-004941,mid,293,520.28
U-004942,smb,65,332.57
U-004943,smb,122,310.05
U-004944,mid,421,623.79
U-004945,smb,390,219.78
U-004946,mid,323,517.45
U-004947,smb,477,294.39
U-004948,mid,188,644.81
U-004949,mid,309,882.34
U-004950,mid,59,609.28
U-004951,smb,158,127.47
U-004952,smb,309,194.09
U-004953,large,101,1148.13
U-004954,smb,241,170.64
U-004955,smb,507,153.75
U-004956,mid,124,671.56
U-004957,smb,421,370.23
U-004958,large,528,1162.32
U-004959,smb,531,124.06
U-004960,smb,116,343.79
U-004961,mid,441,630.96
U-004962,smb,523,294.98
U-004963,mid,40,533.85
U-004964,smb,89,219.46
U-004965,mid,533,583.05
U-004966,smb,284,186.27
U-004967,smb,584,362.23
U-004968,smb,222,268.29
U-004969,smb,214,118.37
U-004970,smb,581,252.7
U-004971,smb,154,246.95
U-004972,mid,479,382.03
U-004973,smb,206,211.2
U-004974,smb,268,146.38
U-004975,smb,80,259.07
U-004976,smb,213,157.77
U-004977,mid,537,686.93
U-004978,large,63,1580.15
U-004979,mid,145,607.89
U-004980,smb,120,258.57
U-004981,smb,403,253.9
U-004982,smb,263,213.22
U-004983,mid,565,825.81
U-004984,smb,130,275.03
U-004985,smb,304,277.76
U-004986,mid,245,546.14
U-004987,large,163,1533.25
U-004988,smb,409,255.68
U-004989,smb,256,300.84
U-004990,large,257,442.49
U-004991,large,559,1470.06
U-004992,mid,528,541.06
U-004993,smb,599,279.78
U-004994,mid,531,640.91
U-004995,smb,397,257.07
U-004996,large,190,2018.82
U-004997,mid,49,705.05
U-004998,mid,350,772.04
U-004999,mid,333,602.45
U-005000,smb,422,246.48
U-005001,smb,175,229.62
U-005002,smb,124,255.44
U-005003,mid,415,761.84
U-005004,large,592,1440.06
U-005005,strategic,542,5673.47
U-005006,smb,290,321.95
U-005007,mid,333,556.58
U-005008,smb,325,143.31
U-005009,mid,407,658.16
U-005010,smb,593,324.54
U-005011,mid,143,715.31
U-005012,mid,249,527.75
U-005013,strategic,71,3663.65
U-005014,large,13,886.24
U-005015,smb,255,217.05
U-005016,large,409,943.6
U-005017,smb,56,208.2
U-005018,smb,249,349.77
U-005019,large,584,1259.11
U-005020,smb,315,250.5
U-005021,strategic,266,2483.91
U-005022,large,572,1465.47
U-005023,smb,86,287.55
U-005024,mid,405,645.14
U-005025,mid,498,471.57
U-005026,mid,153,570.36
U-005027,smb,536,209.69
U-005028,smb,517,291.84
U-005029,smb,318,322.19
U-005030,smb,276,333.5
U-005031,strategic,264,4839.79
U-005032,smb,128,182.39
U-005033,smb,264,155.37
U-005034,smb,7,321.55
U-005035,smb,521,256.04
U-005036,large,4,1519.83
U-005037,mid,175,701.76
U-005038,smb,307,298.7
U-005039,mid,557,528.76
U-005040,mid,459,519.95
U-005041,smb,223,325.36
U-005042,smb,443,273.01
U-005043,mid,333,669.33
U-005044,smb,562,208.68
U-005045,smb,111,415.33
U-005046,smb,473,333.83
U-005047,smb,512,326.58
U-005048,mid,443,508.7
U-005049,smb,413,383.05
U-005050,mid,559,635.28
U-005051,mid,9,486.85
U-005052,smb,335,259.52
U-005053,smb,331,239.35
U-005054,mid,290,714.64
U-005055,strategic,405,4040.18
U-005056,smb,217,192.46
U-005057,smb,327,262.81
U-005058,smb,285,210.94
U-005059,smb,314,438.5
U-005060,smb,413,250.62
U-005061,smb,222,214.29
U-005062,smb,394,160.76
U-005063,smb,501,300.47
U-005064,smb,110,223.34
U-005065,smb,576,127.66
U-005066,mid,24,685.35
U-005067,mid,148,878.07
U-005068,mid,108,256.59
U-005069,smb,456,246.93
U-005070,mid,89,562.05
U-005071,smb,75,296.18
U-005072,mid,473,777.54
U-005073,smb,37,209.23
U-005074,smb,532,335.13
U-005075,smb,129,256.49
U-005076,smb,162,185.95
U-005077,smb,229,367.07
U-005078,mid,346,595.81
U-005079,smb,92,272.67
U-005080,smb,359,249.71
U-005081,smb,133,252.92
U-005082,smb,14,260.32
U-005083,smb,49,234.74
U-005084,smb,132,226.19
U-005085,large,343,1966.62
U-005086,smb,456,219.27
U-005087,smb,366,303.87
U-005088,mid,527,445.68
U-005089,smb,510,320.67
U-005090,mid,86,612.3
U-005091,smb,325,245.38
U-005092,large,196,1250.85
U-005093,smb,201,348.56
U-005094,mid,525,844.36
U-005095,large,459,1005.91
U-005096,smb,330,279.89
U-005097,smb,95,230.84
U-005098,large,49,1219.34
U-005099,smb,522,210.57
U-005100,large,97,718.7
U-005101,smb,260,207.35
U-005102,smb,153,263.59
U-005103,smb,285,129.73
U-005104,smb,410,140.11
U-005105,smb,40,215.62
U-005106,strategic,431,4860.61
U-005107,smb,548,355.2
U-005108,smb,60,211.49
U-005109,smb,242,219.36
U-005110,smb,129,283.07
U-005111,mid,283,808.18
U-005112,smb,129,218.48
U-005113,smb,466,270.34
U-005114,smb,380,208.34
U-005115,mid,411,359.11
U-005116,smb,129,193.45
U-005117,smb,5,284.06
U-005118,mid,457,564.42
U-005119,smb,428,197.13
U-005120,smb,396,145.06
U-005121,mid,233,627.35
U-005122,smb,468,211.16
U-005123,mid,234,847.89
U-005124,smb,30,240.9
U-005125,smb,460,301.22
U-005126,mid,170,623.31
U-005127,smb,242,213.97
U-005128,mid,62,780.23
U-005129,smb,72,269.05
U-005130,smb,402,190.89
U-005131,smb,263,211.58
U-005132,smb,119,201.48
U-005133,mid,448,581.63
U-005134,large,16,845.58
U-005135,mid,222,598.88
U-005136,smb,255,224.67
U-005137,mid,38,827.94
U-005138,mid,420,402.16
U-005139,large,192,1070.21
U-005140,smb,308,320.45
U-005141,mid,491,762.98
U-005142,smb,421,303.15
U-005143,smb,548,304.29
U-005144,smb,281,338.07
U-005145,smb,426,230.17
U-005146,smb,83,315.45
U-005147,mid,293,584.32
U-005148,mid,14,530.77
U-005149,mid,503,709.02
U-005150,mid,213,852.25
U-005151,mid,214,541.14
U-005152,smb,318,126.88
U-005153,large,367,1970.92
U-005154,smb,334,190.17
U-005155,smb,436,299.67
U-005156,large,422,1597.29
U-005157,smb,18,262.7
U-005158,smb,323,324.64
U-005159,mid,462,692.47
U-005160,strategic,4,3973.06
U-005161,smb,532,312.84
U-005162,large,364,1663.48
U-005163,smb,274,429.96
U-005164,smb,229,267.08
U-005165,smb,115,138.34
U-005166,mid,396,634.63
U-005167,strategic,564,4403.9
U-005168,strategic,544,5142.08
U-005169,mid,474,759.09
U-005170,smb,37,139.56
U-005171,smb,58,353.48
U-005172,smb,151,406.1
U-005173,smb,137,306.98
U-005174,smb,417,323.23
U-005175,mid,420,447.23
U-005176,smb,13,293.04
U-005177,mid,497,794.01
U-005178,smb,239,124.39
U-005179,mid,304,768.4
U-005180,mid,106,303.76
U-005181,smb,277,146.97
U-005182,mid,358,553.96
U-005183,mid,500,554.0
U-005184,large,116,1697.5
U-005185,smb,383,162.46
U-005186,mid,339,675.38
U-005187,mid,466,149.22
U-005188,strategic,451,6059.82
U-005189,smb,427,134.98
U-005190,large,518,1879.19
U-005191,large,548,1938.52
U-005192,mid,215,522.13
U-005193,smb,461,198.96
U-005194,mid,470,612.17
U-005195,smb,510,341.38
U-005196,smb,269,375.24
U-005197,smb,42,248.73
U-005198,smb,458,280.53
U-005199,strategic,332,4013.41
U-005200,smb,79,352.55
U-005201,smb,375,184.68
U-005202,smb,503,242.95
U-005203,smb,265,187.97
U-005204,smb,568,233.31
U-005205,smb,85,285.45
U-005206,smb,495,246.75
U-005207,smb,198,220.44
U-005208,smb,271,188.91
U-005209,smb,99,192.03
U-005210,smb,584,389.23
U-005211,smb,213,155.19
U-005212,large,584,1432.77
U-005213,smb,82,182.3
U-005214,smb,461,112.22
U-005215,smb,90,280.71
U-005216,smb,124,151.29
U-005217,smb,117,263.83
U-005218,large,293,1766.45
U-005219,mid,351,750.1
U-005220,mid,277,515.87
U-005221,smb,294,201.1
U-005222,smb,351,280.2
U-005223,mid,385,753.59
U-005224,mid,597,536.32
U-005225,smb,459,176.07
U-005226,mid,563,393.66
U-005227,strategic,310,3801.53
U-005228,smb,592,197.4
U-005229,smb,102,204.76
U-005230,mid,441,672.05
U-005231,smb,391,369.55
U-005232,mid,68,661.91
U-005233,smb,564,309.61
U-005234,smb,7,253.72
U-005235,smb,144,256.68
U-005236,smb,546,298.64
U-005237,large,16,822.77
U-005238,mid,494,824.56
U-005239,smb,270,200.23
U-005240,smb,446,270.84
U-005241,mid,33,572.48
U-005242,mid,480,673.99
U-005243,smb,396,224.55
U-005244,smb,378,264.27
U-005245,smb,334,182.32
U-005246,mid,52,770.75
U-005247,smb,243,168.51
U-005248,mid,577,727.84
U-005249,smb,326,333.66
U-005250,smb,357,254.32
U-005251,mid,166,565.12
U-005252,mid,569,269.68
U-005253,mid,230,474.71
U-005254,large,272,1552.25
U-005255,smb,575,223.31
U-005256,mid,261,698.4
U-005257,smb,111,180.66
U-005258,smb,144,225.61
U-005259,smb,401,293.85
U-005260,smb,308,295.87
U-005261,mid,158,841.43
U-005262,mid,42,466.08
U-005263,smb,210,376.94
U-005264,mid,87,853.66
U-005265,mid,258,676.37
U-005266,mid,256,498.83
U-005267,large,599,1134.41
U-005268,smb,474,257.72
U-005269,smb,402,213.81
U-005270,smb,198,238.14
U-005271,smb,135,226.46
U-005272,smb,429,280.03
U-005273,smb,472,104.98
U-005274,large,193,1286.44
U-005275,smb,371,302.99
U-005276,large,472,2075.83
U-005277,smb,67,274.44
U-005278,smb,94,340.3
U-005279,smb,571,255.35
U-005280,smb,315,171.34
U-005281,smb,543,101.83
U-005282,mid,394,557.91
U-005283,large,9,1774.97
U-005284,mid,335,591.18
U-005285,mid,270,538.18
U-005286,smb,292,82.66
U-005287,mid,583,657.5
U-005288,mid,347,797.35
U-005289,smb,591,278.47
U-005290,large,482,1820.69
U-005291,smb,497,39.26
U-005292,smb,44,284.35
U-005293,smb,24,265.54
U-005294,mid,333,593.61
U-005295,strategic,16,4906.37
U-005296,smb,91,325.56
U-005297,smb,176,197.89
U-005298,mid,598,484.12
U-005299,smb,340,336.72
U-005300,large,87,1752.75
U-005301,mid,86,726.14
U-005302,smb,262,266.69
U-005303,smb,0,87.5
U-005304,smb,412,265.63
U-005305,mid,563,711.76
U-005306,mid,571,475.93
U-005307,large,485,2062.22
U-005308,mid,466,391.13
U-005309,smb,138,199.98
U-005310,mid,59,325.79
U-005311,smb,33,351.8
U-005312,smb,278,282.22
U-005313,smb,155,300.03
U-005314,smb,555,203.85
U-005315,mid,212,832.63
U-005316,strategic,577,5566.35
U-005317,mid,345,735.42
U-005318,large,449,1594.14
U-005319,large,568,1412.69
U-005320,mid,256,951.67
U-005321,mid,216,595.47
U-005322,smb,64,230.61
U-005323,smb,45,145.33
U-005324,smb,236,98.19
U-005325,smb,470,207.82
U-005326,smb,505,300.94
U-005327,mid,193,569.85
U-005328,large,54,1677.73
U-005329,large,553,1403.5
U-005330,smb,492,197.38
U-005331,smb,52,274.26
U-005332,smb,381,227.87
U-005333,mid,161,680.41
U-005334,smb,176,230.47
U-005335,smb,492,255.35
U-005336,smb,499,147.89
U-005337,smb,362,222.43
U-005338,mid,48,333.12
U-005339,mid,117,708.74
U-005340,smb,273,272.6
U-005341,smb,533,288.95
U-005342,smb,551,184.89
U-005343,smb,532,286.03
U-005344,smb,424,151.78
U-005345,mid,92,554.83
U-005346,smb,55,122.1
U-005347,large,529,1532.51
U-005348,mid,529,945.48
U-005349,smb,382,301.35
U-005350,smb,12,282.48
U-005351,smb,378,238.97
U-005352,smb,302,149.95
U-005353,smb,194,209.54
U-005354,smb,490,57.01
U-005355,smb,35,198.97
U-005356,smb,578,203.81
U-005357,large,183,1597.2
U-005358,smb,469,165.74
U-005359,smb,123,136.37
U-005360,smb,25,183.78
U-005361,smb,361,217.79
U-005362,smb,119,81.27
U-005363,smb,503,192.07
U-005364,smb,580,252.46
U-005365,large,231,1766.46
U-005366,smb,304,351.01
U-005367,smb,120,176.3
U-005368,mid,303,542.27
U-005369,large,581,2184.2
U-005370,mid,268,582.94
U-005371,smb,561,193.53
U-005372,mid,75,595.42
U-005373,mid,571,689.97
U-005374,smb,363,213.56
U-005375,smb,217,175.08
U-005376,large,59,1262.61
U-005377,smb,521,146.36
U-005378,smb,320,106.06
U-005379,smb,330,227.05
U-005380,smb,570,125.95
U-005381,mid,263,654.46
U-005382,smb,36,265.45
U-005383,strategic,396,3542.49
U-005384,smb,260,206.75
U-005385,smb,350,202.66
U-005386,mid,355,430.26
U-005387,large,13,2392.26
U-005388,smb,519,164.17
U-005389,large,312,1843.28
U-005390,smb,409,342.95
U-005391,mid,469,685.14
U-005392,large,390,1756.91
U-005393,smb,446,312.44
U-005394,smb,320,273.22
U-005395,smb,2,274.14
U-005396,mid,12,585.65
U-005397,large,170,1388.62
U-005398,mid,447,696.58
U-005399,large,4,1270.6
U-005400,smb,67,221.26
U-005401,smb,505,273.94
U-005402,mid,104,648.06
U-005403,smb,300,164.63
U-005404,smb,211,302.89
U-005405,smb,168,312.88
U-005406,smb,553,122.23
U-005407,mid,109,792.51
U-005408,smb,70,209.3
U-005409,large,167,1509.79
U-005410,smb,488,240.48
U-005411,large,590,1842.51
U-005412,large,435,1672.96
U-005413,smb,287,204.89
U-005414,smb,167,321.55
U-005415,strategic,458,4659.67
U-005416,mid,36,439.89
U-005417,smb,583,313.29
U-005418,smb,189,335.78
U-005419,large,218,1345.34
U-005420,smb,450,322.77
U-005421,smb,525,270.52
U-005422,large,134,1039.13
U-005423,smb,488,294.67
U-005424,large,145,525.22
U-005425,mid,550,945.18
U-005426,mid,237,872.55
U-005427,smb,400,219.17
U-005428,smb,519,149.95
U-005429,mid,458,625.34
U-005430,large,111,1770.57
U-005431,mid,386,498.53
U-005432,mid,172,561.79
U-005433,large,200,1909.8
U-005434,mid,202,327.4
U-005435,large,107,378.49
U-005436,smb,170,332.13
U-005437,smb,397,247.37
U-005438,smb,109,275.99
U-005439,smb,91,201.37
U-005440,mid,223,674.79
U-005441,mid,518,770.75
U-005442,smb,110,257.54
U-005443,mid,494,543.67
U-005444,smb,84,273.25
U-005445,mid,421,751.22
U-005446,smb,73,197.3
U-005447,smb,321,272.84
U-005448,smb,146,237.27
U-005449,smb,123,121.87
U-005450,large,224,1478.8
U-005451,smb,180,149.4
U-005452,mid,485,542.2
U-005453,large,194,2304.56
U-005454,smb,228,272.73
U-005455,smb,4,210.63
U-005456,mid,427,612.39
U-005457,mid,519,603.28
U-005458,smb,399,153.66
U-005459,large,549,1103.7
U-005460,smb,572,282.72
U-005461,smb,552,350.09
U-005462,large,341,1317.56
U-005463,smb,457,394.76
U-005464,smb,52,188.06
U-005465,mid,351,641.06
U-005466,smb,318,349.15
U-005467,smb,237,163.29
U-005468,mid,518,580.98
U-005469,mid,36,742.39
U-005470,smb,102,258.15
U-005471,smb,365,317.32
U-005472,smb,319,239.86
U-005473,mid,227,441.29
U-005474,smb,137,262.91
U-005475,large,83,1886.09
U-005476,large,13,1113.82
U-005477,smb,163,423.39
U-005478,smb,234,106.13
U-005479,smb,534,152.96
U-005480,smb,115,218.61
U-005481,large,264,1332.26
U-005482,mid,416,574.54
U-005483,smb,46,232.98
U-005484,smb,275,339.0
U-005485,smb,321,317.17
U-005486,smb,337,345.78
U-005487,smb,292,229.09
U-005488,large,88,1128.26
U-005489,mid,456,521.09
U-005490,smb,481,349.73
U-005491,smb,439,228.36
U-005492,mid,159,1023.43
U-005493,large,335,1017.13
U-005494,smb,191,328.87
U-005495,large,76,1781.38
U-005496,mid,569,740.47
U-005497,smb,250,209.92
U-005498,smb,69,237.78
U-005499,mid,445,561.03
U-005500,large,26,1286.87
U-005501,large,204,1692.95
U-005502,smb,540,146.8
U-005503,smb,191,289.13
U-005504,smb,300,297.56
U-005505,smb,597,201.66
U-005506,strategic,70,3021.41
U-005507,mid,539,720.07
U-005508,large,301,1757.92
U-005509,smb,513,291.31
U-005510,smb,232,180.24
U-005511,mid,56,835.98
U-005512,smb,445,199.87
U-005513,large,512,1335.06
U-005514,large,584,1142.37
U-005515,smb,451,315.15
U-005516,mid,563,660.76
U-005517,smb,72,238.62
U-005518,large,364,1125.01
U-005519,large,242,832.18
U-005520,smb,473,266.96
U-005521,large,546,1005.22
U-005522,large,158,1738.35
U-005523,smb,511,265.15
U-005524,smb,14,295.28
U-005525,smb,412,206.73
U-005526,large,382,1451.55
U-005527,strategic,148,6702.95
U-005528,smb,413,166.79
U-005529,large,284,1555.8
U-005530,smb,555,152.09
U-005531,strategic,310,3744.62
U-005532,mid,253,714.14
U-005533,smb,185,195.54
U-005534,mid,377,528.29
U-005535,mid,239,583.25
U-005536,mid,463,663.5
U-005537,smb,438,208.1
U-005538,smb,167,271.79
U-005539,large,501,1399.93
U-005540,large,471,2184.32
U-005541,smb,225,298.14
U-005542,large,401,1809.13
U-005543,smb,184,220.73
U-005544,smb,79,310.73
U-005545,mid,408,461.46
U-005546,smb,240,178.42
U-005547,smb,129,341.48
U-005548,smb,320,139.64
U-005549,large,389,2014.19
U-005550,mid,356,682.37
U-005551,large,199,1444.62
U-005552,mid,60,657.69
U-005553,mid,41,792.82
U-005554,smb,418,174.69
U-005555,smb,17,280.02
U-005556,mid,589,598.71
U-005557,large,366,1064.2
U-005558,smb,104,167.21
U-005559,smb,88,217.15
U-005560,smb,102,252.09
U-005561,smb,363,239.95
U-005562,smb,301,142.45
U-005563,smb,195,126.02
U-005564,smb,87,234.43
U-005565,mid,402,726.12
U-005566,smb,392,209.62
U-005567,smb,420,236.23
U-005568,large,124,1809.09
U-005569,smb,132,398.54
U-005570,mid,158,670.49
U-005571,large,245,1968.02
U-005572,large,463,1059.85
U-005573,large,101,1012.54
U-005574,smb,390,127.58
U-005575,smb,43,230.55
U-005576,smb,68,149.71
U-005577,smb,162,204.96
U-005578,mid,7,573.6
U-005579,smb,408,302.55
U-005580,mid,151,575.63
U-005581,smb,473,258.96
U-005582,smb,375,181.34
U-005583,mid,381,759.89
U-005584,smb,144,178.11
U-005585,smb,424,212.91
U-005586,mid,355,373.38
U-005587,smb,402,258.21
U-005588,mid,342,695.36
U-005589,large,322,1534.44
U-005590,mid,537,780.76
U-005591,mid,398,637.37
U-005592,mid,289,935.07
U-005593,smb,530,237.83
U-005594,mid,564,551.96
U-005595,smb,232,335.89
U-005596,smb,73,191.03
U-005597,smb,91,360.85
U-005598,mid,132,702.25
U-005599,smb,259,138.0
U-005600,large,44,1901.97
U-005601,smb,514,252.49
U-005602,smb,216,249.91
U-005603,smb,273,223.64
U-005604,mid,592,676.35
U-005605,large,357,942.12
U-005606,mid,94,502.79
U-005607,mid,344,579.56
U-005608,smb,298,155.79
U-005609,smb,23,276.08
U-005610,smb,509,164.09
U-005611,mid,229,477.97
U-005612,smb,200,64.84
U-005613,mid,474,162.15
U-005614,large,246,1286.13
U-005615,large,78,912.69
U-005616,smb,200,196.15
U-005617,smb,490,157.9
U-005618,mid,331,475.91
U-005619,mid,43,648.34
U-005620,mid,50,503.76
U-005621,mid,16,396.95
U-005622,mid,370,659.73
U-005623,smb,44,273.9
U-005624,smb,483,146.9
U-005625,mid,379,497.23
U-005626,mid,132,541.63
U-005627,smb,210,286.88
U-005628,large,213,2079.94
U-005629,smb,466,252.14
U-005630,mid,225,550.92
U-005631,smb,306,242.91
U-005632,smb,581,296.58
U-005633,smb,223,244.25
U-005634,smb,432,210.11
U-005635,smb,388,219.47
U-005636,smb,295,389.4
U-005637,mid,320,642.17
U-005638,smb,267,260.32
U-005639,smb,505,288.69
U-005640,smb,324,295.08
U-005641,large,303,1076.44
U-005642,smb,272,239.08
U-005643,mid,206,438.24
U-005644,mid,275,627.53
U-005645,smb,465,199.64
U-005646,mid,107,442.94
U-005647,smb,11,271.14
U-005648,smb,452,281.82
U-005649,smb,89,314.24
U-005650,smb,218,192.21
U-005651,large,511,1970.77
U-005652,large,359,1114.3
U-005653,large,67,2233.16
U-005654,smb,3,451.93
U-005655,large,75,1540.06
U-005656,smb,415,277.55
U-005657,strategic,186,3671.34
U-005658,smb,57,289.38
U-005659,smb,136,261.53
U-005660,smb,443,378.18
U-005661,mid,57,379.16
U-005662,large,224,1435.5
U-005663,smb,561,246.57
U-005664,mid,506,416.43
U-005665,smb,428,243.91
U-005666,mid,223,717.14
