account_ref,plan,support_tier,theme,tenure_months,monthly_spend,sessions_week,churned
104947,pro,email,dark,22.4,922.79,11.73,0
106220,pro,none,light,7.6,259.32,5.84,1
110864,basic,none,light,4.3,296.39,13.01,0
109735,enterprise,none,light,7.0,435.68,10.94,0
105626,basic,email,light,29.1,756.93,6.46,1
108754,basic,email,light,23.5,967.09,17.71,0
104431,pro,priority,light,8.3,250.07,7.94,0
106416,pro,email,light,18.6,693.75,3.29,1
106970,basic,email,dark,21.7,389.15,12.29,0
100054,pro,none,dark,8.1,454.27,11.68,1
102743,enterprise,none,light,6.0,221.54,12.42,0
103151,basic,email,light,11.5,593.27,10.04,0
108828,enterprise,none,dark,17.2,720.24,14.05,0
109611,pro,none,light,16.7,552.66,4.2,1
101238,pro,none,dark,28.3,712.75,7.07,0
100891,pro,email,light,21.6,711.65,4.96,0
107026,enterprise,none,light,24.4,732.07,7.07,0
110806,pro,none,dark,21.2,733.94,7.56,1
109112,pro,email,dark,37.1,822.48,9.52,0
109137,basic,email,dark,29.8,1005.96,8.71,0
111019,enterprise,email,light,26.7,755.6,10.44,0
106092,basic,email,light,18.1,766.41,4.2,1
108741,basic,none,light,1.1,334.12,12.88,0
110020,pro,none,light,17.9,612.72,14.3,0
105571,basic,dedicated,dark,8.5,401.37,16.03,0
108831,basic,email,dark,27.0,853.34,14.27,1
102028,basic,email,dark,0.1,168.32,1.2,1
100420,enterprise,none,dark,18.1,542.93,13.23,0
110134,enterprise,email,light,8.2,592.75,7.82,0
109463,pro,none,dark,28.4,874.41,8.57,0
111679,basic,email,dark,23.2,657.27,9.18,0
102199,enterprise,priority,dark,25.2,947.6,4.09,1
110625,basic,none,dark,18.0,720.6,10.36,1
105424,enterprise,priority,dark,7.2,341.98,8.28,0
102905,basic,priority,light,25.8,719.29,11.97,0
109684,pro,none,dark,22.6,809.13,13.96,0
109949,pro,priority,dark,21.5,746.57,12.83,0
100041,pro,none,dark,14.1,476.63,10.71,0
102276,enterprise,none,dark,26.4,762.29,11.31,0
102850,basic,dedicated,dark,28.2,809.5,9.93,1
110878,enterprise,priority,light,9.5,624.7,10.16,0
110866,basic,dedicated,dark,21.3,587.0,6.74,0
109723,basic,email,light,11.8,657.28,11.62,0
110818,basic,dedicated,dark,19.1,765.74,5.62,1
103744,basic,email,dark,19.4,795.05,12.21,0
103647,basic,none,dark,34.5,986.05,10.54,0
108495,basic,priority,light,0.1,166.87,15.35,0
100389,pro,none,dark,8.9,359.32,12.1,0
110058,enterprise,priority,light,18.3,469.34,11.6,0
103728,pro,none,light,18.8,655.91,7.41,0
110951,pro,priority,dark,15.9,602.14,10.54,0
110665,pro,priority,dark,22.1,729.35,8.12,1
102727,pro,email,dark,34.1,945.46,10.66,0
101002,basic,none,dark,12.6,495.47,9.49,0
100792,basic,none,light,31.8,1004.43,9.56,0
101361,basic,none,light,0.1,425.2,9.19,0
107742,pro,none,light,6.2,400.73,15.37,0
103576,pro,none,light,15.0,546.95,7.31,0
105306,basic,none,light,12.8,457.66,8.34,0
105070,pro,dedicated,light,11.2,581.74,7.38,0
104592,pro,none,dark,28.5,908.62,9.72,0
108285,enterprise,email,dark,26.9,687.41,11.1,0
107953,basic,none,light,10.7,500.73,13.75,0
110802,basic,dedicated,light,19.6,705.65,9.72,0
100209,basic,priority,light,17.0,719.63,13.87,0
101920,enterprise,email,light,14.6,569.21,13.03,0
104651,basic,none,light,3.1,249.98,2.21,1
107169,basic,none,light,25.1,862.96,7.08,1
103036,basic,priority,dark,7.1,567.84,15.65,0
106447,basic,none,light,11.6,546.53,6.76,1
102147,basic,email,dark,14.4,766.09,7.47,1
104057,basic,email,light,11.3,605.22,8.24,0
100801,basic,none,dark,20.2,604.89,7.2,1
107275,basic,email,dark,4.4,493.92,13.52,0
108405,pro,priority,light,8.3,707.15,15.07,0
100018,basic,dedicated,dark,16.6,494.36,5.16,0
104452,pro,email,light,35.6,952.93,8.48,0
102010,pro,dedicated,dark,14.6,572.28,11.94,0
111340,pro,dedicated,light,0.1,275.84,14.22,0
108756,basic,none,light,0.5,194.86,5.66,1
105929,basic,dedicated,dark,23.6,839.55,9.08,0
103740,pro,none,dark,22.3,694.03,9.48,0
106611,basic,none,dark,27.2,794.89,5.46,1
109030,basic,none,light,9.6,506.75,13.54,0
104480,basic,none,light,10.0,427.24,13.51,1
109516,pro,none,dark,29.1,923.6,15.39,0
111292,pro,dedicated,dark,26.0,758.93,11.87,0
105430,pro,dedicated,light,17.1,409.42,10.56,0
100490,pro,email,light,6.9,432.65,13.25,0
104249,basic,none,light,6.9,536.63,13.11,0
111262,basic,email,dark,11.1,464.82,10.12,0
111587,basic,dedicated,dark,29.5,734.96,12.22,0
101509,basic,email,light,20.5,855.59,9.82,0
103717,enterprise,email,dark,18.5,553.5,6.79,0
100866,enterprise,priority,dark,18.1,819.15,9.45,0
105351,basic,priority,light,11.6,441.23,3.43,1
102447,enterprise,email,dark,21.2,748.66,15.99,0
100140,pro,none,dark,4.3,503.22,6.27,1
106262,basic,none,dark,5.1,375.23,9.64,0
110988,basic,none,dark,18.0,739.44,6.86,0
100546,basic,email,dark,20.5,782.14,9.64,0
108399,enterprise,email,light,31.9,993.12,9.42,0
100201,basic,none,light,24.2,992.03,8.34,0
102733,pro,priority,dark,14.7,582.9,14.31,0
101203,basic,none,dark,19.4,825.09,14.3,0
109661,basic,none,dark,17.9,576.61,10.85,0
109108,basic,priority,dark,21.0,734.57,11.85,0
107694,enterprise,priority,light,18.2,491.48,16.79,0
103501,pro,email,light,6.3,435.28,7.23,0
106707,pro,none,light,24.8,839.3,8.14,0
108753,basic,none,light,15.0,469.68,4.48,1
102105,basic,none,dark,18.3,596.09,10.3,0
103231,enterprise,none,dark,17.7,678.52,11.84,0
101578,enterprise,email,light,11.8,426.64,12.87,0
108301,basic,priority,dark,26.7,1023.58,7.79,0
101057,basic,priority,light,26.9,825.51,7.52,0
111245,basic,none,light,4.5,103.5,6.58,0
100371,basic,email,dark,33.4,1023.38,1.8,0
104242,enterprise,email,dark,29.3,887.65,8.55,0
106643,enterprise,none,light,15.4,737.71,10.9,0
102472,basic,none,light,14.1,382.32,7.15,1
106135,basic,email,light,3.2,417.59,15.1,0
110924,basic,email,light,13.5,593.75,11.66,1
104006,pro,dedicated,dark,24.1,611.28,13.6,0
102362,enterprise,email,dark,23.5,661.01,10.49,0
103171,basic,email,light,17.4,695.95,11.13,1
104954,basic,none,light,10.7,325.9,5.75,1
108398,pro,none,dark,16.8,851.63,5.04,1
110433,basic,priority,dark,12.5,265.12,4.14,1
100701,pro,email,light,25.4,730.08,3.03,1
104293,pro,none,dark,26.0,717.84,15.23,0
100140,pro,email,light,7.9,200.43,9.23,0
101652,pro,email,light,35.3,875.52,5.35,1
105405,basic,none,dark,3.4,298.32,12.7,1
106344,pro,none,light,27.5,642.3,9.9,0
108296,pro,email,light,15.3,760.33,8.5,1
109370,pro,email,dark,33.7,865.72,6.21,0
109580,pro,email,light,23.6,880.81,11.9,0
110612,basic,priority,dark,21.8,668.91,10.49,0
110149,pro,none,dark,15.0,555.94,6.88,1
102428,pro,none,dark,26.4,949.13,8.52,1
105759,basic,none,light,10.3,432.3,7.07,1
101180,enterprise,email,light,9.8,530.68,8.17,0
104989,enterprise,none,light,17.6,692.04,12.7,0
100984,pro,none,light,15.5,487.23,9.52,0
105584,pro,none,light,19.9,612.32,12.63,0
109584,pro,none,dark,21.1,651.98,10.2,0
108055,basic,email,dark,21.2,788.29,8.14,1
107642,pro,email,light,24.0,754.17,8.43,0
102965,enterprise,email,light,14.1,549.05,10.88,0
106158,enterprise,none,dark,9.8,322.54,12.7,0
109213,basic,email,light,24.5,686.67,13.91,0
110138,pro,priority,light,15.8,554.39,10.29,0
100663,basic,priority,light,6.3,452.26,9.03,1
109093,basic,email,light,24.4,682.59,10.92,0
108843,enterprise,dedicated,dark,13.7,655.16,6.98,0
108348,basic,email,light,15.6,393.72,13.19,0
100161,basic,none,dark,14.4,583.44,14.44,1
104880,basic,none,light,26.5,844.74,5.11,1
105134,basic,none,dark,3.1,161.87,10.6,0
106024,enterprise,none,light,20.3,625.85,6.16,0
111604,basic,email,light,28.9,884.29,12.13,0
107177,enterprise,email,dark,14.8,363.57,11.17,0
107608,pro,none,dark,4.7,87.26,10.18,1
102002,basic,dedicated,light,44.3,1048.41,8.18,1
107441,pro,email,light,28.0,960.92,8.64,1
111640,basic,priority,light,18.4,678.37,10.29,0
102972,basic,dedicated,dark,23.7,949.55,9.63,0
106538,basic,email,dark,24.7,715.94,6.4,1
106976,pro,none,light,5.7,507.91,12.02,0
105768,pro,email,dark,23.7,634.31,11.58,0
104576,basic,dedicated,light,30.9,789.87,6.2,0
104420,enterprise,email,dark,10.8,384.68,12.37,0
106692,basic,none,dark,15.4,545.34,9.5,0
107403,pro,none,dark,0.1,273.92,8.79,0
109494,basic,none,dark,14.2,619.56,6.76,1
106331,enterprise,email,dark,25.6,853.0,10.36,0
108777,pro,none,light,10.4,616.79,11.84,0
104905,basic,none,dark,22.5,689.1,4.96,1
106585,pro,email,dark,13.8,436.1,7.97,1
102749,basic,none,dark,24.5,824.02,3.31,1
106694,pro,dedicated,light,24.7,851.08,9.83,0
105793,basic,none,dark,17.8,321.01,15.44,0
102217,pro,email,dark,20.3,623.8,7.95,0
106761,enterprise,priority,light,3.7,279.13,12.26,0
105339,enterprise,none,light,21.5,732.45,8.54,0
111774,enterprise,none,dark,14.5,493.3,10.29,0
110774,enterprise,email,dark,13.9,599.73,9.2,0
110508,enterprise,email,light,10.3,550.01,9.91,0
110539,pro,email,light,11.9,644.43,6.33,1
100606,basic,email,dark,0.1,43.85,15.4,0
107461,enterprise,none,dark,32.9,1140.26,10.06,0
100492,basic,none,dark,13.4,319.12,5.49,0
107581,basic,email,dark,13.6,432.66,7.76,0
102569,basic,email,light,12.0,603.75,14.85,0
106860,basic,none,light,22.2,803.15,6.18,1
108187,basic,none,dark,15.8,744.57,11.47,0
105261,pro,none,light,24.3,772.29,10.1,1
105750,enterprise,none,dark,23.1,843.45,13.79,0
100039,pro,email,dark,20.8,705.28,11.96,1
102146,enterprise,priority,light,21.7,777.2,14.55,0
106224,basic,email,light,17.0,491.23,2.27,1
109608,basic,none,light,14.4,445.52,7.28,0
111683,basic,none,light,20.0,1049.25,9.19,0
104832,pro,none,light,12.6,457.62,7.73,1
109131,basic,email,light,22.3,782.07,0.31,1
111411,basic,none,dark,17.9,819.1,13.43,0
105809,pro,none,light,20.7,671.66,9.77,0
107721,basic,none,dark,18.6,675.35,9.16,1
100493,basic,email,light,20.5,757.73,5.72,1
111389,basic,email,dark,14.9,582.83,12.31,0
110419,pro,email,dark,22.8,911.52,6.36,0
102151,enterprise,none,dark,9.1,316.62,6.26,0
103860,pro,email,light,11.7,462.55,11.69,0
110452,pro,email,light,0.1,232.73,11.55,0
108008,basic,none,light,17.6,926.9,6.75,1
105742,basic,email,light,25.7,860.72,12.3,0
104247,basic,priority,light,30.3,853.8,10.34,1
100670,basic,none,light,28.1,999.07,9.62,0
100617,enterprise,dedicated,dark,14.0,534.46,12.08,0
106933,basic,email,light,17.5,694.86,8.95,0
109910,pro,none,dark,30.0,994.27,10.38,0
106415,basic,dedicated,dark,0.2,274.29,15.77,0
111559,basic,email,light,28.2,935.9,12.59,0
108614,pro,none,light,23.2,853.59,11.08,0
109102,basic,none,dark,23.0,708.97,6.4,1
109115,pro,email,dark,16.0,652.96,6.71,0
110077,pro,none,dark,16.2,766.85,8.15,0
109224,basic,email,light,5.1,459.44,8.16,0
111095,basic,dedicated,dark,11.2,554.87,12.08,0
107248,pro,email,dark,18.1,781.18,5.14,0
105412,pro,none,dark,25.2,752.69,8.04,1
103163,pro,email,light,24.6,745.8,5.61,1
108809,basic,none,dark,14.1,536.4,11.7,0
111626,basic,none,dark,19.1,667.75,8.37,0
101881,pro,none,dark,14.6,548.47,3.85,1
109002,pro,none,dark,14.6,698.41,13.78,0
104622,basic,none,dark,23.9,869.4,11.07,1
108829,pro,none,dark,21.2,512.63,11.67,0
109537,pro,priority,dark,23.2,738.34,11.45,0
107052,pro,email,light,20.0,631.99,12.28,0
106958,basic,none,dark,34.3,951.15,5.49,1
104720,pro,dedicated,dark,14.4,602.82,15.06,0
111739,basic,email,light,4.1,351.5,7.12,1
108404,pro,priority,light,10.7,767.93,10.12,0
102262,pro,email,dark,30.4,758.41,10.37,0
101047,basic,none,light,22.9,737.44,15.02,0
103429,basic,dedicated,light,11.8,469.44,11.56,0
108921,pro,priority,dark,28.5,974.87,8.62,0
107045,basic,dedicated,dark,20.8,597.87,5.56,0
108472,pro,none,light,19.1,727.82,10.62,0
100650,basic,email,dark,13.1,651.65,10.56,1
103082,enterprise,none,dark,23.9,647.36,8.05,1
100036,basic,none,light,21.7,829.77,8.78,1
108123,pro,priority,dark,14.8,448.92,13.42,0
103706,basic,none,dark,23.8,879.37,7.43,1
109268,enterprise,none,light,13.3,385.05,13.5,0
106514,enterprise,none,light,24.6,518.74,7.31,0
108090,basic,email,light,17.6,691.49,14.66,0
111135,pro,none,dark,13.3,649.54,10.15,0
106533,basic,priority,dark,24.3,702.62,17.46,0
111263,basic,none,light,9.1,404.15,11.56,0
104556,pro,none,light,16.5,597.12,7.0,1
102780,enterprise,priority,light,23.7,655.67,15.99,0
105549,basic,none,light,23.7,742.53,6.96,1
102134,basic,none,light,33.4,1203.86,9.29,0
100032,enterprise,dedicated,dark,12.4,553.54,7.56,0
100035,pro,email,light,19.6,906.62,8.85,1
108741,basic,email,light,8.2,376.27,10.46,0
100478,enterprise,none,light,25.1,755.71,14.06,0
111056,pro,none,dark,12.3,473.16,9.07,1
100172,basic,priority,light,3.7,391.36,13.56,0
107309,pro,priority,dark,15.2,402.22,17.44,0
103618,basic,priority,light,5.3,560.63,11.8,0
110065,basic,none,dark,10.8,337.66,8.09,1
100688,pro,none,light,16.7,639.2,7.09,1
104260,pro,priority,dark,10.1,424.08,8.26,0
102832,pro,email,dark,26.3,810.89,6.66,1
108279,pro,none,dark,12.7,450.19,11.37,0
106922,basic,priority,light,17.9,631.54,17.1,0
109425,enterprise,priority,light,21.3,660.13,12.17,0
107312,pro,none,dark,24.5,855.5,14.32,0
102258,pro,none,light,29.7,780.72,7.0,0
110575,pro,email,light,45.8,1068.24,12.64,0
100539,pro,priority,dark,18.0,823.44,14.58,0
102344,basic,none,dark,1.8,277.39,7.78,0
102028,basic,priority,light,13.0,416.16,11.26,0
101077,pro,none,dark,19.5,635.72,13.67,0
103625,basic,email,dark,14.1,455.34,9.02,0
108052,basic,email,light,2.4,303.99,6.08,1
101895,basic,email,light,1.5,246.87,11.36,0
103279,basic,none,dark,28.0,736.64,5.14,0
103486,enterprise,none,light,6.8,356.89,8.79,0
111214,pro,email,dark,22.2,667.73,7.66,0
106528,pro,none,dark,13.1,470.4,3.88,1
109407,basic,none,dark,15.9,638.72,7.7,1
111127,enterprise,dedicated,light,23.1,593.41,7.92,0
109218,pro,email,dark,24.7,808.48,8.8,0
107235,enterprise,none,dark,14.5,519.57,7.44,0
101724,basic,none,light,15.5,654.45,9.65,0
107412,basic,dedicated,light,27.3,926.19,14.26,0
108731,basic,priority,dark,9.8,355.51,4.56,1
101670,basic,priority,dark,23.2,725.11,4.65,1
111675,basic,email,dark,8.7,548.73,5.6,0
106713,basic,priority,dark,12.4,596.51,8.46,0
110375,basic,email,light,25.5,708.13,6.46,1
107301,basic,none,light,10.4,531.44,6.9,1
101348,basic,email,light,13.7,572.7,13.29,0
100863,enterprise,priority,dark,3.8,301.88,10.09,0
100305,basic,email,light,25.5,900.36,10.4,0
103574,pro,none,light,12.4,718.73,11.28,0
102678,pro,none,dark,20.9,577.21,10.48,1
105811,pro,none,light,20.9,1050.97,4.9,1
105846,pro,none,dark,11.5,329.4,9.7,0
108851,pro,none,dark,7.0,343.32,6.49,0
110151,pro,dedicated,light,14.2,555.39,10.95,0
102377,basic,none,dark,20.5,597.18,4.47,0
107068,basic,none,dark,11.0,510.97,9.53,1
104598,pro,dedicated,light,21.9,562.42,4.81,1
102568,pro,priority,light,24.7,875.28,6.19,0
106315,pro,none,light,35.7,1005.76,8.71,0
108648,pro,email,dark,15.7,497.0,5.84,0
102345,basic,email,light,31.5,1048.09,10.07,0
103157,enterprise,priority,dark,18.4,750.55,6.13,1
111450,basic,priority,light,7.6,457.58,14.01,0
104468,basic,none,dark,29.9,755.69,11.18,0
105670,basic,none,dark,13.2,665.04,16.79,0
101942,enterprise,email,dark,14.0,574.64,3.41,1
105022,enterprise,none,light,18.4,528.86,8.66,0
104213,pro,none,light,13.3,354.07,15.53,0
100649,pro,dedicated,dark,5.3,450.08,8.3,0
110989,basic,email,light,10.9,490.29,6.51,0
109394,pro,none,light,12.6,518.36,11.03,0
108199,enterprise,none,light,8.2,526.23,9.51,0
105309,basic,dedicated,dark,21.4,841.91,14.32,0
102375,pro,none,dark,7.9,600.23,9.27,0
111511,basic,email,dark,8.4,223.09,12.19,1
107703,basic,none,dark,20.9,883.66,10.89,1
110779,pro,dedicated,light,27.9,1077.31,14.06,0
110818,basic,none,dark,14.5,730.81,13.01,0
109226,basic,none,light,38.9,963.92,8.26,0
108378,pro,priority,dark,20.9,754.86,10.81,0
104609,pro,email,dark,22.4,788.31,13.89,0
107079,pro,email,light,12.5,617.51,11.91,1
111764,pro,priority,dark,26.8,692.92,6.66,0
106566,enterprise,none,light,7.9,261.2,8.05,0
109384,basic,none,dark,3.3,309.94,6.06,1
104087,basic,dedicated,dark,17.8,725.41,11.44,0
106477,basic,email,dark,21.7,660.97,5.75,1
102624,basic,dedicated,dark,27.1,642.84,12.36,1
101747,pro,email,dark,24.1,671.54,16.23,0
111435,basic,email,light,7.1,559.94,9.14,1
110004,enterprise,priority,light,30.3,719.02,13.24,0
100085,pro,none,dark,5.0,238.92,13.16,1
101689,pro,priority,light,24.8,701.69,11.49,0
109262,basic,dedicated,light,8.8,494.27,13.47,0
111197,basic,dedicated,light,24.6,979.47,9.83,0
100764,basic,priority,dark,4.4,119.09,7.93,0
106040,basic,priority,light,21.4,716.49,16.08,0
100977,basic,none,light,17.8,534.47,14.84,0
108228,basic,none,dark,21.9,792.14,7.34,0
104035,pro,email,light,10.4,570.11,7.62,0
109214,basic,none,dark,14.6,596.87,12.27,0
111123,basic,none,dark,19.0,722.45,10.01,1
104787,pro,dedicated,dark,26.8,857.07,5.28,0
104230,enterprise,none,light,5.1,429.06,5.52,1
103932,basic,none,light,7.8,503.49,11.64,0
109950,basic,priority,dark,22.3,737.43,14.14,0
102803,basic,email,dark,24.0,481.92,11.99,0
103320,enterprise,none,dark,23.0,521.19,4.44,1
106823,pro,email,light,2.6,544.49,8.93,0
107478,basic,priority,dark,19.7,606.21,8.92,0
110618,pro,dedicated,dark,14.4,576.51,8.76,0
108065,basic,priority,light,15.5,513.81,10.32,0
110760,basic,email,dark,12.1,555.84,14.05,0
105694,enterprise,email,dark,0.1,516.14,11.07,0
106515,basic,none,dark,17.3,654.47,9.85,0
110502,basic,email,light,6.2,298.01,9.57,0
111790,basic,email,dark,21.6,734.68,10.28,0
109326,basic,email,dark,16.1,670.27,12.06,0
101661,pro,priority,light,4.0,360.06,8.58,0
107424,basic,none,dark,23.9,810.96,0.0,1
101481,basic,priority,light,24.8,719.77,5.57,1
101716,basic,none,light,30.7,937.8,13.36,0
106241,enterprise,none,light,31.9,1177.56,9.67,0
111560,basic,email,light,26.4,899.91,7.22,0
109658,basic,priority,dark,28.1,752.36,8.64,1
107362,pro,none,dark,26.8,893.46,15.82,0
107349,pro,email,light,1.1,265.89,0.0,1
100987,basic,email,dark,9.9,626.66,3.37,1
110821,pro,dedicated,light,8.9,528.91,7.65,0
105946,pro,priority,light,30.1,924.72,11.6,0
102997,pro,none,light,26.8,859.94,10.24,0
100961,pro,email,light,37.4,944.08,13.09,0
103911,basic,priority,light,19.1,694.08,0.86,1
109156,basic,none,light,14.5,885.33,7.48,0
103218,basic,priority,light,14.8,447.53,10.04,0
102094,enterprise,email,light,21.8,529.29,12.34,0
111657,basic,priority,light,51.5,1158.09,9.86,1
107059,basic,email,dark,10.3,481.06,6.58,0
102210,enterprise,none,dark,20.9,763.54,13.54,0
111126,basic,priority,light,8.2,389.45,8.74,0
108366,enterprise,email,light,42.1,1005.7,10.27,0
108267,basic,none,light,26.6,917.4,6.68,1
102453,basic,email,light,14.5,556.84,7.58,0
107330,pro,none,light,13.6,547.02,11.56,0
105175,basic,email,dark,25.7,934.07,3.77,1
107626,enterprise,email,dark,31.0,891.83,9.82,0
107691,pro,email,dark,23.9,820.31,12.89,0
111253,pro,none,light,8.0,438.53,10.7,0
103232,basic,email,light,34.3,858.36,6.37,1
100579,basic,email,dark,10.9,432.01,8.34,0
108228,basic,priority,dark,11.7,527.93,6.24,0
102822,pro,priority,light,28.8,564.9,13.01,0
101557,basic,none,light,15.4,471.84,13.59,0
104336,basic,priority,dark,32.2,1114.01,6.61,1
101474,enterprise,email,dark,17.2,544.56,11.41,0
106542,basic,none,dark,24.7,851.79,5.1,1
105845,enterprise,none,light,22.5,823.83,10.53,0
106060,pro,none,light,17.1,773.93,9.59,0
101661,pro,email,dark,0.1,192.97,7.25,1
106606,basic,none,dark,17.8,707.41,8.36,0
102648,basic,none,dark,20.7,682.38,16.65,0
109086,basic,dedicated,light,20.4,712.86,12.23,0
109466,basic,none,light,26.4,761.69,8.08,1
101086,pro,priority,light,15.5,539.67,10.06,0
108710,enterprise,none,light,30.8,950.67,14.99,0
107555,pro,none,dark,28.4,845.11,6.58,1
104462,basic,none,light,23.2,773.59,12.22,0
102812,pro,email,dark,23.2,884.69,7.78,0
109708,basic,none,dark,7.9,441.51,10.1,0
101715,pro,email,dark,16.0,601.37,13.34,0
108305,basic,priority,light,1.2,285.33,9.6,0
100268,enterprise,none,dark,8.5,455.72,12.8,0
105063,basic,email,light,16.4,918.96,9.81,1
109168,basic,none,dark,10.0,429.0,9.05,0
105199,basic,none,dark,19.2,524.77,6.05,1
107190,pro,email,dark,16.2,572.25,12.59,0
105554,basic,priority,light,23.2,750.72,8.15,1
111245,enterprise,none,dark,24.3,757.23,7.49,0
110827,pro,none,light,25.7,829.15,11.72,0
102545,pro,priority,light,7.0,352.51,15.59,0
107612,basic,none,light,14.7,897.52,2.51,1
108675,basic,priority,light,25.0,817.71,9.5,0
103790,basic,email,light,18.3,568.26,10.0,0
102272,pro,dedicated,dark,5.9,356.59,4.5,1
110425,enterprise,none,dark,24.0,772.49,7.28,0
109746,enterprise,dedicated,dark,21.4,657.02,8.25,0
101370,pro,none,light,21.6,735.2,11.48,0
102566,basic,none,light,20.9,829.11,13.95,0
103665,basic,email,light,12.9,734.15,8.85,0
109420,basic,none,light,8.8,407.35,5.21,1
104574,pro,email,light,21.1,698.53,10.4,1
105964,pro,priority,light,19.5,767.36,7.52,1
106823,basic,dedicated,light,1.9,355.59,6.53,1
103188,enterprise,none,light,12.0,592.06,11.68,0
107358,pro,priority,light,8.5,460.96,6.79,0
100010,basic,dedicated,dark,27.1,731.96,5.09,1
111086,pro,email,light,20.5,535.26,7.38,0
101240,enterprise,none,light,10.2,312.32,7.94,0
101475,basic,dedicated,light,19.4,818.67,11.42,0
107957,pro,email,light,22.7,525.07,12.79,0
103323,basic,none,light,34.9,851.09,3.99,1
111503,pro,priority,light,18.7,811.71,7.02,1
105763,pro,email,dark,20.9,772.74,10.9,0
105267,basic,dedicated,light,10.8,376.43,12.48,0
110296,basic,priority,light,29.6,960.39,13.59,0
