unit_id,region,stratum,cluster,satisfaction,office_temp_c,spend
6552,us-west,smb,197,4,18.74,185.61
6553,us-west,smb,439,3,22.1,385.36
6554,eu-west,smb,305,4,20.68,326.07
6555,us-east,mid,51,4,18.98,648.99
6556,ap-south,large,41,4,21.32,1973.2
6557,ap-south,large,385,3,23.45,1509.05
6558,eu-west,smb,44,1,25.9,190.45
6559,us-east,smb,153,5,22.92,262.97
6560,ap-south,smb,273,5,18.97,126.67
6561,ap-south,mid,341,4,18.64,664.62
6562,us-east,mid,242,4,20.46,710.76
6563,us-east,smb,39,4,18.54,193.16
6564,ap-south,smb,4,4,22.89,319.96
6565,ap-south,smb,15,3,21.88,180.67
6566,ap-south,mid,403,4,20.04,777.54
6567,ap-south,large,460,4,21.66,2063.44
6568,ap-south,large,527,4,19.98,966.47
6569,us-west,mid,272,5,20.4,710.43
6570,sa-east,smb,224,3,23.13,246.27
6571,ap-south,large,184,3,18.92,940.61
6572,eu-west,large,201,5,20.9,741.82
6573,eu-west,smb,279,3,21.49,243.85
6574,eu-west,smb,99,5,18.87,277.92
6575,sa-east,smb,145,3,18.67,181.68
6576,us-west,smb,261,4,17.5,251.87
6577,ap-south,smb,94,2,21.57,310.96
6578,eu-west,large,328,5,23.87,1984.69
6579,ap-south,smb,2,4,19.89,237.64
6580,us-east,strategic,149,4,23.07,4250.92
6581,ap-south,smb,231,5,20.03,197.04
6582,eu-west,mid,24,3,20.74,640.84
6583,eu-west,mid,327,1,22.6,470.62
6584,ap-south,mid,159,2,23.84,707.35
6585,eu-west,smb,248,4,22.52,304.29
6586,eu-west,mid,61,5,19.55,430.05
6587,us-east,large,141,4,18.95,1329.92
6588,us-east,mid,209,4,20.52,450.85
6589,eu-west,smb,2,4,21.97,316.51
6590,eu-west,smb,598,4,19.39,319.89
6591,us-west,smb,25,2,19.94,72.58
6592,sa-east,smb,285,2,22.58,220.57
6593,sa-east,large,377,4,22.72,1716.75
6594,ap-south,large,313,4,18.57,1790.73
6595,ap-south,smb,36,4,22.2,322.17
6596,eu-west,smb,321,4,18.83,280.45
6597,eu-west,large,573,5,21.07,1274.01
6598,sa-east,mid,73,3,18.74,882.07
6599,us-east,large,73,5,17.71,2165.55
6600,us-east,smb,199,2,19.51,199.71
6601,us-west,smb,343,3,23.95,296.42
6602,us-east,smb,300,5,19.01,172.05
6603,ap-south,mid,321,2,20.35,436.08
6604,sa-east,large,76,5,21.2,2527.09
6605,us-west,smb,368,5,25.73,125.44
6606,us-east,smb,281,4,21.58,349.8
6607,us-east,mid,389,5,22.17,691.9
6608,sa-east,mid,214,4,20.21,888.68
6609,ap-south,smb,433,4,21.03,98.37
6610,us-east,smb,83,4,18.22,247.15
6611,eu-west,large,550,4,20.44,2125.81
6612,eu-west,smb,555,4,22.48,160.81
6613,sa-east,large,158,5,20.3,1884.55
6614,us-west,smb,65,2,20.03,298.45
6615,ap-south,smb,222,3,23.24,346.48
6616,ap-south,smb,422,5,21.18,285.44
6617,eu-west,smb,345,4,21.0,194.61
6618,us-west,large,502,4,18.39,1950.29
6619,us-east,smb,344,4,20.38,376.27
6620,us-east,smb,431,5,20.54,195.77
6621,us-east,mid,570,1,21.82,784.9
6622,eu-west,smb,259,4,21.15,171.58
6623,us-west,smb,549,2,18.38,221.0
6624,sa-east,mid,530,2,18.71,734.41
6625,sa-east,large,229,1,22.45,1776.74
6626,us-west,large,284,3,19.89,1588.81
6627,us-east,mid,438,5,21.6,591.77
6628,us-east,mid,358,5,20.4,582.07
6629,ap-south,large,579,3,23.53,1025.28
6630,eu-west,large,177,5,22.12,1285.25
6631,eu-west,smb,273,2,20.35,190.43
6632,sa-east,smb,555,4,22.98,270.35
6633,us-east,smb,230,5,18.44,333.48
6634,eu-west,mid,426,5,22.05,496.86
6635,eu-west,mid,488,3,22.11,519.42
6636,us-east,mid,169,3,20.58,741.45
6637,sa-east,smb,460,5,22.08,177.15
6638,us-east,mid,29,4,20.91,700.38
6639,eu-west,mid,126,3,22.49,496.59
6640,us-east,smb,200,3,20.69,154.79
6641,us-west,mid,335,1,22.7,489.87
6642,eu-west,smb,89,2,21.34,295.92
6643,us-west,mid,500,5,19.67,549.16
6644,eu-west,smb,326,3,20.48,245.38
6645,sa-east,smb,574,3,23.28,251.32
6646,us-west,mid,428,3,21.4,584.49
6647,ap-south,smb,460,1,19.14,229.65
6648,sa-east,mid,316,2,21.21,544.07
6649,us-east,smb,99,3,19.21,291.87
6650,eu-west,smb,16,3,22.89,201.88
6651,us-west,large,171,3,19.83,2037.11
6652,eu-west,mid,354,3,20.73,847.08
6653,us-east,smb,294,3,21.61,282.83
6654,ap-south,mid,257,5,23.35,486.85
6655,ap-south,mid,114,4,21.48,610.09
6656,ap-south,large,399,4,22.59,932.19
6657,ap-south,smb,111,4,19.33,261.65
6658,sa-east,strategic,370,4,21.88,5443.52
6659,us-east,large,379,2,21.91,1610.21
6660,eu-west,mid,113,4,20.66,796.19
6661,ap-south,smb,490,5,21.66,264.23
6662,ap-south,smb,567,4,20.47,60.24
6663,us-east,smb,113,4,22.25,295.4
6664,us-east,smb,171,3,22.25,222.55
6665,us-west,mid,400,4,22.63,214.03
6666,us-west,smb,377,5,21.35,253.01
6667,eu-west,smb,437,4,22.0,342.93
6668,us-east,smb,39,3,21.2,152.0
6669,ap-south,smb,385,4,24.03,321.56
6670,ap-south,strategic,258,3,23.11,4810.9
6671,us-east,mid,104,1,17.57,501.03
6672,sa-east,large,576,5,20.37,1229.34
6673,us-east,smb,22,5,21.87,113.23
6674,us-east,smb,74,3,24.51,210.98
6675,eu-west,large,99,4,21.63,1509.84
6676,sa-east,smb,178,3,18.34,237.84
6677,us-west,smb,250,2,17.95,212.05
6678,us-east,mid,414,5,19.95,689.21
6679,ap-south,smb,49,3,18.9,128.0
6680,eu-west,smb,362,3,22.03,256.64
6681,us-east,mid,74,4,20.56,819.84
6682,us-east,mid,348,2,21.78,620.77
6683,eu-west,mid,86,2,18.32,738.92
6684,eu-west,smb,4,2,20.1,268.49
6685,us-east,large,591,3,23.16,1710.36
6686,us-east,smb,578,3,21.34,133.7
6687,us-east,large,142,4,19.61,1259.53
6688,sa-east,smb,108,5,21.73,153.97
6689,eu-west,smb,222,4,21.81,271.25
6690,us-east,smb,55,5,23.83,85.64
6691,us-west,smb,278,4,21.23,268.87
6692,us-west,mid,427,4,21.11,625.57
6693,eu-west,smb,280,5,18.93,162.42
6694,us-west,smb,120,4,22.92,289.74
6695,eu-west,smb,285,3,20.85,204.28
6696,eu-west,smb,599,4,22.27,252.69
6697,us-east,smb,283,4,22.11,10.82
6698,us-east,large,111,4,22.84,1401.92
6699,us-east,smb,487,5,20.27,253.08
6700,eu-west,smb,81,3,20.52,222.25
6701,us-west,mid,210,2,23.43,508.32
6702,eu-west,mid,232,4,18.92,659.98
6703,eu-west,mid,597,3,18.95,696.11
6704,eu-west,smb,550,3,22.71,136.46
6705,us-east,smb,207,3,20.34,138.83
6706,us-east,mid,505,4,21.29,222.88
6707,us-west,smb,267,5,19.42,251.23
6708,sa-east,smb,204,1,21.45,186.62
6709,us-east,large,477,4,20.25,1365.9
6710,us-east,smb,95,4,19.78,214.78
6711,sa-east,smb,136,5,20.49,263.56
6712,us-west,mid,509,3,20.18,497.57
6713,us-east,mid,117,3,17.66,426.63
6714,sa-east,mid,269,3,20.96,706.03
6715,us-east,smb,379,4,22.32,44.45
6716,us-west,smb,554,5,23.34,416.44
6717,us-east,mid,234,5,21.81,581.2
6718,ap-south,mid,418,3,21.33,521.68
6719,us-east,smb,372,5,19.87,156.76
6720,us-west,strategic,384,4,20.58,4647.5
6721,us-west,smb,76,5,22.81,192.99
6722,eu-west,large,513,4,22.73,912.12
6723,us-west,mid,370,4,20.88,257.89
6724,eu-west,mid,541,4,23.07,460.95
6725,ap-south,large,383,4,20.83,2255.6
6726,ap-south,smb,5,5,18.68,190.3
6727,eu-west,large,319,3,21.39,912.92
6728,us-east,mid,599,5,21.67,331.11
6729,eu-west,mid,291,4,20.58,840.2
6730,ap-south,smb,579,2,21.45,209.99
6731,us-east,smb,141,4,21.34,270.39
6732,us-west,smb,575,3,22.38,268.54
6733,us-west,mid,2,4,21.15,491.22
6734,ap-south,smb,212,4,21.82,132.72
6735,us-east,mid,502,4,20.07,624.16
6736,us-east,mid,578,3,24.26,974.27
6737,ap-south,smb,285,1,20.53,180.43
6738,us-west,smb,529,3,22.28,316.21
6739,us-west,smb,378,3,21.46,263.2
6740,sa-east,smb,111,3,23.3,191.99
6741,us-east,smb,400,4,20.27,226.07
6742,us-east,mid,509,2,20.45,434.81
6743,eu-west,smb,299,3,20.66,298.31
6744,us-east,smb,528,4,18.9,225.29
6745,us-east,large,276,3,21.99,1310.44
6746,us-west,mid,167,3,22.9,451.16
6747,us-west,smb,161,4,16.49,209.53
6748,sa-east,smb,390,5,21.61,146.35
6749,us-east,mid,192,3,21.92,700.78
6750,ap-south,smb,534,3,23.65,214.61
6751,us-east,large,38,4,24.37,1581.6
6752,us-east,smb,417,4,21.69,236.03
6753,us-east,smb,14,3,19.51,161.38
6754,us-east,smb,395,4,23.92,327.88
6755,eu-west,smb,218,5,21.17,249.0
6756,sa-east,smb,255,1,21.13,227.6
6757,us-east,smb,583,4,20.27,181.86
6758,eu-west,smb,90,4,23.08,135.7
6759,ap-south,smb,449,4,20.65,193.43
6760,ap-south,mid,265,4,20.56,760.58
6761,us-west,smb,41,3,16.96,171.75
6762,sa-east,smb,513,3,21.85,223.8
6763,us-east,smb,168,3,21.97,177.67
6764,ap-south,smb,77,3,20.97,362.09
6765,us-east,smb,184,5,16.78,261.51
6766,us-east,smb,313,5,22.53,136.61
6767,us-east,mid,510,3,22.68,522.97
6768,ap-south,large,395,2,18.72,1837.01
6769,us-west,mid,523,1,22.12,225.41
6770,eu-west,smb,206,3,20.13,338.57
6771,us-east,smb,523,3,18.4,260.47
6772,us-east,smb,331,4,20.17,189.87
6773,eu-west,mid,116,4,22.87,584.64
6774,ap-south,smb,502,4,20.64,180.58
6775,sa-east,mid,543,4,22.25,481.46
6776,us-east,mid,340,5,17.28,369.63
6777,eu-west,smb,506,3,21.76,225.22
6778,us-west,mid,295,4,23.39,599.62
6779,eu-west,smb,393,3,21.75,322.41
6780,us-east,smb,163,3,21.26,262.4
6781,eu-west,smb,98,2,20.17,180.34
6782,eu-west,strategic,415,2,22.01,3831.24
6783,eu-west,smb,327,1,24.63,303.27
6784,us-east,mid,555,4,18.03,756.72
6785,us-east,smb,106,5,19.09,50.33
6786,us-west,smb,99,3,24.71,146.31
6787,us-west,smb,253,4,23.24,291.58
6788,eu-west,smb,382,2,23.52,363.93
6789,us-east,mid,529,3,22.45,740.28
6790,us-west,large,522,4,23.12,1750.02
6791,ap-south,smb,368,1,19.82,122.35
6792,sa-east,smb,276,1,18.57,217.39
6793,eu-west,smb,89,3,20.63,162.94
6794,us-east,smb,417,4,20.87,241.22
6795,eu-west,mid,524,2,23.16,638.87
6796,eu-west,smb,241,4,20.65,180.58
6797,us-east,strategic,231,3,21.5,4822.93
6798,eu-west,mid,484,4,21.53,355.71
6799,us-east,mid,493,3,22.48,693.43
6800,us-east,smb,429,5,20.54,284.23
6801,us-west,strategic,415,4,21.74,4936.95
6802,sa-east,mid,421,3,20.75,739.55
6803,us-west,large,267,3,20.83,1448.05
6804,ap-south,smb,68,5,20.06,311.07
6805,sa-east,smb,52,3,19.84,345.98
6806,ap-south,smb,166,5,20.83,177.77
6807,us-west,mid,251,5,17.44,597.59
6808,us-east,mid,330,4,22.33,674.81
6809,ap-south,smb,371,5,20.0,358.2
6810,us-east,mid,140,5,21.97,614.3
6811,us-east,smb,31,3,18.3,205.25
6812,ap-south,smb,447,2,21.54,81.95
6813,ap-south,large,157,4,24.92,1012.78
6814,eu-west,smb,537,4,19.28,190.33
6815,us-east,mid,306,3,19.0,831.38
6816,sa-east,mid,435,1,19.42,722.73
6817,sa-east,mid,294,3,21.71,764.09
6818,sa-east,smb,77,2,20.34,226.63
6819,us-east,mid,596,4,22.73,778.84
6820,us-east,smb,438,5,18.72,236.23
6821,ap-south,mid,571,3,21.56,531.55
6822,eu-west,smb,413,3,22.09,287.81
6823,us-east,smb,385,4,21.97,133.81
6824,us-east,smb,236,3,20.79,220.46
6825,eu-west,smb,512,2,20.3,262.5
6826,ap-south,smb,103,5,21.2,159.26
6827,ap-south,mid,72,3,20.6,250.28
6828,us-west,mid,353,4,18.58,568.01
6829,us-west,mid,516,5,20.82,543.99
6830,us-east,mid,373,2,20.55,566.31
6831,us-east,smb,254,2,22.29,99.29
6832,us-east,mid,67,4,20.3,436.6
6833,ap-south,large,441,4,20.03,1408.82
6834,us-west,smb,424,4,20.57,70.9
6835,ap-south,smb,374,3,20.72,253.22
6836,ap-south,strategic,209,3,21.17,3995.05
6837,us-east,mid,198,4,23.56,564.04
6838,us-east,smb,210,4,24.77,293.97
6839,us-east,mid,516,3,20.03,616.78
6840,eu-west,smb,34,5,20.74,252.2
6841,us-west,mid,472,2,22.35,61.68
6842,eu-west,smb,554,4,20.54,297.63
6843,eu-west,smb,462,1,18.09,221.15
6844,us-east,large,330,3,19.43,1901.62
6845,us-west,mid,120,4,24.36,663.98
6846,us-east,smb,165,4,20.23,92.39
6847,us-west,smb,548,5,19.86,292.19
6848,sa-east,smb,324,3,18.73,276.57
6849,us-east,large,50,4,19.46,1501.98
6850,us-west,smb,333,4,18.24,335.82
6851,us-west,large,536,3,21.97,1082.64
6852,ap-south,large,295,3,20.37,1235.18
6853,eu-west,mid,389,5,18.41,616.33
6854,eu-west,mid,68,3,19.13,614.81
6855,eu-west,mid,124,5,21.14,476.58
6856,ap-south,large,456,5,23.62,1839.11
6857,us-east,smb,70,5,19.84,283.51
6858,sa-east,mid,237,4,20.91,825.59
6859,us-east,smb,565,4,24.88,270.0
6860,ap-south,large,60,4,19.05,1709.22
6861,eu-west,smb,325,1,18.83,148.08
6862,eu-west,mid,372,1,17.19,817.35
6863,us-east,smb,224,5,20.08,265.96
6864,eu-west,smb,570,2,21.47,145.09
6865,us-east,mid,436,4,22.61,515.1
6866,us-east,smb,404,4,19.81,127.35
6867,us-west,large,42,2,17.22,627.76
6868,us-east,mid,569,3,19.69,386.56
6869,ap-south,smb,343,4,21.75,115.66
6870,ap-south,mid,251,4,24.82,685.93
6871,us-east,smb,528,5,20.42,192.55
6872,us-east,mid,84,3,19.09,548.78
6873,sa-east,mid,148,4,19.89,508.63
6874,ap-south,mid,530,4,17.82,571.03
6875,us-east,smb,234,4,20.84,221.71
6876,us-east,mid,529,3,21.17,739.13
6877,us-east,smb,540,2,19.92,267.64
6878,eu-west,smb,442,2,22.63,333.06
6879,ap-south,smb,585,5,21.67,287.57
6880,us-east,strategic,24,5,22.16,3831.07
6881,eu-west,smb,336,3,19.51,174.12
6882,eu-west,smb,72,3,20.88,304.98
6883,ap-south,mid,580,2,20.86,613.95
6884,eu-west,smb,38,3,22.0,266.57
6885,us-west,smb,584,3,20.01,297.19
6886,sa-east,smb,413,3,23.86,192.95
6887,us-west,large,359,4,20.67,1433.09
6888,eu-west,mid,398,4,17.96,766.87
6889,eu-west,smb,417,3,19.6,260.58
6890,us-east,smb,333,2,24.42,307.25
6891,us-west,smb,482,3,20.36,171.89
6892,us-east,smb,599,5,20.31,201.71
6893,ap-south,mid,86,4,18.8,606.06
6894,us-east,mid,164,4,21.36,376.65
6895,us-east,smb,449,2,24.54,200.08
6896,eu-west,mid,448,4,21.5,450.24
6897,ap-south,strategic,280,3,21.38,2588.56
6898,us-east,mid,226,4,23.39,256.77
6899,us-east,smb,203,3,20.75,198.17
6900,us-east,smb,135,4,22.14,251.28
6901,us-east,large,510,4,20.94,1233.44
6902,ap-south,mid,550,5,21.43,534.61
6903,eu-west,smb,269,4,21.72,266.93
6904,us-east,mid,144,4,23.22,403.11
6905,us-east,smb,504,5,21.36,260.58
6906,eu-west,smb,212,2,20.87,230.41
6907,us-east,smb,441,2,21.04,120.84
6908,ap-south,smb,301,3,19.53,219.96
6909,sa-east,smb,221,3,22.67,146.46
6910,us-west,smb,93,4,22.85,266.6
6911,us-west,smb,380,3,21.12,283.69
6912,ap-south,mid,450,2,23.04,415.17
6913,us-west,large,240,3,23.63,1562.27
6914,us-west,mid,287,3,21.02,573.88
6915,ap-south,mid,427,4,18.14,337.27
6916,us-east,mid,322,2,21.8,371.64
6917,ap-south,smb,320,5,20.49,229.13
6918,us-east,smb,63,4,20.94,167.82
6919,us-west,mid,207,3,20.32,579.9
6920,us-east,mid,554,4,23.07,794.08
6921,us-east,smb,56,3,20.12,305.69
6922,eu-west,strategic,311,3,17.82,4871.44
6923,us-west,smb,57,4,20.29,244.24
6924,us-west,mid,287,5,19.8,584.06
6925,us-east,smb,203,2,16.62,268.76
6926,us-east,mid,35,4,21.49,765.67
6927,us-west,smb,565,4,23.61,177.78
6928,us-east,smb,329,5,20.84,228.89
6929,ap-south,mid,572,4,23.27,596.11
6930,us-east,smb,221,5,24.2,50.64
6931,eu-west,mid,193,1,19.24,725.75
6932,sa-east,mid,410,4,23.21,499.65
6933,ap-south,smb,594,2,23.83,286.16
6934,ap-south,smb,592,5,20.52,278.66
6935,us-east,mid,373,2,19.56,573.76
6936,us-west,mid,469,3,20.29,427.48
6937,us-west,smb,162,5,24.02,288.74
6938,us-east,mid,110,2,19.38,603.05
6939,ap-south,mid,276,4,20.64,535.41
6940,eu-west,smb,478,3,21.44,343.78
6941,eu-west,smb,275,3,20.99,319.0
6942,eu-west,large,288,2,21.85,1996.78
6943,us-west,mid,314,1,17.64,355.9
6944,us-west,smb,338,2,19.83,247.15
6945,us-west,smb,259,2,21.34,266.15
6946,us-east,smb,342,2,21.86,176.96
6947,eu-west,smb,357,5,21.56,207.56
6948,ap-south,large,90,3,20.04,1767.25
6949,eu-west,mid,60,4,20.41,509.37
6950,ap-south,large,401,4,23.68,1571.06
6951,ap-south,smb,291,5,19.16,297.85
6952,ap-south,smb,84,4,15.93,300.51
6953,ap-south,smb,36,4,20.47,308.27
6954,us-west,smb,193,5,22.66,313.32
6955,sa-east,smb,204,3,20.33,351.85
6956,eu-west,large,29,2,24.78,2393.23
6957,eu-west,mid,468,5,23.2,529.31
6958,eu-west,mid,161,4,19.7,766.8
6959,ap-south,mid,263,3,21.81,592.78
6960,eu-west,smb,531,2,21.96,165.24
6961,us-east,mid,96,4,20.97,573.74
6962,us-west,smb,422,3,19.76,248.25
6963,sa-east,smb,73,5,20.53,202.95
6964,us-east,large,261,5,23.25,1255.11
6965,us-west,smb,168,4,22.28,179.92
6966,us-east,large,452,4,22.68,1848.1
6967,us-west,mid,321,1,19.72,540.31
6968,us-east,mid,58,5,22.33,583.86
6969,eu-west,large,363,4,20.75,1666.3
6970,eu-west,large,319,3,21.2,2270.51
6971,eu-west,strategic,450,4,20.53,4167.18
6972,us-west,mid,507,3,20.05,606.6
6973,us-east,smb,43,3,22.88,233.48
6974,us-east,mid,234,3,20.08,609.52
6975,eu-west,smb,13,3,21.34,320.41
6976,us-east,smb,146,2,20.01,309.86
6977,us-east,smb,509,4,21.53,229.25
6978,us-east,smb,260,3,21.13,258.65
6979,us-east,mid,431,3,21.64,671.58
6980,eu-west,smb,370,4,24.42,260.63
6981,eu-west,smb,530,4,20.34,186.98
6982,us-east,smb,226,3,23.92,395.54
6983,us-east,mid,130,4,23.11,493.61
6984,ap-south,smb,265,3,19.82,246.83
6985,us-east,mid,420,4,24.17,299.8
6986,sa-east,mid,108,5,19.72,709.7
6987,eu-west,mid,87,4,24.35,529.82
6988,us-east,smb,388,5,19.4,144.8
6989,us-west,smb,177,1,21.73,235.72
6990,us-east,smb,283,2,22.22,214.79
6991,eu-west,smb,558,5,26.0,235.55
6992,eu-west,smb,353,3,19.98,289.41
6993,us-east,large,361,4,22.51,2026.5
6994,eu-west,mid,118,3,18.92,442.67
6995,us-west,smb,245,5,24.61,261.11
6996,sa-east,mid,285,2,22.58,816.03
6997,eu-west,smb,183,5,21.97,176.26
6998,eu-west,mid,568,5,20.53,628.34
6999,us-east,mid,490,5,19.89,778.36
7000,sa-east,smb,244,1,22.37,247.28
7001,us-west,smb,29,4,22.78,294.74
7002,eu-west,smb,559,4,21.56,252.75
7003,us-west,smb,587,4,25.35,313.82
7004,eu-west,mid,579,4,20.18,583.84
7005,us-west,mid,55,5,20.47,410.03
7006,eu-west,large,441,4,18.25,1634.32
7007,us-west,smb,208,3,20.38,244.28
7008,us-west,smb,154,2,19.66,111.8
7009,us-east,smb,153,4,22.41,325.12
7010,us-east,smb,490,5,22.82,244.51
7011,us-west,mid,175,4,19.3,993.15
7012,eu-west,smb,540,3,21.75,190.19
7013,us-east,smb,254,3,23.77,304.24
7014,ap-south,smb,158,4,21.64,271.71
7015,eu-west,mid,430,3,23.28,530.79
7016,us-east,smb,262,1,18.41,289.69
7017,us-west,smb,178,3,20.27,215.79
7018,ap-south,smb,162,4,19.63,199.61
7019,us-east,smb,217,2,21.04,146.7
7020,us-east,mid,142,2,23.29,575.04
7021,us-east,mid,79,4,23.61,658.47
7022,us-west,smb,329,1,22.92,119.11
7023,us-east,smb,380,3,20.84,180.7
7024,eu-west,smb,281,2,18.06,327.39
7025,eu-west,mid,269,5,21.71,748.8
7026,ap-south,mid,406,4,22.19,729.53
7027,us-east,smb,89,4,19.89,245.39
7028,us-west,smb,89,2,19.72,121.21
7029,us-west,smb,301,3,16.6,193.78
7030,us-west,smb,313,3,23.56,158.8
7031,eu-west,mid,13,4,23.32,387.06
7032,eu-west,smb,421,3,16.11,354.93
7033,us-east,smb,236,3,19.77,186.23
7034,us-east,smb,319,2,22.39,322.32
7035,sa-east,smb,24,4,19.37,281.45
7036,ap-south,smb,402,4,20.78,345.46
7037,us-east,smb,327,5,22.3,224.67
7038,ap-south,smb,345,3,17.71,327.75
7039,us-west,large,168,3,20.05,810.5
7040,sa-east,mid,5,3,21.73,458.61
7041,us-east,smb,553,4,19.95,189.53
7042,us-east,strategic,273,4,20.82,2814.08
7043,ap-south,large,380,2,21.03,1507.86
7044,us-west,smb,533,4,20.52,169.37
7045,sa-east,smb,564,3,19.42,317.41
7046,us-west,smb,371,2,22.33,293.41
7047,eu-west,mid,366,3,18.26,828.8
7048,ap-south,smb,472,4,17.97,198.75
7049,us-west,smb,453,4,22.73,323.26
7050,eu-west,strategic,139,2,21.57,5743.92
7051,us-east,smb,90,4,21.24,292.73
7052,ap-south,large,254,3,22.56,1837.27
7053,us-west,smb,373,3,19.56,230.88
7054,us-west,smb,476,3,20.12,234.96
7055,us-east,large,501,1,21.63,1494.3
7056,us-east,smb,394,4,18.94,251.69
7057,us-east,mid,216,3,21.65,754.94
7058,ap-south,mid,285,5,20.72,434.63
7059,sa-east,mid,160,3,21.69,601.69
7060,us-east,smb,211,5,21.55,300.9
7061,us-west,smb,470,5,20.62,259.16
7062,eu-west,smb,5,4,21.64,279.87
7063,sa-east,smb,157,4,19.84,258.6
7064,us-west,mid,582,2,22.18,705.67
7065,sa-east,smb,503,5,21.99,338.58
7066,us-east,smb,234,4,20.68,188.88
7067,eu-west,mid,414,2,20.15,690.17
7068,ap-south,smb,540,4,18.24,255.41
7069,ap-south,large,367,4,22.38,1775.16
7070,sa-east,large,518,4,19.22,1557.62
7071,ap-south,smb,409,3,19.84,299.35
7072,eu-west,large,245,3,20.78,1701.71
7073,us-west,mid,409,3,19.72,846.39
7074,eu-west,smb,106,4,19.63,207.0
7075,ap-south,smb,133,4,19.32,273.85
7076,eu-west,mid,368,3,24.9,785.84
7077,us-east,mid,231,5,22.14,597.03
7078,eu-west,mid,590,5,20.23,599.37
7079,sa-east,mid,249,4,20.8,466.94
7080,eu-west,large,445,3,19.57,1328.11
7081,us-east,mid,570,5,20.21,716.82
7082,eu-west,mid,538,2,20.48,672.92
7083,ap-south,large,554,3,18.64,1237.02
7084,us-east,smb,544,3,21.27,186.65
7085,eu-west,large,2,5,19.07,1620.5
7086,us-east,smb,3,3,19.35,346.77
7087,eu-west,smb,356,4,19.88,381.94
7088,us-east,large,484,4,21.57,1142.65
7089,eu-west,smb,504,4,23.34,230.74
7090,us-east,mid,24,3,20.26,607.84
7091,eu-west,smb,285,1,18.86,264.48
7092,ap-south,large,37,4,21.86,1372.84
7093,us-east,smb,59,2,22.02,257.27
7094,eu-west,strategic,103,5,23.96,5524.4
7095,sa-east,smb,90,3,23.91,234.23
7096,eu-west,mid,521,4,21.78,860.37
7097,ap-south,mid,187,3,20.59,288.0
7098,ap-south,smb,246,4,21.8,347.61
7099,us-west,smb,77,3,20.51,249.23
7100,ap-south,smb,409,5,18.44,268.22
7101,ap-south,smb,207,2,20.6,152.74
7102,ap-south,strategic,368,3,18.45,3305.93
7103,eu-west,mid,462,4,20.79,685.11
7104,us-east,large,20,4,19.65,1551.62
7105,us-west,large,346,4,19.56,1325.89
7106,eu-west,large,35,5,21.76,1533.69
7107,eu-west,smb,315,2,23.01,275.3
7108,eu-west,smb,254,2,19.6,344.53
7109,eu-west,large,369,5,22.55,1498.41
7110,sa-east,large,36,3,22.15,1472.75
7111,us-east,mid,434,2,19.56,885.88
7112,us-west,smb,164,5,18.94,266.23
7113,us-east,smb,205,5,23.44,140.15
7114,us-east,mid,429,5,21.6,606.24
7115,ap-south,strategic,219,4,23.32,3806.67
7116,us-east,smb,70,4,20.77,292.64
7117,eu-west,mid,210,1,18.65,583.53
7118,ap-south,large,507,4,20.24,1315.0
7119,us-east,smb,329,4,20.64,294.32
7120,us-west,smb,234,4,19.79,58.85
7121,sa-east,smb,269,4,21.53,170.51
7122,us-east,mid,428,3,23.04,632.53
7123,us-east,large,308,3,21.5,648.33
7124,us-east,large,98,4,23.56,1102.47
7125,ap-south,mid,205,3,20.64,572.02
7126,sa-east,smb,317,4,20.13,293.66
7127,us-west,large,132,4,23.26,1290.64
7128,eu-west,large,420,2,19.76,1541.02
7129,us-east,mid,480,4,22.64,464.06
7130,eu-west,mid,82,3,19.69,373.49
7131,us-west,smb,26,3,19.48,353.4
7132,us-east,smb,211,4,20.02,244.15
7133,eu-west,smb,537,5,23.08,262.14
7134,us-west,mid,508,4,21.08,815.22
7135,sa-east,smb,309,1,17.38,293.25
7136,sa-east,mid,497,4,20.98,701.36
7137,eu-west,smb,514,4,21.58,257.42
7138,ap-south,mid,143,5,20.29,432.54
7139,ap-south,smb,17,3,21.68,216.9
7140,ap-south,strategic,65,5,20.91,5066.8
7141,us-east,mid,14,4,22.99,610.93
7142,sa-east,smb,284,4,20.27,320.25
7143,us-east,mid,157,2,21.57,558.51
7144,eu-west,mid,152,5,23.22,634.75
7145,us-east,mid,30,5,18.96,525.83
7146,us-west,smb,16,5,21.55,281.23
7147,us-east,large,261,5,20.16,1643.96
7148,eu-west,large,6,5,17.97,1950.12
7149,us-east,mid,178,4,20.1,458.51
7150,sa-east,mid,53,4,22.85,381.79
7151,us-west,mid,290,1,17.84,674.04
7152,eu-west,smb,524,3,19.73,280.96
7153,sa-east,smb,297,5,19.1,290.59
7154,us-west,smb,545,5,18.11,226.56
7155,us-west,smb,310,5,21.21,318.07
7156,eu-west,smb,266,2,22.93,243.52
7157,eu-west,smb,438,2,21.08,214.75
7158,eu-west,large,191,5,23.04,840.88
7159,ap-south,smb,324,5,18.96,315.46
7160,us-east,smb,99,5,21.44,192.15
7161,us-east,smb,116,1,18.23,270.57
7162,us-west,smb,257,3,20.89,225.95
7163,us-east,smb,592,5,17.78,171.69
7164,sa-east,smb,138,3,19.57,238.32
7165,us-west,mid,595,4,20.61,478.49
7166,ap-south,mid,470,5,17.46,816.1
7167,us-east,mid,310,2,24.39,834.57
7168,us-east,smb,113,2,22.71,214.48
7169,eu-west,mid,350,3,18.94,518.21
