reading_id,hours_since_service,load_pct,vibration_mm_s,coolant_c,failed
3843,179.2,30.29,1.864,34.06,0
3844,1125.9,52.81,4.228,36.13,1
3845,845.8,77.36,5.348,35.61,1
3846,157.9,76.12,2.29,40.28,0
3847,1201.6,51.89,6.323,26.17,1
3848,688.5,31.62,1.158,34.61,0
3849,457.5,47.21,2.07,45.22,0
3850,178.2,58.34,1.408,31.4,0
3851,109.1,49.41,2.943,35.57,0
3852,419.2,75.39,1.527,30.09,0
3853,418.3,64.41,1.249,43.1,0
3854,656.5,55.79,1.402,31.79,0
3855,234.0,38.17,1.323,25.84,0
3856,386.7,53.11,3.708,48.03,0
3857,196.6,21.63,1.789,46.32,0
3858,266.4,71.76,1.714,32.2,0
3859,1126.0,66.1,1.135,33.86,1
3860,214.6,69.33,0.967,30.52,0
3861,147.3,70.62,0.733,45.69,0
3862,657.5,60.02,2.803,30.98,0
3863,672.1,21.09,4.556,42.87,0
3864,456.9,57.3,1.807,38.29,0
3865,257.0,56.76,1.828,39.36,0
3866,1211.2,45.9,0.799,47.3,0
3867,105.0,46.78,1.952,48.0,1
3868,112.8,71.26,1.718,46.11,0
3869,272.3,58.88,3.982,40.65,0
3870,477.8,46.12,1.586,39.58,0
3871,460.6,11.95,0.744,32.18,0
3872,359.2,68.14,3.486,36.0,0
3873,225.9,33.43,2.525,39.88,0
3874,297.0,18.46,1.673,37.74,0
3875,945.6,77.47,1.362,32.4,1
3876,91.3,44.33,2.709,29.0,0
3877,763.8,26.19,4.352,37.18,0
3878,215.3,64.53,4.275,33.28,1
3879,243.2,35.07,0.584,36.62,0
3880,947.2,81.44,1.629,45.02,1
3881,156.1,20.26,0.779,50.18,0
3882,1921.5,43.03,1.379,42.93,0
3883,817.1,91.16,1.061,30.56,1
3884,146.2,58.11,2.354,35.38,0
3885,1016.8,57.48,3.196,39.52,0
3886,94.2,41.45,5.991,42.88,0
3887,607.1,64.44,1.91,29.35,0
3888,600.5,39.44,1.47,39.19,0
3889,830.3,66.38,3.739,39.56,1
3890,195.6,45.7,0.587,26.7,0
3891,159.7,36.03,1.323,43.75,0
3892,785.2,67.63,1.116,46.92,0
3893,267.7,82.51,4.27,45.79,0
3894,1470.6,19.26,1.715,31.34,0
3895,450.0,67.17,2.402,42.08,1
3896,561.1,28.13,6.202,38.96,0
3897,67.2,21.18,1.842,40.01,0
3898,204.6,57.15,1.33,46.69,0
3899,423.0,24.97,1.575,34.05,0
3900,364.8,83.72,1.606,38.07,0
3901,383.5,73.92,2.155,38.09,0
3902,429.7,47.01,2.087,41.51,0
3903,329.2,61.04,1.099,39.47,0
3904,491.8,80.15,1.512,51.23,0
3905,848.1,20.07,0.974,24.14,0
3906,153.8,36.36,3.742,43.17,0
3907,464.6,40.32,2.604,41.55,0
3908,795.2,81.17,1.636,35.08,0
3909,463.6,28.24,0.818,34.43,0
3910,470.8,62.43,2.539,44.82,0
3911,388.3,23.43,2.006,32.05,0
3912,262.2,49.66,4.466,51.13,0
3913,406.1,63.44,1.528,40.86,0
3914,440.8,38.24,4.101,40.31,0
3915,1005.0,42.14,2.111,43.18,0
3916,246.7,35.75,2.528,35.86,0
3917,97.8,57.14,1.71,37.99,0
3918,592.9,33.36,7.265,38.41,0
3919,299.1,83.85,2.013,31.36,1
3920,297.7,42.46,8.282,45.18,0
3921,259.4,10.34,4.135,35.39,0
3922,539.4,12.65,1.533,33.02,0
3923,723.7,60.53,4.137,44.08,1
3924,60.1,88.35,2.777,48.48,0
3925,409.3,54.55,1.141,36.97,0
3926,568.8,59.46,0.503,39.33,0
3927,272.4,66.28,2.512,38.91,0
3928,491.2,61.32,4.702,37.36,0
3929,726.0,63.71,1.774,41.91,0
3930,700.7,80.22,6.742,43.06,1
3931,377.7,54.79,2.924,48.11,0
3932,365.7,35.47,2.122,30.53,0
3933,695.3,48.17,1.819,39.17,0
3934,658.8,83.66,3.289,40.74,0
3935,250.9,35.13,3.057,36.79,0
3936,274.5,48.86,2.01,44.49,0
3937,98.1,39.84,3.01,25.89,0
3938,216.5,77.61,7.974,37.51,1
3939,478.6,17.71,4.285,20.28,1
3940,525.0,75.5,3.775,37.26,1
3941,183.1,46.25,6.451,27.61,0
3942,750.4,75.67,3.366,23.98,1
3943,1047.5,62.37,3.161,31.09,1
3944,647.8,73.94,1.786,49.68,0
3945,209.6,83.13,0.976,24.72,0
3946,358.9,72.4,1.413,32.5,0
3947,699.3,65.76,1.109,31.64,0
3948,943.5,44.21,3.967,40.06,0
3949,184.1,88.37,3.96,30.84,1
3950,266.8,60.67,1.943,27.95,0
3951,579.5,64.12,1.32,27.74,0
3952,252.7,33.65,0.514,25.52,0
3953,319.6,33.21,2.515,32.06,0
3954,246.3,20.96,1.313,29.41,0
3955,131.1,51.73,2.363,35.91,0
3956,109.6,13.58,0.778,37.33,0
3957,301.6,62.04,1.338,41.3,0
3958,111.4,40.01,1.329,33.25,0
3959,256.4,68.77,3.242,30.13,1
3960,391.9,62.02,1.428,37.39,0
3961,97.1,88.26,1.612,33.04,0
3962,676.7,49.17,13.307,37.87,1
3963,259.6,12.54,2.164,38.8,0
3964,327.7,54.42,3.527,34.48,1
3965,314.7,46.05,1.535,29.04,0
3966,349.0,77.42,3.407,37.07,1
3967,160.4,71.32,2.535,39.74,0
3968,401.4,86.72,1.015,35.62,0
3969,360.4,40.57,2.504,37.6,0
3970,560.8,22.75,3.038,37.39,0
3971,152.4,69.89,4.187,32.14,0
3972,510.4,81.81,0.781,35.86,0
3973,232.1,23.61,1.936,42.06,0
3974,254.9,63.44,1.643,37.78,0
3975,65.3,20.65,2.997,43.2,0
3976,39.1,40.52,2.067,39.32,0
3977,645.2,70.68,2.112,55.64,0
3978,140.1,16.42,3.175,33.66,0
3979,149.2,24.58,5.822,29.91,0
3980,571.0,80.27,2.08,29.73,1
3981,923.4,85.45,1.605,51.91,0
3982,138.7,44.1,1.554,39.37,0
3983,168.2,44.79,3.091,28.24,0
3984,472.1,50.6,4.796,42.47,0
3985,329.6,79.12,2.923,44.97,1
3986,245.4,54.79,2.828,39.25,0
3987,675.1,39.51,1.948,32.12,0
3988,1866.8,56.39,1.324,40.37,1
3989,312.4,53.35,1.737,45.44,0
3990,409.2,55.01,3.733,45.0,0
3991,661.2,46.78,1.62,41.07,0
3992,429.6,83.09,4.044,53.6,0
3993,145.4,23.06,1.05,37.7,0
3994,732.0,52.55,1.747,39.0,1
3995,309.2,47.48,1.56,44.74,0
3996,521.1,78.87,2.311,51.78,0
3997,443.7,49.77,2.258,45.82,0
3998,178.2,46.1,3.135,38.76,0
3999,608.7,43.16,2.419,43.0,0
4000,261.7,57.96,1.996,36.44,0
4001,957.1,47.53,1.741,31.97,0
4002,205.3,19.95,7.822,38.76,0
4003,671.2,59.6,2.218,35.16,0
4004,593.4,55.77,1.468,31.55,0
4005,170.3,44.83,3.122,27.21,0
4006,631.1,52.31,1.322,32.38,0
4007,511.3,67.35,3.892,36.93,0
4008,518.2,73.0,1.991,35.11,1
4009,691.7,72.55,2.666,39.35,1
4010,240.5,53.23,3.513,41.31,0
4011,580.1,82.09,1.335,32.59,1
4012,66.0,21.1,0.554,33.88,0
4013,859.5,28.11,2.197,38.35,0
4014,1021.3,25.45,3.037,44.48,0
4015,158.8,33.19,0.868,48.11,0
4016,347.7,82.25,3.307,36.48,0
4017,552.4,30.47,0.385,38.44,0
4018,275.4,95.65,1.258,41.16,0
4019,121.1,12.94,0.952,43.77,0
4020,211.3,69.64,1.241,31.48,0
4021,228.5,63.01,1.768,36.31,1
4022,138.4,66.3,2.862,25.49,0
4023,620.2,28.62,1.5,44.57,0
4024,166.3,10.33,1.492,42.04,0
4025,225.1,32.22,2.325,27.49,0
4026,269.5,42.27,2.542,42.62,0
4027,111.6,35.56,2.045,44.62,0
4028,46.8,41.66,3.603,38.39,0
4029,223.1,31.32,3.894,34.46,0
4030,214.5,84.87,4.792,28.77,1
4031,174.2,34.99,1.84,42.38,0
4032,203.3,44.03,1.793,42.44,0
4033,54.1,39.34,1.08,39.75,0
4034,476.7,44.75,0.633,48.34,0
4035,53.9,92.42,1.109,36.18,0
4036,269.3,52.46,2.198,35.95,0
4037,621.4,43.38,1.163,47.19,0
4038,171.9,75.22,2.594,30.72,0
4039,235.6,60.18,1.736,20.4,0
4040,348.5,11.2,1.704,39.28,0
4041,326.8,44.76,4.999,48.82,0
4042,563.1,16.3,2.559,47.24,0
4043,303.8,52.22,3.018,37.99,0
4044,97.3,49.68,2.951,37.43,0
4045,256.5,68.72,4.764,38.75,0
4046,91.2,52.29,3.097,50.25,0
4047,308.6,81.63,3.714,39.75,0
4048,389.3,32.45,0.983,45.74,0
4049,279.8,53.14,1.887,47.0,0
4050,726.4,63.36,2.683,37.41,1
4051,552.9,72.02,2.312,41.51,1
4052,628.5,77.23,1.153,28.07,1
4053,270.4,74.18,2.072,40.22,0
4054,655.6,48.37,1.854,30.49,0
4055,271.8,80.24,2.865,38.79,1
4056,405.6,80.64,1.268,33.33,0
4057,236.1,32.88,0.746,37.24,0
4058,942.5,77.72,1.237,35.82,0
4059,369.1,52.05,3.833,37.07,0
4060,557.6,30.82,2.191,42.96,0
4061,141.5,37.85,2.38,31.54,0
4062,465.3,72.11,1.148,41.51,0
4063,155.8,67.7,3.116,32.75,1
4064,634.0,27.21,1.556,39.35,0
4065,94.8,50.91,2.592,38.43,0
4066,705.9,43.71,1.066,39.84,0
4067,237.9,38.58,4.364,27.76,0
4068,361.8,69.79,2.09,32.81,0
4069,299.7,34.64,2.368,40.37,0
4070,545.4,49.93,2.237,44.19,0
4071,294.2,74.16,1.853,37.76,0
4072,426.1,79.79,2.663,36.66,0
4073,204.5,31.66,2.254,25.77,0
4074,506.8,60.51,1.181,39.38,0
4075,384.8,49.52,3.102,46.86,0
4076,131.9,34.81,4.632,38.35,0
4077,166.3,32.19,1.189,41.3,0
4078,81.4,30.29,1.01,34.45,0
4079,864.4,70.4,2.748,37.44,1
4080,247.1,98.37,5.04,40.54,1
4081,173.3,48.13,0.439,33.94,0
4082,117.5,9.5,1.942,38.18,0
4083,583.7,71.7,2.531,35.37,0
4084,37.0,64.68,1.302,37.47,0
4085,104.9,78.32,3.801,46.37,0
4086,204.0,52.29,2.32,43.29,0
4087,278.7,46.07,2.332,47.0,1
4088,217.8,66.99,3.909,40.07,0
4089,421.3,48.25,1.506,50.89,0
4090,51.0,63.02,1.404,34.85,0
4091,686.8,87.19,3.56,41.26,0
4092,672.7,48.77,2.378,44.2,0
4093,231.0,43.42,1.866,31.27,0
4094,197.7,60.31,0.501,34.45,0
4095,803.2,63.36,2.462,41.42,0
4096,639.7,38.27,1.027,41.24,0
4097,484.7,66.93,4.043,35.7,1
4098,450.7,48.94,1.838,22.26,0
4099,554.1,46.45,6.812,44.48,0
4100,595.2,61.37,0.772,40.55,0
4101,188.5,19.07,0.476,37.27,0
4102,278.3,67.84,1.366,39.82,0
4103,140.7,52.59,2.638,37.09,0
4104,314.6,63.88,1.312,32.05,1
4105,693.0,48.06,1.321,43.29,0
4106,213.2,70.18,0.972,48.7,0
4107,322.3,90.56,1.662,34.5,1
4108,204.3,50.6,2.535,52.79,0
4109,265.6,17.86,6.646,35.09,0
4110,175.9,6.75,2.876,38.78,0
4111,350.5,40.96,2.25,33.59,0
4112,621.0,30.63,0.461,32.54,0
4113,106.3,50.59,3.229,44.7,0
4114,185.9,19.98,1.434,39.04,0
4115,334.5,76.65,1.982,29.97,1
4116,176.9,20.04,1.649,33.48,0
4117,389.4,32.33,1.872,38.37,0
4118,476.3,96.69,2.526,28.84,0
4119,1063.2,77.09,3.419,37.2,0
4120,664.3,73.91,3.831,36.85,1
4121,257.4,46.41,2.065,35.52,0
4122,133.6,54.42,3.449,38.98,0
4123,232.3,77.66,2.122,39.44,0
4124,431.5,72.32,1.305,41.65,0
4125,760.2,80.79,6.586,37.04,1
4126,315.9,21.78,4.283,46.76,0
4127,827.6,78.54,1.059,51.39,0
4128,310.9,66.66,1.883,33.26,0
4129,191.9,60.6,2.114,38.38,0
4130,147.2,56.39,0.711,21.12,0
4131,670.2,44.96,1.698,34.89,0
4132,370.7,40.88,4.556,51.05,0
4133,1076.3,44.57,1.416,33.23,0
4134,1028.9,63.18,3.866,46.48,0
4135,520.7,25.79,3.323,50.42,0
4136,985.2,32.95,1.079,33.01,0
4137,324.7,46.92,1.57,40.93,0
4138,756.7,64.92,1.456,26.66,0
4139,183.1,54.66,4.08,33.85,1
4140,565.3,86.15,1.573,38.55,1
4141,840.2,41.79,0.87,40.33,0
4142,825.5,55.2,2.648,41.96,0
4143,639.7,70.82,1.791,36.9,0
4144,512.7,48.77,1.297,35.7,0
4145,1764.1,73.6,1.3,33.98,1
4146,848.0,77.08,3.103,43.02,1
4147,343.3,74.69,2.879,39.4,0
4148,882.9,67.21,1.178,44.76,0
4149,481.9,31.78,3.108,43.5,0
4150,445.0,49.13,2.941,49.77,0
4151,519.4,60.56,2.528,44.85,0
4152,185.4,51.45,2.124,39.34,0
4153,195.4,57.81,2.656,37.3,0
4154,573.5,61.55,3.882,23.95,1
4155,240.1,48.84,1.623,36.8,0
4156,339.7,51.6,4.871,38.33,1
4157,71.2,71.24,1.899,29.3,0
4158,345.4,68.93,1.392,40.95,0
4159,906.4,61.86,2.523,39.77,0
4160,407.5,69.15,0.731,35.33,0
4161,190.6,44.56,2.256,45.87,0
4162,378.0,33.35,2.115,35.83,0
4163,617.3,62.82,1.892,37.05,0
4164,1046.4,57.2,2.061,43.2,0
4165,203.2,26.87,1.73,42.57,0
4166,407.8,77.36,1.916,41.06,0
4167,262.7,54.57,1.621,39.98,0
4168,136.6,70.27,3.191,34.86,0
4169,1163.5,83.95,1.732,35.89,0
4170,834.0,20.52,3.151,34.28,0
4171,394.1,73.46,2.688,29.06,1
4172,215.4,58.68,0.914,27.65,1
4173,395.6,43.79,0.605,50.53,0
4174,148.1,73.68,8.719,43.67,1
4175,530.4,97.18,0.991,20.79,1
4176,449.0,37.55,2.691,42.14,0
4177,421.1,59.17,2.408,30.71,1
4178,345.0,49.89,0.642,35.03,0
4179,249.3,83.77,1.29,29.25,1
4180,252.0,36.82,0.808,44.17,0
4181,385.2,45.32,1.68,38.94,0
4182,266.8,57.19,1.628,36.46,0
4183,433.4,63.76,2.394,37.31,0
4184,579.5,46.81,1.858,36.43,0
4185,477.4,53.79,0.891,36.66,0
4186,979.6,93.03,3.209,31.19,1
4187,414.1,82.64,2.455,41.28,0
4188,575.2,58.74,1.397,30.63,0
4189,1043.8,38.27,2.049,47.56,0
4190,276.8,81.71,3.012,34.65,1
4191,347.2,48.3,0.815,40.37,0
4192,656.2,36.63,2.873,29.4,0
4193,723.4,17.95,1.266,54.97,0
4194,209.8,28.29,2.718,32.97,0
4195,216.9,88.57,1.066,53.39,0
4196,123.7,39.19,3.308,39.35,0
4197,593.0,51.5,2.193,39.43,0
4198,1055.2,24.88,1.236,42.13,0
4199,147.5,73.0,2.254,35.15,0
4200,584.9,77.86,4.88,27.56,1
4201,849.5,35.31,0.978,23.95,0
4202,226.3,85.23,1.456,33.99,0
4203,580.7,38.39,1.824,32.85,0
4204,902.0,49.64,1.337,31.28,0
4205,172.0,47.75,1.295,45.69,0
4206,128.9,58.39,0.955,41.03,0
4207,469.8,43.55,1.86,36.68,0
4208,499.1,68.73,2.899,43.35,0
4209,572.3,78.35,3.218,31.17,1
4210,349.8,46.21,7.253,39.57,0
4211,467.3,41.84,5.53,33.18,0
4212,508.2,84.93,4.346,32.18,1
4213,304.4,72.96,1.045,36.7,0
4214,265.1,29.91,2.703,43.89,0
4215,127.1,35.79,2.905,38.25,0
4216,145.7,35.85,2.561,43.56,0
4217,492.8,46.98,2.36,39.74,0
4218,405.1,58.73,2.914,46.7,0
4219,268.8,47.67,2.831,29.97,1
4220,199.0,24.47,8.689,42.89,0
4221,188.1,68.44,0.756,37.41,0
4222,629.7,74.75,0.632,23.83,0
4223,122.5,63.22,4.336,38.4,0
4224,255.7,80.72,4.609,39.04,0
4225,479.2,84.2,2.554,34.74,1
4226,483.5,9.95,2.452,33.36,0
4227,111.5,18.44,3.702,43.05,0
4228,85.0,57.18,3.347,39.73,0
4229,358.6,42.05,0.859,42.82,0
4230,447.3,23.42,2.359,37.63,0
4231,194.4,69.54,1.081,50.2,0
4232,190.1,67.28,3.609,33.92,0
4233,53.7,68.12,1.895,46.56,0
4234,476.7,49.88,10.312,38.94,0
4235,361.0,69.29,3.324,32.47,1
4236,202.1,67.56,2.438,42.34,0
4237,137.3,81.43,5.092,45.56,0
4238,264.4,34.63,3.803,31.34,0
4239,274.6,76.7,3.743,36.48,0
4240,316.8,34.64,3.217,33.29,0
4241,385.9,81.42,2.335,46.92,1
4242,375.2,29.66,2.965,47.77,0
4243,125.1,62.95,1.928,33.02,0
4244,362.2,41.17,3.581,33.49,0
4245,707.7,68.84,1.246,31.58,0
4246,237.4,48.62,2.057,27.78,1
4247,560.2,62.34,0.731,47.34,0
4248,571.2,83.53,1.623,32.13,0
4249,303.6,68.67,1.614,35.76,0
4250,163.6,57.01,1.766,42.66,0
4251,282.0,49.46,3.908,38.71,0
4252,400.9,66.68,1.479,36.97,0
4253,303.0,66.67,1.848,33.04,0
4254,231.1,65.73,1.161,26.1,0
4255,1518.7,61.96,1.197,44.75,0
4256,497.4,85.36,4.208,36.99,0
4257,523.7,34.61,1.828,37.4,0
4258,319.9,46.95,2.711,26.89,0
4259,766.3,51.27,3.108,23.66,0
4260,325.1,69.67,2.045,41.28,0
4261,30.7,86.77,2.037,37.19,0
4262,307.8,27.29,4.327,40.06,0
4263,199.2,51.6,3.202,45.96,0
4264,354.6,57.1,1.716,45.11,0
4265,1379.5,20.96,1.227,37.72,0
4266,217.3,62.01,4.176,30.96,0
4267,268.6,61.51,2.786,43.97,1
4268,349.7,63.45,1.838,44.92,0
4269,208.4,68.98,0.854,40.81,0
4270,514.4,62.8,1.861,29.81,0
4271,449.0,58.71,4.878,30.13,0
4272,640.1,36.92,1.288,41.76,0
4273,531.8,73.17,3.107,32.3,1
4274,341.6,52.37,2.81,48.89,0
4275,125.7,57.55,3.853,43.06,0
4276,548.8,30.65,2.127,35.65,0
4277,83.8,32.48,2.67,36.31,0
4278,285.8,93.57,0.591,37.02,0
4279,710.7,74.09,2.422,40.54,1
4280,775.9,51.9,3.399,32.02,0
4281,84.7,60.71,2.505,46.81,0
4282,188.6,55.0,0.646,46.68,0
4283,869.2,44.31,1.383,38.36,0
4284,181.9,27.78,4.184,38.42,0
4285,241.0,84.22,2.127,38.95,1
4286,464.8,62.83,2.057,42.11,0
4287,391.7,53.3,3.324,42.69,0
4288,211.6,67.48,3.719,43.66,0
4289,268.1,47.54,0.884,37.44,0
4290,621.8,49.45,1.444,40.7,0
4291,94.2,63.28,6.392,40.28,0
4292,797.0,55.21,2.683,43.14,0
4293,55.9,48.81,2.767,49.57,0
4294,884.7,16.41,2.457,46.68,0
4295,133.7,46.1,1.724,26.69,0
4296,318.7,22.97,3.847,22.9,0
4297,364.5,88.18,1.315,29.29,0
4298,600.1,70.56,2.538,29.83,0
4299,500.5,34.67,2.406,38.46,0
4300,117.6,32.12,1.317,32.66,0
4301,253.4,28.26,1.199,52.3,0
4302,350.8,80.99,1.655,44.99,0
4303,78.1,14.55,3.283,48.03,0
4304,129.8,77.15,1.438,35.03,0
4305,166.7,63.92,1.607,30.22,0
4306,800.8,40.51,1.714,46.41,0
4307,483.7,56.39,1.092,36.15,0
4308,380.0,33.44,2.877,36.24,0
4309,131.0,33.89,1.288,44.44,0
4310,293.3,12.19,1.354,41.16,0
4311,578.4,26.16,2.077,38.82,0
4312,521.2,73.7,2.831,41.74,0
4313,335.6,49.13,3.345,43.67,0
4314,263.0,10.36,4.355,47.19,0
4315,377.1,96.25,1.225,38.39,0
4316,222.2,70.59,1.421,39.78,0
4317,145.5,59.71,1.713,42.48,0
4318,479.0,19.51,1.482,39.53,0
4319,669.5,59.44,3.572,30.78,1
4320,128.9,73.83,4.558,41.28,1
4321,209.0,35.2,3.222,27.93,0
4322,255.7,20.73,1.073,38.92,0
4323,373.5,28.67,1.26,36.61,0
4324,332.3,37.04,1.535,29.25,0
4325,256.2,22.4,4.024,41.15,0
4326,318.0,18.4,1.768,52.47,0
4327,147.4,65.04,1.624,36.99,0
4328,189.9,63.08,2.333,40.89,0
4329,362.8,45.69,2.366,39.81,0
4330,1098.4,63.66,1.897,38.66,0
4331,432.8,65.06,3.712,29.15,0
4332,336.8,79.79,1.145,50.06,0
4333,615.4,33.06,3.562,39.55,0
4334,503.7,45.91,1.114,35.83,0
4335,368.7,35.78,0.896,39.27,0
4336,816.8,57.06,1.091,54.16,0
4337,503.6,19.38,3.932,37.38,0
4338,287.9,53.36,1.531,37.53,0
4339,811.0,71.21,1.782,35.39,1
4340,183.5,73.34,1.476,44.98,0
4341,280.4,61.43,3.05,29.83,0
4342,254.6,43.98,0.558,46.48,0
4343,403.9,80.52,1.969,32.86,1
4344,505.1,56.21,0.802,38.3,0
4345,100.6,27.19,4.591,44.57,0
4346,450.1,31.69,2.808,36.32,0
4347,590.3,16.27,2.442,46.66,0
4348,405.9,64.14,1.233,43.61,0
4349,343.8,56.86,1.043,53.87,0
4350,168.0,30.8,3.572,28.3,0
4351,169.1,82.96,2.172,35.35,1
4352,508.3,75.8,1.653,33.83,0
4353,407.5,18.93,2.112,39.48,0
4354,165.1,45.14,4.33,33.54,0
4355,547.4,47.23,3.046,24.84,1
4356,289.5,51.5,2.658,37.07,0
4357,164.2,59.65,1.831,58.57,0
4358,127.8,24.49,2.599,44.82,0
4359,322.4,69.52,2.413,36.85,1
4360,893.4,74.57,2.638,39.49,0
4361,424.8,27.41,3.366,32.17,0
4362,492.1,83.4,1.056,49.32,0
4363,463.0,35.48,2.649,38.37,0
4364,310.2,55.77,3.481,29.0,1
4365,162.1,42.93,1.065,28.09,0
4366,396.5,51.97,4.215,34.38,0
4367,384.6,58.33,2.939,38.42,0
4368,390.0,15.21,4.429,44.17,0
4369,306.6,17.41,2.009,29.05,0
4370,171.5,60.29,1.567,33.76,0
4371,1286.2,73.0,3.316,34.26,0
4372,402.1,74.98,3.456,45.59,0
4373,238.6,31.22,1.308,34.58,0
4374,828.1,94.54,2.369,35.55,1
4375,408.9,70.5,1.539,36.77,0
4376,286.3,80.6,1.927,40.89,0
4377,564.5,51.73,1.842,37.58,0
4378,517.0,53.21,1.07,39.97,0
4379,157.2,56.78,2.366,47.18,0
4380,628.3,85.32,1.963,47.25,0
4381,954.8,31.24,1.304,40.7,0
4382,192.7,51.58,1.744,33.75,0
4383,904.0,63.69,1.419,38.76,1
4384,635.1,84.65,2.18,47.97,0
4385,381.2,39.72,2.714,35.7,0
4386,162.0,55.89,1.565,45.09,0
4387,959.9,64.94,1.065,25.98,1
4388,359.2,46.75,1.125,35.44,1
4389,603.9,76.22,1.807,42.3,1
4390,101.7,61.99,2.826,40.37,0
4391,848.6,36.57,2.64,32.84,1
4392,727.7,64.49,1.907,27.7,1
4393,185.4,59.78,0.662,41.66,0
4394,216.9,57.56,1.98,41.91,0
4395,158.8,64.58,2.529,43.3,0
4396,422.2,76.6,2.619,42.66,0
4397,338.8,56.08,2.477,42.71,0
4398,610.5,37.16,2.833,31.44,0
4399,1023.6,53.2,5.204,32.87,1
4400,1101.8,43.91,3.293,33.61,0
4401,395.9,52.4,0.658,38.42,0
4402,403.0,45.08,2.372,29.75,0
4403,779.5,57.85,8.99,39.23,1
4404,360.0,30.25,1.249,42.17,0
4405,689.0,93.23,2.591,43.39,1
4406,382.7,52.18,1.201,42.73,0
4407,360.1,44.72,0.91,40.66,0
4408,602.8,64.28,1.505,39.93,0
4409,587.2,64.02,0.752,26.97,0
4410,1078.4,85.01,2.052,46.9,0
4411,648.9,53.14,2.049,42.94,0
4412,110.5,38.08,3.301,34.69,0
4413,685.4,65.58,1.34,37.09,0
4414,561.2,73.58,2.495,40.31,1
4415,435.3,57.59,0.67,33.29,0
4416,119.4,4.76,2.083,42.33,0
4417,528.6,93.48,3.008,33.2,1
4418,388.5,65.79,1.715,27.24,0
4419,321.1,71.36,1.087,33.1,0
4420,21.4,30.51,0.573,37.34,0
4421,357.6,77.03,2.375,39.37,0
4422,759.7,33.38,2.589,40.75,0
4423,58.3,73.67,1.487,34.06,0
4424,240.3,71.11,2.994,34.55,0
4425,499.2,24.86,1.084,34.03,0
4426,682.5,76.34,1.335,43.77,0
4427,455.2,58.39,2.701,37.59,1
4428,306.7,60.18,2.822,44.3,0
4429,286.0,51.17,1.766,32.18,1
4430,409.9,93.87,1.677,32.47,1
4431,770.6,58.02,0.726,45.08,0
4432,353.9,9.55,3.681,37.93,0
4433,131.8,32.49,1.245,38.53,0
4434,387.0,56.25,1.624,40.1,0
4435,309.2,43.62,2.925,37.96,0
4436,48.6,88.48,2.263,42.47,0
4437,540.7,51.62,2.489,36.56,0
4438,232.4,67.25,1.514,48.59,0
4439,376.9,44.78,3.399,39.4,0
4440,379.6,33.53,1.999,32.25,1
4441,489.0,77.75,2.518,27.17,1
4442,127.8,76.72,2.598,26.3,0
4443,264.0,26.07,1.974,36.02,0
4444,278.8,40.99,1.501,39.47,0
4445,836.6,59.47,3.894,41.06,0
4446,1048.1,65.44,2.354,39.24,0
4447,372.9,77.05,2.184,49.65,1
4448,681.8,11.12,1.489,35.0,0
4449,421.9,59.15,3.262,35.95,0
4450,137.1,38.23,3.526,37.99,0
4451,520.0,54.71,1.181,39.83,0
4452,172.7,36.78,1.388,28.29,0
4453,185.7,22.0,1.968,41.5,0
4454,177.2,95.15,0.883,27.76,1
4455,395.3,40.57,2.031,42.88,0
4456,203.0,49.09,1.304,33.94,0
4457,139.5,19.22,2.094,38.28,0
4458,20.3,67.21,2.636,47.36,0
4459,254.7,51.2,1.808,53.25,0
4460,648.3,51.83,1.633,38.32,0
4461,883.5,45.09,1.375,32.84,0
4462,407.5,35.63,1.962,43.93,0
4463,91.3,55.3,1.688,37.17,0
4464,316.6,5.22,2.494,44.62,0
4465,246.3,22.59,2.052,40.32,0
4466,324.7,67.6,2.144,43.71,0
4467,473.1,98.91,2.667,28.9,1
4468,1029.2,46.45,3.893,35.17,0
4469,978.3,65.17,1.718,33.39,1
4470,943.4,27.41,2.941,49.65,0
4471,755.6,76.39,1.681,34.69,1
4472,233.7,59.83,3.126,42.79,0
4473,502.2,79.77,2.716,44.19,1
4474,611.3,52.48,2.119,27.87,1
4475,570.9,72.98,2.576,34.07,0
4476,433.9,52.94,0.868,36.44,0
4477,317.8,26.05,2.304,34.84,0
4478,548.7,11.57,2.214,40.83,0
4479,668.6,53.8,1.943,40.56,1
4480,231.4,72.63,1.41,33.46,0
4481,57.6,43.36,1.22,40.64,0
4482,733.4,27.78,1.508,38.38,0
4483,111.0,36.31,1.85,33.25,0
4484,233.6,21.62,1.84,35.66,0
4485,346.6,53.86,1.704,32.39,0
4486,188.9,75.64,0.738,39.65,0
4487,93.9,90.46,1.556,31.87,0
4488,381.6,44.94,1.334,46.27,0
4489,1136.4,26.51,9.044,34.83,1
4490,131.9,55.19,2.247,34.25,0
4491,427.0,46.72,1.39,52.8,0
4492,616.6,40.88,2.55,38.99,0
4493,527.3,48.37,2.311,40.37,0
4494,229.8,57.06,5.487,35.0,0
4495,1304.9,63.03,2.476,41.1,0
4496,587.5,88.21,0.974,24.51,1
4497,260.0,54.86,4.689,49.75,0
4498,836.0,24.72,1.092,33.65,0
4499,396.7,63.24,3.03,31.86,0
4500,241.0,62.82,0.896,39.74,0
4501,275.5,70.45,0.333,36.25,0
4502,238.5,90.21,3.426,37.67,0
4503,295.1,21.18,1.227,37.06,0
4504,498.7,77.93,0.559,39.94,0
4505,104.7,25.44,3.136,45.0,0
