doc_id,topic,e00,e01,e02,e03,e04,e05,e06,e07,e08,e09,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47
503,2,-0.195903,-0.006414,-0.068296,0.078859,-0.320556,0.032189,-0.175865,-0.228072,-0.287885,0.017438,-0.145252,0.129128,-0.011369,-0.11154,-0.089955,-0.07245,0.115923,0.020038,0.030639,0.121925,-0.128134,-0.084737,-0.12945,-0.105845,-0.032637,-0.175316,-0.0171,-0.171941,0.099262,0.264293,-0.028964,-0.105864,-0.135262,0.176465,0.009855,0.209075,0.051141,0.272196,0.070566,-0.155111,-0.229722,-0.256688,-0.142366,-0.11458,-0.034906,-0.070536,0.094996,-0.127351
504,2,-0.14666,-0.024765,-0.098871,0.141667,-0.324046,0.029993,-0.035336,-0.102932,-0.12403,0.012895,-0.127287,0.098843,-0.148631,-0.094188,-0.075432,-0.204122,0.043144,-0.004625,-0.022302,0.127712,-0.102788,-0.211708,-0.099129,0.035583,-0.061529,-0.10898,-0.037701,-0.21619,0.156494,0.295727,0.102027,-0.182718,0.015114,0.185587,-0.067044,0.182667,0.136536,0.21346,0.107557,-0.167455,-0.289,-0.218263,-0.249665,-0.137976,0.051588,-0.084078,0.054769,-0.064053
505,5,0.16839,-0.043195,-0.101328,0.049909,-0.218884,-0.053507,-0.078715,-0.098514,-0.039463,-0.11074,-0.070501,0.023986,-0.080231,-0.233227,0.049513,-0.212152,-0.043979,0.167094,-0.138289,0.167028,-0.01601,-0.082183,-0.1327,-0.038211,0.04145,0.185261,-0.016628,-0.255388,0.131479,0.1629,0.027355,-0.128438,-0.02969,0.035412,-0.067032,0.237679,-0.056422,0.38005,0.031429,-0.074182,-0.291115,-0.386068,-0.101879,-0.062431,-0.008801,0.082736,0.136438,-0.079247
506,3,-0.145349,0.027238,-0.017632,0.07687,0.064058,0.037925,-0.169927,-0.089854,-0.11755,-0.209331,-0.086882,0.030142,-0.014546,0.023025,-0.172504,-0.225541,-0.054188,0.098642,-0.16073,0.236868,-0.200104,0.118997,-0.136029,0.037617,0.214572,-0.139874,-0.005985,-0.24024,0.037761,0.30519,0.097221,-0.013395,-0.039785,0.012658,-0.052284,0.221661,-0.009574,0.159958,0.118193,-0.17063,-0.006096,-0.290218,-0.166249,-0.148629,-0.008753,-0.332616,-0.035095,-0.131789
507,1,-0.200116,0.065867,-0.014892,-0.027344,0.006025,0.194317,-0.160084,-0.170266,-0.161758,-0.040631,-0.100295,-0.143148,-0.096824,-0.113888,-0.113735,-0.074043,0.059424,0.083704,-0.198307,0.203834,0.005417,-0.221872,-0.05209,-0.081009,0.086581,-0.014306,-0.113852,-0.147419,0.274318,0.256338,0.140518,-0.261968,-0.087931,0.022008,0.114121,0.160282,-0.093502,0.288898,-0.007735,-0.13904,-0.160584,-0.228031,-0.039234,-0.042991,0.120794,-0.082338,0.129126,-0.252364
508,0,-0.098676,0.184399,-0.194781,-0.189933,0.059332,0.145014,-0.07179,-0.041074,-0.101044,-0.209997,-0.084882,-0.012883,-0.218836,-0.04339,-0.05404,-0.274437,0.067106,0.12826,-0.187158,0.246608,-0.013483,-0.283256,0.113567,-0.060989,0.016545,0.006524,-0.054538,-0.073994,0.096598,0.192789,0.044469,-0.201742,0.056083,0.002574,-0.022203,0.242051,-0.053649,0.13244,-0.028746,0.001074,-0.292707,-0.064613,0.111132,-0.001816,0.1438,-0.145169,0.196529,-0.288678
509,5,0.184501,-0.02098,-0.091716,0.033606,-0.101419,-0.028922,-0.142657,-0.149953,-0.00836,-0.07415,-0.110481,-0.092607,0.037446,-0.17324,0.02761,-0.196816,0.04747,0.165675,-0.073475,0.194902,-0.016603,-0.038089,-0.190156,-0.205792,-0.046347,0.13161,-0.089967,-0.261615,-0.058539,0.005629,0.010794,-0.110872,0.025879,0.045243,-0.07149,0.212467,-0.042678,0.437064,0.038946,-0.111937,-0.349224,-0.354827,-0.171855,-0.004695,0.018937,-0.010774,-0.014991,-0.039768
510,0,-0.156358,0.246243,-0.275587,-0.220254,-0.013123,0.103227,-0.084265,-0.05367,-0.133444,-0.182816,-0.22276,-0.018677,-0.03123,0.032123,-0.130602,-0.21665,0.08563,0.205918,-0.183715,0.21293,-0.029684,-0.215381,-0.140672,-0.124556,0.039982,0.046622,-0.030334,-0.052762,0.144367,0.216358,-0.023534,-0.160745,0.05827,0.022963,-0.021597,0.257285,-0.198999,0.115711,0.05769,0.031173,-0.221177,-0.091536,0.16196,-0.098449,-0.018831,-0.053348,0.063285,-0.247437
511,4,0.022007,-0.056184,-0.217837,-0.104141,-0.132378,-0.010416,-0.228441,0.033377,-0.039136,-0.081521,0.066133,-0.050831,0.120886,-0.117824,0.049502,-0.315615,0.033195,-0.12875,-0.187207,0.183139,0.124857,-0.15599,-0.132212,-0.087027,0.163585,0.1172,0.001056,-0.114624,0.03357,0.253909,0.079701,-0.073608,0.042718,0.157281,-0.133766,0.04642,-0.181217,0.197667,0.123807,-0.051808,-0.266351,-0.337462,-0.132252,-0.19459,0.025067,-0.187746,0.133254,-0.09405
512,1,-0.178543,0.032338,0.025628,-0.005852,0.064323,0.12574,-0.114024,-0.251433,-0.217911,0.005111,-0.125617,-0.082901,-0.16389,-0.12628,-0.060286,-0.173985,0.038302,0.170908,-0.168691,0.199212,-0.001528,-0.167782,0.073748,-0.127715,-0.030598,0.10602,-0.111415,-0.197828,0.178761,0.212438,0.136984,-0.20587,-0.108616,0.041302,0.081519,0.230037,-0.150588,0.263224,0.079149,-0.082562,-0.137192,-0.237389,0.041418,-0.112844,0.171057,-0.030372,0.102598,-0.253413
513,5,0.133672,-0.012784,-0.149165,0.094414,-0.117132,-0.018839,-0.075414,-0.022317,-0.026677,-0.061006,-0.000115,-0.162745,0.049693,-0.212853,-0.08189,-0.186642,-0.081927,0.020647,-0.154111,0.21013,-0.070846,-0.085574,-0.051623,-0.080781,-0.054594,0.191254,0.080819,-0.350412,0.119433,0.016369,0.052014,-0.255704,-0.000251,0.066142,-0.035999,0.24536,-0.107845,0.376711,-0.003057,-0.011931,-0.290767,-0.289899,-0.108513,0.033599,-0.027171,0.110335,0.082257,-0.203705
514,5,0.052176,0.069026,-0.092019,0.042977,-0.096122,-0.177718,-0.02645,-0.081667,-0.071458,-0.142052,-0.018865,-0.142949,-0.052282,-0.116642,-0.030493,-0.258503,0.053848,0.146881,-0.093319,0.150479,0.053162,-0.11302,-0.094782,-0.043731,-0.073511,0.119751,0.001968,-0.241288,0.149915,0.085824,0.078539,-0.138575,-0.031244,0.064967,-0.099206,0.201814,-0.071626,0.463578,0.036111,-0.03981,-0.302672,-0.38323,-0.182294,-0.106222,0.065802,0.029056,0.127206,-0.072801
515,1,-0.126951,-0.004128,-0.070594,-0.090587,0.024544,0.141029,-0.130082,-0.228361,-0.183931,-0.02745,-0.14744,-0.139822,-0.043105,-0.040645,-0.129475,-0.136407,-0.0352,0.117323,-0.198955,0.248972,0.032045,-0.194817,-0.02476,-0.167859,0.08764,0.105681,-0.116939,-0.146945,0.250729,0.205173,0.083344,-0.120463,-0.056284,0.064493,0.101121,0.228689,-0.150985,0.171891,0.090228,-0.069474,-0.240352,-0.249327,-0.008621,-0.120666,0.195079,-0.113183,0.187443,-0.213895
516,1,-0.109209,0.054586,0.004937,-0.078074,-0.029711,0.216046,-0.0413,-0.265592,-0.160901,-0.004611,-0.138289,-0.172627,-0.147514,-0.127386,-0.122413,-0.222447,-0.034702,0.056246,-0.216301,0.140385,-0.041109,-0.137958,-0.129528,-0.084184,0.044608,0.168035,-0.105493,-0.16377,0.175884,0.179523,0.155118,-0.181485,-0.048062,-0.013044,0.166679,0.16292,-0.180333,0.33737,0.143621,-0.147366,-0.20717,-0.149728,0.044956,-0.111295,0.145822,-0.114834,0.080124,-0.109513
517,1,-0.246994,0.093024,-0.023931,-0.138645,-0.012381,0.056728,-0.028557,-0.28783,-0.120473,-0.048857,-0.103131,-0.202028,-0.080195,0.005345,-0.129777,-0.201145,0.072051,0.17402,-0.181005,0.143509,-0.11064,-0.243549,-0.156433,-0.149246,0.036958,0.112625,-0.124097,-0.08054,0.202552,0.215081,0.192953,-0.134336,-0.069863,0.120974,0.051401,0.091252,-0.090288,0.25299,0.003704,-0.071418,-0.213096,-0.184641,0.095778,-0.151196,0.128187,-0.058095,0.195774,-0.16834
518,1,-0.20044,-0.012317,-0.055239,-0.026558,0.083242,0.087457,-0.015392,-0.202818,-0.18322,-0.09398,-0.095824,-0.018694,-0.101124,-0.120845,-0.080129,-0.190755,0.076933,0.117391,-0.163243,0.233239,-0.077012,-0.218275,0.007873,-0.108756,0.123158,0.080729,-0.078077,-0.224392,0.198604,0.222105,0.151741,-0.199433,-0.034892,0.141696,-0.006061,0.153465,-0.045837,0.204478,0.129325,-0.151437,-0.239629,-0.171305,0.013676,-0.056644,0.101932,-0.0897,0.233556,-0.304751
519,4,-0.125476,-0.02285,-0.18457,0.011801,-0.185811,0.018724,-0.195114,-0.087407,-0.013356,-0.061298,-0.097,0.018721,0.011978,-0.076948,0.04108,-0.269283,-0.116956,-0.00199,-0.173419,0.181918,0.012095,-0.248759,-0.082714,-0.102524,0.159224,0.13349,0.057472,-0.116264,0.027985,0.18087,0.148814,-0.154792,-0.007364,0.076408,-0.134775,0.17731,-0.172961,0.030938,0.033743,-0.012105,-0.401054,-0.337763,-0.093035,-0.191081,-0.043439,-0.177682,0.180635,-0.072926
520,2,-0.160207,0.039471,-0.015943,0.086271,-0.217393,-0.025454,-0.152503,-0.03073,-0.23316,-0.194197,0.002706,0.179487,0.043804,-0.025794,-0.150246,-0.187939,0.013339,0.017551,-0.042609,0.13822,-0.045355,-0.183419,-0.023313,0.104935,-0.090726,0.026093,0.003234,-0.220617,0.17768,0.301564,0.042909,-0.092605,0.008489,0.267519,-0.105917,0.255404,0.09779,0.216755,0.003683,-0.182437,-0.120801,-0.296837,-0.204726,-0.093166,0.035118,-0.089709,0.188756,-0.113451
521,4,-0.028207,-0.042361,-0.150982,-0.116188,-0.042488,-0.01816,-0.206674,-0.068434,-0.011458,-0.092236,-0.030893,0.033542,0.049042,-0.101206,0.015888,-0.308871,-0.05768,-0.046011,-0.190774,0.304514,0.088146,-0.27745,-0.137184,0.030798,0.124,0.213166,-0.047282,-0.121263,-0.000229,0.191879,0.19092,-0.173254,-0.009435,0.102063,-0.136322,0.106247,-0.16334,0.107167,0.08967,-0.03712,-0.335919,-0.20375,-0.052967,-0.21754,-0.062944,-0.178871,0.179357,-0.108929
522,1,-0.150458,0.029679,-0.034825,-0.06247,0.049882,0.14548,-0.140957,-0.237147,-0.125175,-0.102331,-0.159813,-0.136239,-0.114912,-0.096606,-0.005537,-0.223521,0.095574,0.172756,-0.069305,0.251173,-0.066821,-0.225529,-0.037286,-0.171367,0.152533,0.052976,-0.104475,-0.202241,0.133024,0.186961,0.121556,-0.156636,0.012006,0.069564,0.078514,0.161656,-0.022437,0.26072,0.088369,-0.161255,-0.261636,-0.22234,0.053624,-0.106559,0.1748,0.013203,0.167371,-0.188673
523,4,-0.069033,0.000917,-0.20898,-0.047822,-0.12564,0.022961,-0.23864,-0.000367,-0.118153,0.001961,0.021651,0.083492,0.07113,-0.003144,-0.056393,-0.283988,-0.138322,-0.02418,-0.286332,0.265763,0.016496,-0.14993,-0.112168,-0.127818,0.081804,0.153262,-0.078014,-0.118981,0.112979,0.220686,0.109584,-0.117204,-0.074795,0.031391,-0.078187,0.037158,-0.155735,0.072461,0.145854,0.013077,-0.306281,-0.391787,-0.076662,-0.188558,0.018651,-0.013207,0.192019,-0.113662
524,2,-0.246363,0.029545,-0.056472,0.013843,-0.260318,-0.06401,-0.226662,-0.192466,-0.224094,0.016593,-0.067465,0.196134,-0.080564,0.025001,-0.152153,-0.104138,0.016987,0.059184,-0.072049,0.022065,-0.101956,-0.175346,-0.140599,0.048699,0.088715,-0.082149,-0.035206,-0.174096,0.183423,0.293439,0.020084,-0.131957,0.00368,0.260321,0.007904,0.153366,0.116079,0.19137,0.076091,-0.071215,-0.214896,-0.293564,-0.173508,-0.187337,0.02983,-0.003784,0.14944,-0.102673
525,1,-0.164407,0.103718,-0.040408,-0.054998,0.088394,0.133112,-0.067489,-0.188892,-0.145384,0.014521,-0.09802,-0.133315,-0.106692,-0.070747,-0.14711,-0.102224,0.06256,0.139569,-0.117558,0.216744,0.02014,-0.208279,-0.055477,-0.134379,0.052856,0.065137,-0.133493,-0.156987,0.188259,0.214781,0.233121,-0.270576,-0.061591,0.106252,0.025868,-0.016991,-0.157183,0.316962,0.074189,-0.158194,-0.25348,-0.16304,-0.021053,-0.133722,0.124527,-0.137991,0.14514,-0.224327
526,4,-0.034165,0.004237,-0.150334,-0.131929,-0.159531,-0.004787,-0.195127,-0.045107,-0.026429,-0.022646,-0.035861,-0.000137,0.054387,-0.056299,-0.047714,-0.27043,-0.088146,-0.161934,-0.169994,0.282651,0.018519,-0.244633,-0.142478,0.024678,0.167436,0.16193,-0.137056,-0.137025,0.066617,0.158908,0.130253,-0.117167,-0.066239,-0.063648,0.01571,0.08631,-0.061611,0.133255,0.179649,0.068008,-0.36332,-0.309292,-0.228998,-0.087526,0.033528,-0.147947,0.1788,-0.125628
527,2,-0.232899,0.114511,-0.143594,0.027388,-0.282225,-0.009342,-0.067906,-0.179436,-0.230882,-0.092356,-0.065847,0.057738,0.041614,-0.124427,-0.06338,-0.082719,0.051556,-0.006264,-0.096781,0.112641,-0.125651,-0.181681,-0.165834,-0.042494,-0.199075,-0.024361,-0.075278,-0.224416,0.120509,0.224625,0.036275,-0.086518,-3e-05,0.238942,-0.112432,0.206933,0.145149,0.253244,0.067518,-0.232717,-0.170542,-0.217411,-0.200313,-0.129027,-0.01645,-0.08193,0.161375,-0.040484
528,1,-0.189619,0.139309,0.042776,-0.074978,0.039938,0.200813,-0.086004,-0.228886,-0.049457,-0.023589,-0.118859,-0.035428,-0.108211,-0.124514,-0.002149,-0.136521,-0.04032,0.214663,-0.160758,0.221894,0.070933,-0.24579,0.053715,-0.141601,0.071311,0.113958,-0.13768,-0.147161,0.135317,0.228215,0.125416,-0.266332,0.046481,0.14541,0.079637,0.135749,-0.082591,0.237371,0.084293,-0.081703,-0.270646,-0.271296,0.064118,-0.098161,0.141025,-0.039489,0.141614,-0.1312
529,1,-0.136658,0.048654,0.011404,-0.067142,0.015753,0.173769,-0.095512,-0.270872,-0.194257,-0.0155,-0.081389,-0.18735,-0.128088,-0.128946,-0.016625,-0.160369,-0.040839,0.116593,-0.119554,0.230086,-0.021877,-0.226637,-0.021827,-0.065141,0.073904,0.117557,-0.102774,-0.177721,0.220448,0.204422,0.168101,-0.130427,-0.037304,0.073856,0.051262,0.094359,0.00284,0.21226,0.158486,-0.19549,-0.269343,-0.254398,0.013779,-0.065694,0.114047,-0.020534,0.091123,-0.31022
530,4,-0.029141,-0.015084,-0.218243,-0.091215,-0.158459,0.077483,-0.159501,-0.075372,-0.064743,-0.122364,-0.046506,-0.064556,0.08278,-0.062679,-0.075251,-0.337817,-0.005678,-0.071396,-0.282806,0.254965,0.059076,-0.200001,-0.111727,-0.047578,0.190653,0.22054,-0.100994,-0.09868,0.003837,0.240264,0.033114,-0.033169,-0.101197,-0.038857,-0.118822,0.150646,-0.065831,0.088989,0.162284,0.045339,-0.369271,-0.206131,-0.191749,-0.075707,-0.021731,-0.036677,0.169814,-0.101248
531,0,-0.093576,0.220538,-0.183544,-0.117224,0.005491,0.084452,-0.118729,-0.200527,-0.108453,-0.21534,-0.096657,0.005889,-0.061916,-0.1902,0.028906,-0.252182,0.066092,0.245219,-0.21104,0.154817,0.09827,-0.319594,0.006457,-0.056433,-0.003049,0.089137,-0.089979,-0.057151,0.044677,0.113643,0.067776,-0.229554,0.123934,-0.051985,-0.029315,0.248453,-0.041485,0.107344,0.049302,0.049782,-0.188044,-0.123598,0.155191,-0.11893,0.072265,-0.044824,0.109183,-0.339686
532,1,-0.173234,0.108942,-0.094468,0.010589,0.0448,0.16282,-0.083485,-0.250899,-0.182144,0.00599,-0.089123,0.017007,-0.140147,-0.078507,0.020474,-0.107817,0.046501,0.012229,-0.18774,0.205358,-0.036808,-0.237229,-0.161546,-0.119339,0.033732,-0.023307,-0.151168,-0.231132,0.244854,0.123412,0.12911,-0.193857,0.027814,0.068317,0.034835,0.147216,-0.170591,0.333295,0.080434,-0.029317,-0.229477,-0.215359,-0.012205,-0.035617,0.137385,-0.076635,0.112616,-0.269324
533,1,-0.191503,0.074732,0.008305,-0.110753,0.144027,0.205499,-0.05689,-0.295845,-0.143389,-0.007897,-0.116514,0.011448,-0.106318,-0.070982,-0.081018,-0.114355,0.038781,0.118487,-0.052536,0.158516,0.032603,-0.222691,0.003824,-0.139013,-0.026067,0.014176,-0.128568,-0.261253,0.283334,0.261916,0.094938,-0.298357,-0.074089,0.059467,0.104864,0.100087,-0.020284,0.210056,-0.058786,-0.104547,-0.200741,-0.220642,0.006965,-0.074464,0.169183,-0.058232,0.140047,-0.200509
534,1,-0.173249,0.028039,-0.005928,-0.136286,0.030767,0.23286,-0.04981,-0.271184,-0.152285,-0.020355,-0.054053,-0.096383,-0.169444,-0.045054,-0.051097,-0.157844,0.008869,0.18186,-0.104019,0.297652,0.01473,-0.205235,0.023303,-0.242552,0.051286,0.125298,-0.137311,-0.196577,0.152998,0.194807,0.124521,-0.246856,-0.02049,0.147156,0.029749,0.067972,-0.166518,0.181042,0.126279,-0.041584,-0.176448,-0.177066,0.018575,-0.092866,0.102328,-0.098336,0.103393,-0.26336
535,1,-0.192103,0.067942,-0.052757,-0.040061,-0.060199,0.207322,-0.025337,-0.291614,-0.103125,-0.022011,-0.1139,-0.091576,-0.078114,-0.067466,-0.090479,-0.07797,0.026956,0.174003,-0.134144,0.206393,-0.031471,-0.128843,-0.027615,-0.127367,0.09376,0.098729,-0.141849,-0.108452,0.189083,0.239476,0.211656,-0.182962,-0.060039,0.012274,0.046225,0.127344,-0.188249,0.369655,0.104481,-0.083143,-0.281742,-0.162059,-0.014311,-0.069623,0.167955,-0.062483,0.100153,-0.227116
536,1,-0.259296,0.056767,-0.055629,-0.169363,0.123092,0.185608,-0.089539,-0.16097,-0.108177,-0.007478,-0.171784,-0.059776,-0.050259,0.0187,0.029155,-0.146971,0.08031,0.116469,-0.113922,0.282609,0.02693,-0.244885,-0.05232,-0.137173,0.118189,0.035573,-0.138312,-0.258609,0.191478,0.210974,0.101166,-0.207407,0.057111,-0.021139,0.01877,0.124068,-0.099413,0.230514,-0.027,-0.128706,-0.122146,-0.239769,0.025724,-0.000538,0.238873,-0.005959,0.155009,-0.243569
537,3,-0.085594,0.067236,-0.08914,0.17378,-0.069115,-0.037845,-0.055062,-0.074922,-0.150569,-0.078219,0.034563,-0.036875,-0.0198,0.007324,-0.159999,-0.27927,0.017713,0.156033,-0.302613,0.294681,-0.088329,0.063269,-0.175368,-0.04668,0.118727,-0.127772,-0.073442,-0.238447,0.07473,0.181662,0.224119,-0.178726,0.03464,-0.045344,-0.024856,0.154729,-0.020576,0.103911,0.069979,-0.187608,-0.079947,-0.272765,-0.259774,-0.153906,-0.037357,-0.242573,-0.096206,-0.13397
538,4,-0.086751,0.048576,-0.178745,-0.045745,-0.176026,-0.097401,-0.198048,-0.111969,-0.050659,-0.166147,-0.073398,0.004654,0.122594,-0.153061,-0.008252,-0.315921,-0.001387,-0.098025,-0.236071,0.146859,0.102779,-0.218342,-0.07077,-0.057505,0.15211,0.142421,0.025199,-0.119246,0.016286,0.340291,0.093161,-0.137753,0.009682,0.086232,-0.069717,0.077904,-0.142872,0.095753,0.103768,0.033783,-0.248665,-0.308796,-0.129535,-0.14899,0.001765,-0.13562,0.242071,-0.036948
539,2,-0.19799,0.046206,-0.098401,0.130886,-0.334892,-0.02321,-0.13962,-0.153845,-0.166715,0.004429,-0.14909,0.180695,-0.052348,0.015302,-0.0537,-0.129351,0.038618,0.153588,-0.067081,0.112625,-0.064524,-0.101097,-0.149888,0.056497,-0.12169,-0.03621,0.071995,-0.095894,0.089933,0.300776,0.10017,-0.168932,0.001241,0.151429,0.029409,0.201977,0.049026,0.139035,0.090805,-0.174964,-0.210649,-0.202459,-0.324683,-0.241772,0.064776,-0.143638,0.137067,-0.052435
540,5,0.167547,0.115745,-0.052257,0.003577,-0.145245,-0.049973,-0.118476,-0.035838,0.015679,-0.105483,-0.051419,-0.153541,-0.012325,-0.153887,-0.060172,-0.178868,0.025721,0.195245,-0.214213,0.102844,-0.055092,-0.089921,-0.138256,-0.129792,-0.069575,0.178343,0.07231,-0.325189,0.193696,-0.018078,0.076481,-0.108137,0.029371,0.036629,-0.063443,0.181175,-0.150264,0.42627,0.00987,-0.092317,-0.211377,-0.370967,-0.069578,-0.04419,0.022431,0.0083,0.125884,-0.130485
541,4,-0.123866,0.012537,-0.247324,-0.101513,-0.148114,-0.005997,-0.166502,-0.063293,-0.096514,-0.144026,-0.038879,-0.006634,0.132599,-0.109109,0.037671,-0.261959,-0.033148,-0.061455,-0.229508,0.279324,0.047271,-0.119613,-0.078847,-0.001014,0.075452,0.11728,-0.128949,-0.142546,0.10797,0.179023,0.220695,-0.098397,-0.065423,0.073906,-0.050621,0.154271,-0.201945,0.049947,0.162278,-0.005042,-0.347486,-0.354701,-0.095158,-0.10907,0.005181,-0.061446,0.168017,-0.077952
542,5,0.024868,0.061169,-0.049985,0.082742,0.012588,-0.056804,-0.035638,-0.165666,-0.113128,-0.031366,0.017849,-0.137898,-0.046958,-0.174233,-0.160884,-0.22456,0.110501,0.061803,-0.14636,0.123564,-0.152274,-0.073917,-0.065772,-0.149082,0.024095,0.100756,0.107786,-0.335344,0.191252,0.195953,-0.015571,-0.116083,0.024011,0.140224,0.016316,0.231217,0.004918,0.355248,0.032826,-0.036194,-0.256599,-0.381433,-0.191446,0.013,0.023525,-0.012965,0.171203,-0.004419
543,2,-0.272689,-0.015705,-0.147883,0.13942,-0.247971,0.068026,-0.202391,-0.143972,-0.214314,-0.008952,-0.107604,0.203425,-0.038062,-0.0045,-0.009993,-0.156941,-0.095466,-0.002696,0.041804,0.12932,-0.02788,-0.175746,-0.063621,0.09026,0.016027,-0.03961,-0.06863,-0.125988,0.149045,0.229538,0.025626,-0.039211,0.023008,0.246645,-0.058333,0.220097,0.056755,0.217577,0.060021,-0.130029,-0.173144,-0.324546,-0.314284,-0.150458,0.122807,-0.046908,0.043254,0.000596
544,2,-0.276917,-0.013671,-0.007663,0.056418,-0.129124,0.120048,-0.055247,-0.16625,-0.241524,-0.076294,-0.085922,0.051218,-0.004082,0.020355,-0.111547,-0.188062,-0.032687,0.15237,-0.005417,0.084839,-0.002438,-0.123715,-0.102546,-0.045357,0.00629,-0.097717,-0.021231,-0.192422,0.176724,0.270664,0.009774,-0.043369,0.014732,0.238696,0.063604,0.277319,0.066952,0.330912,0.05226,-0.125196,-0.285782,-0.114839,-0.254393,-0.088692,0.171616,-0.10456,0.197051,-0.074781
545,4,-0.169954,0.083845,-0.181734,-0.100671,-0.018205,-0.003836,-0.162259,-0.059347,0.003911,-0.092604,0.060112,0.003734,0.177817,-0.065139,-0.033931,-0.210599,-0.128246,-0.084169,-0.243841,0.368968,0.046596,-0.158844,-0.140712,-0.033553,0.203062,0.119504,-0.072772,-0.118832,-0.034917,0.216405,0.178583,-0.21831,-0.019952,-0.008141,-0.188014,0.124764,-0.112865,0.103076,0.047047,0.077439,-0.343613,-0.193095,-0.140909,-0.182001,0.00219,-0.123262,0.117701,-0.082551
546,5,0.007122,-0.02096,-0.088845,0.062979,-0.083857,-0.022472,-0.12564,-0.047941,-0.076681,-0.137131,0.010234,-0.096894,0.049104,-0.205459,-0.034976,-0.189919,0.023026,0.159731,-0.054786,0.270731,-0.040803,-0.068402,-0.117283,-0.076604,0.007733,0.056357,0.00976,-0.30042,0.119014,0.128959,0.052306,-0.152292,0.090317,0.098913,0.029104,0.357287,-0.067238,0.339086,0.072043,-0.124523,-0.334015,-0.308725,-0.034771,-0.002608,0.066543,0.071525,0.205971,-0.143594
547,3,-0.043059,-0.035665,-0.043328,0.181906,-0.032318,0.017118,-0.227872,-0.155536,0.083265,-0.088056,-0.035654,0.043917,-0.012043,0.031014,-0.08689,-0.223089,0.053336,0.047416,-0.187779,0.359342,-0.077958,0.123018,-0.231454,-0.042293,0.149939,-0.120779,-0.14607,-0.155296,0.106988,0.272694,0.178767,-0.070092,0.074164,0.030961,-0.132606,0.150891,-0.083764,0.172578,0.167107,-0.124732,-0.020159,-0.357316,-0.230746,-0.094785,-0.053086,-0.120637,-0.015202,-0.147923
548,1,-0.244994,0.127973,0.000887,-0.091726,0.05386,0.199413,-0.102246,-0.244219,-0.205968,0.001309,-0.128131,-0.154292,-0.016323,6.4e-05,0.060367,-0.104746,-0.056037,0.161978,-0.201031,0.160269,-0.042921,-0.077964,-0.014099,-0.149653,0.052043,0.067055,-0.121227,-0.22291,0.179532,0.200051,0.215927,-0.114204,-0.039301,0.100053,0.154789,0.129518,-0.051027,0.282292,0.109196,-0.141799,-0.238519,-0.230093,-0.017857,-0.083865,0.214559,-0.05091,0.060938,-0.198117
549,0,-0.145269,0.266322,-0.181542,-0.161712,0.0635,-0.018892,-0.044388,-0.182708,-0.079514,-0.155559,-0.086294,0.049805,-0.10183,-0.01448,-0.095023,-0.278197,0.065721,0.205761,-0.129751,0.298512,0.043195,-0.277484,-0.095409,-0.057082,0.020936,0.073736,-0.07173,-0.116212,0.135667,0.047045,0.035504,-0.233205,0.031061,-0.01174,0.019217,0.168923,-0.150518,0.118375,0.133314,-0.028872,-0.185884,-0.197755,0.112911,-0.126217,0.010936,-0.031891,0.162538,-0.334482
550,0,-0.138793,0.148238,-0.152578,-0.135893,-0.050278,0.068285,-0.123978,-0.101407,0.007164,-0.206735,-0.148055,0.089637,-0.177549,0.016177,-0.081563,-0.239268,-0.005824,0.108216,-0.198043,0.28207,-0.12103,-0.272483,0.016958,0.07174,0.003717,0.069034,-0.093384,0.017681,0.112776,0.1897,-0.018886,-0.21309,0.129815,-0.098995,0.105777,0.240482,-0.12287,0.020802,-0.013254,-0.025968,-0.237489,-0.136076,0.210807,-0.140202,0.047391,-0.004744,0.157148,-0.32337
