label,logit,score
0,-2.981339,0.048276
0,0.31843,0.578942
0,0.238288,0.559292
0,-3.255646,0.037125
0,0.321261,0.579632
0,-0.960154,0.276847
0,3.285297,0.963921
0,-4.148294,0.015546
0,-2.063001,0.112745
1,-1.465947,0.187559
0,1.001456,0.731345
0,-2.746296,0.060296
0,-1.582729,0.170409
0,-1.949286,0.124631
0,-1.238843,0.224637
0,-1.167403,0.237325
1,-0.225872,0.443771
1,1.982819,0.878981
0,-0.378786,0.40642
0,-0.972258,0.274431
0,-0.904141,0.2882
1,1.92615,0.872823
1,0.665604,0.660518
0,-1.976279,0.121716
1,1.739663,0.850644
1,3.178028,0.959999
1,1.638089,0.837275
0,0.540659,0.631966
0,0.822998,0.694872
1,0.870991,0.704952
0,-0.62637,0.348334
0,-2.97441,0.048595
1,2.389794,0.916046
0,-1.661259,0.159593
1,-3.386817,0.03271
0,-2.479461,0.077311
0,-1.011994,0.26659
0,-1.840948,0.136939
0,-0.914327,0.286115
0,-3.020286,0.046518
0,-0.658909,0.340985
1,1.868995,0.866342
1,-0.015271,0.496182
0,-2.81232,0.056662
1,3.892764,0.980018
0,1.396897,0.801691
1,1.29756,0.785424
0,-2.13818,0.105441
1,2.969367,0.951171
0,-2.027335,0.116363
0,0.176858,0.5441
0,-1.524247,0.178837
0,0.265118,0.565894
0,2.871106,0.946399
1,2.790192,0.942143
1,-0.81509,0.306807
0,-2.1686,0.102606
0,1.337857,0.792137
1,1.616135,0.834261
0,1.182361,0.765372
1,-0.566979,0.361934
1,0.917131,0.714457
1,3.048648,0.954724
0,0.046681,0.511668
0,-3.665676,0.024949
0,-1.122425,0.245562
0,-1.855165,0.135268
0,-2.609922,0.068503
0,-3.816574,0.021529
0,-1.832491,0.137942
1,2.267463,0.906146
1,1.872774,0.866779
0,-1.451448,0.189779
0,1.118771,0.753761
0,0.347932,0.586116
1,1.689586,0.84417
1,1.589213,0.830505
0,-1.221486,0.227675
1,-1.247061,0.223209
1,1.248686,0.777072
1,1.802117,0.858406
0,-2.994532,0.047673
0,-1.293161,0.215318
0,0.571272,0.639057
0,-2.503795,0.075593
1,1.392435,0.800981
0,-0.572735,0.360606
0,-1.417583,0.195041
0,-0.182783,0.454431
0,-0.967837,0.275312
1,2.048073,0.885753
0,-0.618429,0.350139
0,-1.105207,0.248766
1,2.844373,0.945027
1,1.089859,0.748355
0,-0.408161,0.399353
0,0.696635,0.667441
0,-0.034037,0.491491
1,1.799149,0.858045
1,2.176316,0.898102
1,-0.40055,0.40118
1,-0.735119,0.324072
1,2.156833,0.896306
1,-0.41692,0.397254
1,0.924218,0.715901
0,-2.938584,0.050279
0,-0.522053,0.372372
0,-1.503486,0.181906
1,1.908012,0.870796
0,-1.269465,0.219349
0,-3.031039,0.046043
0,-0.052121,0.486973
0,-1.849067,0.135982
0,-0.222468,0.444611
0,-0.72687,0.325882
1,2.145744,0.89527
0,-0.783747,0.313513
0,-0.595995,0.355261
1,1.62524,0.835516
1,-0.309589,0.423215
0,-3.708553,0.023926
0,-3.154976,0.040896
0,-1.864401,0.134191
0,0.820976,0.694444
0,0.598931,0.645412
1,-0.364144,0.409957
0,-1.564442,0.17301
0,-0.178592,0.45547
0,-1.480049,0.18542
0,-2.77439,0.058724
0,-0.755764,0.319567
0,-0.361622,0.410567
1,0.790528,0.687945
0,-1.514482,0.180275
0,-1.380915,0.200862
0,-1.747376,0.148379
1,1.349548,0.794056
0,-0.778774,0.314584
0,-1.786834,0.143461
0,0.459037,0.612786
0,0.309093,0.576664
0,-0.544961,0.367034
1,-1.045499,0.26009
0,-0.440731,0.391567
0,0.467535,0.6148
0,-1.497693,0.18277
0,0.223943,0.555753
1,0.187308,0.54669
0,0.610509,0.648057
0,-3.196268,0.039306
1,0.719738,0.672549
0,-0.99591,0.269746
0,-3.784011,0.022226
0,-0.778797,0.314579
1,0.323842,0.58026
0,0.180445,0.544989
0,0.483591,0.618596
0,-2.396966,0.083404
0,-1.207558,0.230133
0,2.284396,0.907576
0,0.945041,0.720117
1,0.93112,0.717302
0,-0.868349,0.295598
0,-1.722099,0.151601
0,1.000786,0.731213
1,2.923054,0.948974
0,-1.86507,0.134113
0,-0.080629,0.479854
0,-1.512782,0.180527
1,0.684605,0.664766
0,-2.198797,0.099859
1,-0.331185,0.417952
0,-2.272724,0.093407
1,-2.521405,0.074371
0,1.337612,0.792097
0,-2.099921,0.109105
1,0.779118,0.68549
0,-0.039762,0.490061
0,-1.112797,0.24735
0,-0.079806,0.480059
1,2.287298,0.90782
1,1.836193,0.862498
0,-0.086386,0.478417
1,2.525151,0.925886
0,-0.339115,0.416024
0,-0.892972,0.290497
1,-1.300068,0.214154
1,3.168844,0.959645
1,2.218653,0.901912
1,-1.119322,0.246137
0,0.97156,0.72543
0,-0.792817,0.311564
0,0.340541,0.584322
0,-0.926452,0.283645
0,-1.721164,0.151721
0,1.488955,0.815921
0,-1.523485,0.178949
1,2.061816,0.887136
0,-0.302791,0.424875
0,0.352053,0.587115
0,-1.660695,0.159669
0,-2.766696,0.059151
0,-3.398619,0.032339
1,0.818997,0.694023
0,-2.148928,0.104431
1,-0.762444,0.318116
1,-1.638482,0.162672
1,0.20007,0.549851
1,4.509102,0.989112
0,-3.585267,0.026981
0,0.973322,0.725781
1,1.704686,0.846146
0,-2.156389,0.103736
0,-1.520186,0.179434
0,0.407201,0.600416
0,0.848724,0.700299
0,0.133997,0.533449
1,2.961571,0.950808
0,-2.02901,0.116191
0,-2.797155,0.057478
0,-4.243108,0.01416
0,-2.26096,0.094408
0,-2.948231,0.04982
0,-2.058897,0.113156
0,-2.506241,0.075422
0,-0.009303,0.497674
1,3.018206,0.95339
1,1.160953,0.761506
1,0.846446,0.699821
1,-0.051812,0.48705
1,1.45501,0.810768
0,-1.221535,0.227667
0,-0.295337,0.426698
0,0.38772,0.595734
1,-1.264546,0.220192
1,2.596855,0.930659
0,-1.81672,0.139828
0,-1.3327,0.208713
0,-2.258122,0.094651
0,-0.267041,0.433634
0,0.105528,0.526358
0,-0.143834,0.464103
0,-1.152013,0.240122
0,-2.908417,0.051739
1,1.625022,0.835487
0,-2.215654,0.098354
0,-1.02162,0.264712
0,-2.10243,0.108861
1,0.262884,0.565345
0,-0.649799,0.343035
1,-1.212413,0.229274
0,1.141233,0.757906
0,-0.392133,0.403204
0,0.187564,0.546754
0,-0.185757,0.453694
0,-2.32952,0.088707
0,1.041879,0.739212
0,-2.277156,0.093033
0,-1.035061,0.262104
0,-1.683748,0.1566
0,-1.602664,0.16761
0,-0.195488,0.451283
0,0.136507,0.534074
0,-0.032142,0.491965
0,-0.383181,0.40536
1,-2.053118,0.113738
1,0.065834,0.516453
0,0.132476,0.533071
1,2.28117,0.907305
0,-0.642129,0.344766
0,-1.02068,0.264895
0,-1.190871,0.233103
0,0.77454,0.684502
0,-1.949001,0.124662
0,-2.331157,0.088575
1,2.314208,0.910047
0,-0.971278,0.274626
1,0.816728,0.693541
0,-0.264427,0.434276
0,0.082275,0.520557
0,-0.786133,0.313
1,0.781922,0.686094
0,0.450916,0.610857
1,0.166942,0.541639
0,0.435,0.607067
1,-2.086938,0.110373
1,0.520618,0.627292
0,-0.51481,0.374067
0,-2.186399,0.100979
0,-0.451692,0.388959
0,0.712779,0.671015
1,0.452447,0.611221
0,-1.15775,0.239076
0,-0.886188,0.291897
0,-0.566914,0.361949
1,1.159634,0.761266
1,2.9956,0.952375
0,0.028217,0.507054
0,-0.17656,0.455974
0,-1.720558,0.151799
0,-1.670954,0.158297
0,-0.990864,0.270741
0,-1.176696,0.235647
0,-0.584842,0.357819
0,-0.752954,0.320178
0,1.157756,0.760925
0,-1.910497,0.128925
1,0.826662,0.695649
0,-2.619189,0.067914
1,-1.970285,0.122358
1,0.489465,0.61998
1,1.300743,0.78596
0,-0.679711,0.336326
0,-0.952316,0.278419
0,0.381775,0.594301
0,1.067358,0.744094
0,-2.823553,0.056065
0,-0.53104,0.370274
1,3.758799,0.977219
0,-0.306947,0.42386
0,-2.437905,0.080328
0,-1.13374,0.243472
0,-2.629283,0.067277
0,-0.994869,0.269952
0,-0.167537,0.458213
0,-1.520165,0.179437
1,4.260731,0.986084
0,0.330916,0.581982
0,-0.546358,0.36671
0,-0.954631,0.277954
0,-2.676767,0.064358
0,-0.761583,0.318303
0,1.132971,0.756387
1,2.813198,0.943385
0,1.253298,0.77787
0,0.9492,0.720954
0,-2.067815,0.112265
0,-0.403561,0.400457
0,-1.77186,0.145311
0,-0.888716,0.291375
1,-0.186889,0.453413
0,1.242559,0.776009
0,1.514254,0.819691
0,-1.153685,0.239817
0,3.079769,0.95605
1,1.314599,0.788282
0,-1.895079,0.130667
0,-3.054176,0.045038
0,0.593381,0.644141
0,2.048428,0.885789
0,-0.033727,0.491569
1,1.906192,0.870591
0,-2.399349,0.083222
0,-1.039274,0.26129
1,2.58589,0.929948
0,-1.010859,0.266812
0,-2.043124,0.114749
0,-0.990154,0.270882
0,-1.737909,0.149579
0,-2.519941,0.074472
0,-0.342416,0.415223
0,0.614615,0.648993
1,2.576502,0.929334
0,-2.273209,0.093366
1,2.020655,0.882949
0,-3.723964,0.023569
0,-2.54899,0.072494
1,1.494229,0.816712
0,-2.084353,0.110627
1,3.369734,0.966745
0,-2.428724,0.081008
0,-1.705541,0.153743
0,-1.408735,0.196434
0,-0.988843,0.271141
0,-0.672991,0.337827
1,2.072741,0.888225
0,-2.531161,0.073702
0,-0.832085,0.303204
0,-0.983201,0.272257
1,1.60711,0.83301
1,0.071725,0.517924
0,-4.355032,0.012679
0,-2.368627,0.085597
1,2.374553,0.914866
0,0.182985,0.545619
1,4.600348,0.990052
0,-0.597367,0.354946
0,-1.114915,0.246956
0,-0.96284,0.27631
0,1.004574,0.731957
0,-3.294817,0.035749
1,1.29585,0.785136
0,-2.187226,0.100903
0,0.319636,0.579235
0,-0.126571,0.468399
0,-0.818114,0.306164
0,-0.410082,0.398893
1,2.393655,0.916342
1,-1.402601,0.197404
1,1.432701,0.807322
0,-2.61297,0.068308
0,0.398537,0.598336
0,-3.775761,0.022406
1,-0.387618,0.404291
0,-1.630044,0.163824
1,2.213224,0.901431
1,0.861677,0.703011
1,3.859835,0.979363
0,-1.176616,0.235661
1,3.460247,0.969535
1,1.8576,0.865017
1,3.945296,0.981022
0,-1.458417,0.18871
0,-1.092246,0.251196
0,0.377583,0.59329
0,-0.252369,0.43724
0,-1.943501,0.125264
0,-0.350471,0.413268
0,-3.054524,0.045023
0,-0.620228,0.34973
0,2.97302,0.95134
1,2.806281,0.943014
0,-1.618145,0.165461
1,-0.831335,0.303363
0,0.117202,0.529267
1,0.823753,0.695032
1,-0.155021,0.461322
0,-0.690873,0.333839
0,0.249554,0.562067
1,2.512929,0.925043
0,2.724646,0.938465
0,0.123472,0.530829
0,-0.728851,0.325447
0,0.866888,0.704098
0,-2.420997,0.081586
1,0.821641,0.694585
0,-2.10425,0.108684
1,1.905821,0.870549
1,3.135505,0.958334
1,2.123271,0.893145
0,-1.298311,0.214449
1,2.746294,0.939704
0,-0.723846,0.326547
0,-0.212982,0.446955
0,-0.025377,0.493656
0,-0.762367,0.318133
0,-0.245659,0.438892
0,-0.582498,0.358358
1,-1.091067,0.251417
0,-1.31136,0.212259
1,2.217895,0.901845
0,-1.032297,0.262639
1,4.120234,0.984019
0,0.919236,0.714886
0,-1.37537,0.201754
0,-2.233345,0.096796
0,0.042967,0.51074
1,-0.160639,0.459926
0,-0.762235,0.318161
0,-1.62886,0.163987
0,0.678917,0.663497
1,0.248929,0.561913
1,0.919432,0.714926
0,0.134646,0.533611
0,-0.072707,0.481831
0,-1.030105,0.263064
1,4.529145,0.989325
1,1.980467,0.878731
0,-1.684427,0.15651
0,-2.172423,0.102254
0,-2.246187,0.095679
1,-1.310714,0.212367
1,1.133972,0.756571
0,-1.070617,0.255286
0,-0.161085,0.459816
0,0.272993,0.567828
0,-0.12035,0.469949
1,0.407347,0.600451
1,-0.977511,0.273386
0,-1.789454,0.14314
0,-2.735359,0.060919
0,-2.858777,0.054229
0,-0.655087,0.341844
0,-2.718311,0.061901
0,-2.811004,0.056732
0,-1.1624,0.238231
0,0.50603,0.623875
0,-1.922072,0.127631
1,0.64709,0.656354
0,-1.008838,0.267207
1,0.475227,0.61662
0,-3.012528,0.046863
0,-1.082344,0.253063
0,-0.383922,0.405181
1,3.152301,0.958999
0,-1.55791,0.173947
0,-0.069613,0.482604
0,-0.490652,0.37974
0,-1.189476,0.233353
0,-3.066509,0.04451
1,1.089591,0.748305
1,2.963571,0.950901
1,2.994895,0.952343
1,0.872969,0.705363
0,0.848678,0.70029
0,-0.561769,0.363138
0,-0.824217,0.304869
0,-2.206227,0.099193
0,-1.109859,0.247897
0,-2.079292,0.111126
0,0.157784,0.539364
0,-1.625775,0.16441
0,-1.276564,0.218136
0,0.2455,0.561069
1,-0.88534,0.292072
1,0.437445,0.60765
0,-2.204056,0.099387
0,-0.756884,0.319323
0,-1.495801,0.183053
0,-0.520067,0.372837
0,-0.070277,0.482438
1,-1.294447,0.215101
0,0.074147,0.518528
1,1.266936,0.780218
0,-2.878836,0.05321
0,-1.776611,0.144722
1,1.538856,0.823298
0,-0.32747,0.418856
0,-2.065838,0.112462
0,0.17765,0.544296
1,3.232767,0.962049
0,-3.524189,0.028632
1,1.127762,0.755426
0,-0.177194,0.455817
0,-0.963925,0.276093
0,-1.632649,0.163468
0,-1.543305,0.176055
1,0.86933,0.704606
0,-1.048524,0.259509
0,-1.84979,0.135898
0,-1.341613,0.207245
1,1.232995,0.774342
0,-1.389152,0.199543
0,-0.940678,0.280763
0,-3.530856,0.028447
0,-1.454096,0.189372
1,1.676227,0.842404
0,2.339262,0.912077
0,-1.614872,0.165913
0,-0.858054,0.297746
1,-0.144787,0.463866
0,-0.789852,0.3122
0,-1.033292,0.262446
0,0.261367,0.564972
0,-0.540252,0.368129
1,1.076949,0.745916
0,0.323335,0.580137
0,-0.910215,0.286956
0,-4.359577,0.012622
0,-1.777583,0.144602
1,0.554178,0.635104
0,-1.929233,0.126835
0,-0.848531,0.299741
1,1.179045,0.764776
0,-1.010861,0.266811
1,0.070386,0.517589
0,-1.192592,0.232796
0,-1.058284,0.257638
1,3.746551,0.976945
0,-1.11683,0.2466
0,-0.337145,0.416503
1,-0.07869,0.480338
0,-1.053701,0.258515
0,-2.485984,0.076847
0,-1.436895,0.192027
0,0.035271,0.508817
0,0.232681,0.557909
0,2.383156,0.915534
1,1.223567,0.772691
1,3.126087,0.957956
1,3.69996,0.975872
0,-2.261532,0.094359
0,-1.193824,0.232576
1,1.614454,0.834029
0,-1.746344,0.148509
0,-0.439886,0.391768
0,-0.648421,0.343345
1,2.162094,0.896794
1,-0.001416,0.499646
1,-0.377577,0.406711
0,-0.204528,0.449045
0,-2.21971,0.097994
1,-3.116215,0.042443
0,-1.424117,0.194017
0,-2.493052,0.076347
0,-0.462533,0.386385
1,2.028198,0.883726
0,-0.568729,0.36153
1,1.243203,0.776121
0,-0.467322,0.38525
0,-3.296387,0.035695
1,0.421146,0.603758
0,-1.024183,0.264213
0,-1.613036,0.166168
0,-1.994956,0.119733
0,0.613037,0.648633
0,-1.007461,0.267477
1,-0.434938,0.392948
0,-0.302319,0.424991
1,-0.70126,0.331533
1,2.139468,0.894681
0,1.988074,0.879539
1,-0.904278,0.288172
0,1.129763,0.755795
1,2.642209,0.933529
0,-1.057064,0.257871
0,-1.207939,0.230066
0,-1.03975,0.261198
0,-0.77333,0.315759
0,0.995122,0.730099
0,-0.568704,0.361536
0,-1.327426,0.209585
0,0.313825,0.577819
0,1.534064,0.8226
0,-1.113022,0.247308
0,0.036614,0.509152
0,1.077999,0.746115
0,-1.441889,0.191253
0,-1.7338,0.150102
1,1.027677,0.736465
1,1.365443,0.796643
0,-0.441493,0.391385
0,-2.822125,0.05614
1,0.907034,0.712393
0,-0.522994,0.372152
1,1.995104,0.880282
0,0.269188,0.566894
1,0.170424,0.542503
0,0.485321,0.619004
1,0.373288,0.592253
1,2.445916,0.920262
1,0.162116,0.54044
1,1.247236,0.776821
0,-1.447449,0.190395
0,1.666776,0.841146
0,0.649706,0.656944
0,0.01945,0.504862
0,-0.916448,0.285682
0,-0.976453,0.273596
0,-0.018488,0.495378
0,-1.507592,0.181296
0,-1.708994,0.153294
0,-0.344474,0.414723
0,-0.65267,0.342388
0,-0.131625,0.467141
0,-0.177334,0.455782
0,-2.87693,0.053306
0,0.893291,0.709569
0,-0.238964,0.440542
0,-1.519964,0.179467
0,1.229593,0.773747
0,-0.98482,0.271936
1,1.568415,0.827557
1,-0.223226,0.444424
0,-1.742537,0.148991
0,-1.377035,0.201486
0,-2.707274,0.062545
1,0.251887,0.562641
0,-2.436417,0.080438
0,-3.168882,0.040354
1,1.147594,0.759071
0,-0.72834,0.325559
0,1.619124,0.834674
0,-3.253534,0.0372
0,0.323648,0.580213
1,1.207207,0.769804
0,1.935425,0.873849
1,2.094683,0.890385
0,-1.24194,0.224098
0,-2.271511,0.09351
0,0.687188,0.665341
1,0.776055,0.684829
0,-1.367763,0.202981
0,-1.589901,0.169398
0,-2.360844,0.086208
0,0.002384,0.500596
0,1.087964,0.747998
0,-0.500193,0.377495
0,-2.178963,0.101656
0,-2.368724,0.085589
0,-0.15297,0.461832
0,-0.083643,0.479102
1,-0.289481,0.428131
0,-0.548944,0.366109
0,-3.057341,0.044902
0,-1.602953,0.167569
1,0.631086,0.652736
0,-3.651776,0.025289
1,1.843473,0.863359
0,-1.552314,0.174752
0,0.02305,0.505762
0,0.614024,0.648858
0,-2.628388,0.067334
1,-0.143785,0.464115
0,-1.101817,0.2494
0,-1.223388,0.227341
1,1.458949,0.811372
1,0.282607,0.570185
0,0.432243,0.606409
0,-0.423701,0.395631
0,-0.323553,0.41981
0,0.625785,0.651533
0,-1.352809,0.205411
0,0.83024,0.696406
0,-1.222752,0.227453
0,-0.640194,0.345203
1,1.611541,0.833625
1,1.162539,0.761794
0,-0.925829,0.283772
1,-1.462127,0.188142
0,-2.023507,0.116757
0,0.44445,0.609319
1,-0.385112,0.404895
1,-0.456734,0.387761
0,-0.578611,0.359252
0,-1.560395,0.17359
0,-0.923932,0.284157
1,-0.46798,0.385094
0,2.265228,0.905956
0,0.986541,0.728404
0,-1.051803,0.258879
1,2.536866,0.926686
0,-2.635605,0.066882
0,0.433352,0.606674
0,-1.560921,0.173515
0,-1.574095,0.171633
0,-0.389581,0.403818
0,-0.448102,0.389812
0,0.246884,0.561409
1,3.084416,0.956245
1,2.192945,0.899614
1,1.761673,0.853419
0,-0.591777,0.356227
0,0.348917,0.586355
1,2.605414,0.931209
0,0.126735,0.531641
0,-1.340059,0.2075
0,-2.283639,0.092487
1,1.083232,0.747105
1,1.180461,0.765031
0,-1.07788,0.253907
0,-0.171911,0.457128
0,-0.062988,0.484258
0,-2.61615,0.068106
0,-1.639048,0.162595
0,-0.689205,0.33421
1,-0.255685,0.436425
1,-1.621042,0.165061
0,-1.571432,0.172012
0,-1.519854,0.179483
0,-2.209714,0.098882
0,-0.881226,0.292924
0,-4.040768,0.01728
0,-2.247652,0.095552
0,-0.336782,0.416591
1,0.445048,0.609461
0,-1.616982,0.165621
0,-0.577833,0.359431
0,0.842189,0.698926
0,-0.689075,0.334239
0,-1.017415,0.265531
0,-0.672388,0.337962
0,-1.866168,0.133986
0,1.187232,0.766246
0,0.461345,0.613333
0,-0.853856,0.298625
0,-1.89449,0.130733
0,-2.652011,0.065865
1,3.295774,0.964284
0,-5.407824,0.004461
0,0.468392,0.615003
1,0.249839,0.562137
0,-2.32201,0.089316
0,0.682206,0.664231
0,-0.942853,0.280324
0,1.047152,0.740228
0,-1.238424,0.22471
0,-3.645045,0.025455
1,0.785841,0.686938
0,0.56126,0.636744
0,0.412483,0.601683
1,2.190611,0.899403
0,0.206585,0.551463
1,1.666761,0.841144
0,-1.302089,0.213814
0,-1.912044,0.128751
1,1.092993,0.748945
1,-0.37559,0.407191
0,-2.618222,0.067975
1,0.183936,0.545855
0,-1.111005,0.247684
0,-1.21334,0.229111
1,-0.223768,0.44429
1,0.515914,0.626192
0,-2.312101,0.090126
0,1.150378,0.75958
0,2.160611,0.896656
1,1.419373,0.80524
0,-1.190278,0.233209
0,-0.967818,0.275316
0,-2.097187,0.109371
0,-1.444537,0.190844
0,-1.764155,0.146271
1,2.355659,0.913383
1,0.014705,0.503676
1,1.930793,0.873337
0,1.424942,0.806112
0,-1.082658,0.253003
0,-0.104712,0.473846
0,-0.207076,0.448415
0,0.970799,0.725279
0,1.353295,0.794668
1,2.517709,0.925374
1,2.230257,0.902934
0,-2.126011,0.106594
0,-0.259292,0.435538
1,-0.017313,0.495672
0,-0.675058,0.337365
0,-1.118938,0.246208
0,0.144061,0.535953
1,1.022229,0.735407
0,-0.941645,0.280568
0,-3.09973,0.043118
1,0.514163,0.625782
1,-0.724172,0.326475
0,1.938633,0.874202
0,1.267477,0.780311
0,-1.548909,0.175244
0,2.085907,0.889526
1,0.501505,0.622813
1,2.649576,0.933985
1,2.188727,0.899233
1,-0.165352,0.458756
0,0.351716,0.587034
0,-2.932204,0.050584
1,1.021115,0.73519
1,2.471612,0.922128
1,0.358871,0.588767
0,1.004336,0.73191
0,-1.881238,0.132247
1,3.241078,0.962351
0,-0.743814,0.322171
1,0.254168,0.563202
0,0.303166,0.575216
1,0.874434,0.705668
0,-2.637038,0.066792
1,0.018567,0.504642
0,0.099883,0.52495
0,-0.043739,0.489067
1,-0.058734,0.485321
0,-2.549991,0.072427
0,-1.585492,0.170019
0,0.757451,0.6808
0,-0.449182,0.389555
0,1.266555,0.780152
0,-2.052539,0.113796
1,1.883227,0.867981
1,0.564732,0.637547
0,0.145977,0.536429
0,0.523291,0.627917
1,2.012766,0.882131
0,-2.463251,0.078475
0,-0.853407,0.298719
0,-0.628748,0.347794
0,-1.435778,0.1922
0,-3.90397,0.019763
1,-0.782123,0.313863
0,0.55626,0.635587
0,-2.615366,0.068156
1,1.396876,0.801688
0,0.200956,0.550071
1,0.639989,0.654751
0,-2.456085,0.078995
1,-2.735883,0.060889
1,1.661444,0.840432
1,1.862509,0.865589
1,1.142774,0.758189
0,-1.837726,0.13732
1,1.272393,0.781152
0,-0.53781,0.368697
0,-1.417237,0.195095
0,-1.077205,0.254035
0,-0.139214,0.465253
1,1.074707,0.745491
1,-0.161171,0.459794
1,1.675457,0.842302
0,-1.137946,0.242698
1,1.23336,0.774406
0,0.645288,0.655948
0,-2.814464,0.056548
0,-1.905688,0.129466
0,-0.109048,0.472765
0,-2.042235,0.114839
0,-1.486358,0.184469
0,1.990158,0.87976
0,-1.863892,0.13425
1,3.727914,0.976522
0,-0.458779,0.387275
0,-0.580851,0.358737
0,-0.462114,0.386484
1,0.262032,0.565136
1,0.638826,0.654488
0,-2.15976,0.103423
1,0.684247,0.664686
0,-1.24174,0.224133
0,-2.843841,0.055001
0,-2.529113,0.073842
0,-3.587332,0.026927
0,-2.770061,0.058964
0,-2.495121,0.076201
1,2.466883,0.921787
1,2.502401,0.92431
1,1.537052,0.823036
0,-1.21919,0.228079
1,1.432359,0.807269
0,-3.321238,0.03485
0,-0.200231,0.450109
0,-3.462447,0.0304
0,0.206629,0.551474
0,0.948833,0.72088
0,-0.515274,0.373958
0,-0.666777,0.339219
0,0.138336,0.534529
0,-1.5884,0.169609
0,-1.021279,0.264778
0,0.742451,0.677532
0,0.531511,0.629835
0,-0.628749,0.347794
0,-2.484181,0.076975
0,-1.292596,0.215414
1,-0.254399,0.436741
0,-0.103735,0.47409
1,1.286627,0.783576
0,0.281255,0.569854
0,0.42161,0.603868
0,0.97415,0.725946
0,-0.668538,0.338824
0,-1.946999,0.124881
0,-0.537252,0.368827
1,0.018662,0.504665
0,-1.147181,0.241004
0,-0.360307,0.410885
0,-1.966793,0.122734
1,2.065218,0.887476
0,0.075981,0.518986
1,0.566408,0.637934
0,-1.288652,0.216081
0,0.987987,0.72869
0,-0.414636,0.397801
1,0.760801,0.681528
0,-1.039003,0.261342
0,0.23378,0.55818
0,1.071315,0.744847
0,0.009356,0.502339
0,-1.760283,0.146755
0,-0.369205,0.408733
0,0.503634,0.623313
0,-2.020556,0.117061
0,-1.374043,0.201967
1,-2.398808,0.083264
0,-1.443377,0.191023
1,-2.040415,0.115024
0,-0.973447,0.274194
0,-2.091873,0.109889
1,0.461827,0.613448
0,0.570433,0.638863
0,-0.931212,0.282679
1,-0.14945,0.462707
0,0.792281,0.688321
1,0.747513,0.678637
0,0.02012,0.50503
0,0.023434,0.505858
0,-0.863864,0.296533
0,0.262975,0.565367
1,1.705585,0.846263
0,1.76464,0.85379
1,-0.49475,0.378775
0,-1.602041,0.167697
0,0.387295,0.595631
0,0.207023,0.551572
1,2.466847,0.921785
0,-2.467247,0.078186
0,-2.482041,0.077127
1,0.193087,0.548122
0,-1.456414,0.189016
0,-1.57748,0.171153
0,-0.043435,0.489143
0,-0.795081,0.311079
1,2.618797,0.932062
0,-1.243664,0.223799
0,0.432322,0.606428
0,-1.992907,0.11995
1,1.68221,0.843197
0,-1.74542,0.148626
0,-1.492122,0.183603
0,-1.792745,0.142736
0,1.176585,0.764333
1,2.344265,0.912477
1,1.941647,0.874533
0,-3.109222,0.042728
0,-0.0244,0.4939
0,-1.646474,0.161586
0,-2.967254,0.048927
0,-0.995873,0.269754
1,0.764246,0.682275
0,0.06418,0.51604
1,1.71003,0.84684
0,-0.869693,0.295318
0,-2.603203,0.068933
0,0.610622,0.648083
0,-0.442381,0.391174
0,-1.349986,0.205873
1,3.40895,0.967983
0,-0.785872,0.313056
0,-2.753296,0.059901
0,-1.541164,0.176366
0,-1.469166,0.187069
1,0.714046,0.671295
0,-1.110896,0.247704
0,-1.409587,0.196299
0,2.512266,0.924997
0,-1.102277,0.249313
0,-0.52913,0.37072
0,-0.851989,0.299016
0,-1.246846,0.223247
0,-0.44216,0.391226
1,1.192048,0.767107
1,1.254824,0.778134
1,2.665694,0.934972
0,-0.328909,0.418506
1,0.396919,0.597947
1,3.334879,0.965606
0,-3.224181,0.038266
0,-1.46823,0.187212
1,-1.04273,0.260624
1,2.086946,0.889628
0,-1.223752,0.227277
0,-0.499911,0.377562
0,0.720234,0.672659
1,2.127102,0.89351
0,-0.983783,0.272142
0,-0.634161,0.346568
0,-2.505322,0.075486
0,0.373901,0.592401
1,1.394468,0.801305
0,0.069294,0.517317
0,-3.56462,0.027528
0,-2.791524,0.057784
0,-3.578616,0.027156
0,-0.837246,0.302115
0,1.807175,0.85902
0,-1.566707,0.172686
0,-1.935027,0.126195
1,-0.910688,0.286859
0,-0.770138,0.316449
1,-0.081918,0.479532
1,2.464837,0.92164
0,-2.265706,0.094003
0,-0.230297,0.442679
0,-1.498027,0.18272
0,-0.336718,0.416607
0,-1.356354,0.204834
0,-1.120675,0.245886
0,-1.116793,0.246607
1,0.549026,0.63391
0,2.150897,0.895753
0,-1.559224,0.173758
0,-1.52487,0.178745
1,0.003144,0.500786
0,-0.167302,0.458272
1,2.212177,0.901338
0,1.309991,0.787512
1,-0.605117,0.353174
0,-1.582365,0.170461
0,-3.678606,0.024636
1,3.541327,0.971841
1,1.287256,0.783682
0,-2.977066,0.048473
0,-2.597616,0.069292
1,-1.456217,0.189047
1,2.106742,0.891557
1,3.113568,0.957449
0,-0.063471,0.484138
0,-1.953525,0.124169
0,-2.612405,0.068344
0,1.036217,0.738119
1,1.602228,0.83233
0,1.306215,0.786879
