area_k_sqft,area_sqft,bedrooms,bathrooms,age_years,lot_sqft,price_usd
1.9081,1908.1,4,2,12.17,4238.7,718469.32
2.4346,2434.6,4,3,12.0,9749.9,805884.42
1.8426,1842.6,3,2,36.75,6893.9,676953.16
3.3587,3358.7,6,3,39.73,13729.6,1168784.86
2.797,2797.0,4,2,6.93,11536.7,957171.54
2.9212,2921.2,4,2,27.47,8124.2,967462.97
1.4822,1482.2,2,2,23.6,4302.7,484809.23
2.7459,2745.9,4,2,38.55,7852.9,843959.31
2.4369,2436.9,4,2,12.77,4457.4,873029.03
1.4388,1438.8,2,1,25.7,5519.1,449222.52
3.37,3370.0,7,3,33.24,4779.4,1141106.58
1.8548,1854.8,4,3,58.98,3014.4,639328.58
2.022,2022.0,3,1,12.82,5700.9,601571.92
3.7676,3767.6,5,3,40.77,13931.1,1186126.5
1.4616,1461.6,2,1,8.82,2744.6,515785.43
1.8073,1807.3,2,1,28.22,4615.9,557730.43
2.4322,2432.2,5,3,33.56,10034.0,863668.44
1.6356,1635.6,3,1,27.35,2540.5,546917.33
1.0541,1054.1,2,1,45.66,1723.5,351988.22
1.9309,1930.9,4,2,9.08,4406.1,743541.59
3.0879,3087.9,4,2,49.59,11796.1,976968.21
3.5364,3536.4,5,2,4.54,8122.1,1116959.55
2.5596,2559.6,4,2,15.22,5983.1,846639.16
2.8747,2874.7,4,3,3.22,7843.3,941990.49
3.7584,3758.4,5,3,36.52,12201.2,1160607.14
1.9962,1996.2,3,2,59.12,5714.6,655498.06
3.6214,3621.4,6,3,5.56,10823.0,1264824.41
1.642,1642.0,2,1,16.99,4842.1,502006.39
4.1614,4161.4,7,4,42.26,7141.1,1385159.87
3.5074,3507.4,6,3,36.91,14338.7,1149567.73
1.5636,1563.6,2,1,40.65,6281.2,460033.04
4.3319,4331.9,6,2,35.5,6990.0,1338911.33
3.1193,3119.3,5,3,18.41,5763.4,1046146.83
2.5082,2508.2,4,2,27.95,10531.8,885294.61
1.6383,1638.3,3,2,73.3,4684.9,545443.4
1.3692,1369.2,3,1,38.43,5166.8,467948.05
2.4,2400.0,3,1,71.24,3417.0,648402.84
2.3974,2397.4,4,2,5.89,3583.2,825706.39
3.038,3038.0,6,3,10.54,9845.4,1086035.19
1.8324,1832.4,3,1,7.46,4563.0,609798.71
2.3063,2306.3,3,2,27.38,5788.2,735979.97
1.7041,1704.1,3,2,35.08,3905.2,555357.98
1.9388,1938.8,3,2,13.82,4686.0,677249.99
4.1614,4161.4,5,3,12.0,14166.9,1310787.93
1.7667,1766.7,3,2,16.19,3442.0,583079.14
1.5229,1522.9,2,2,59.53,3428.2,468555.58
3.0406,3040.6,4,3,41.2,12427.3,1008584.73
3.0777,3077.7,5,3,34.87,4682.9,1046637.72
2.5064,2506.4,5,2,20.94,8198.9,882706.37
1.9085,1908.5,3,1,20.7,3990.7,617320.97
4.3533,4353.3,6,4,33.63,17685.8,1430833.05
1.3516,1351.6,2,1,23.7,2370.5,426106.87
1.3846,1384.6,2,1,40.5,3991.1,454415.69
1.9577,1957.7,4,2,10.56,8037.4,704072.4
2.5645,2564.5,4,2,51.96,4330.1,794810.42
2.5168,2516.8,4,3,19.81,9712.5,858839.54
2.2254,2225.4,2,1,5.34,6764.7,664377.34
1.8054,1805.4,2,1,12.58,5737.0,566896.01
2.036,2036.0,3,2,12.64,5092.8,661711.16
3.7449,3744.9,6,4,8.4,9467.1,1264476.89
1.2913,1291.3,2,1,25.87,3676.6,446451.88
3.3074,3307.4,5,3,57.02,13169.7,1092142.85
1.769,1769.0,3,1,43.07,6348.2,585582.61
1.863,1863.0,2,1,5.04,2979.0,530285.6
3.7487,3748.7,5,3,32.47,7497.9,1150509.88
1.5566,1556.6,2,1,30.79,5576.3,460717.81
5.8649,5864.9,7,4,35.84,19442.3,1808090.67
3.4377,3437.7,5,3,13.51,11515.7,1125356.41
1.5188,1518.8,2,1,12.57,5126.9,501604.21
3.9113,3911.3,6,3,20.48,8329.6,1294710.85
1.3045,1304.5,2,1,4.0,5384.2,402391.13
2.9107,2910.7,4,3,19.32,6542.2,985042.68
2.8935,2893.5,4,3,35.49,8300.7,934338.63
3.4698,3469.8,5,2,75.06,12438.7,1094981.7
1.7005,1700.5,3,2,26.05,3170.2,551191.33
1.5702,1570.2,2,2,44.13,5928.5,504344.55
3.3598,3359.8,5,3,5.13,7780.2,1095557.35
1.943,1943.0,3,1,3.66,6544.8,660404.72
4.9213,4921.3,7,4,59.15,16996.8,1558306.43
2.4872,2487.2,3,2,11.87,7829.2,775197.03
2.7897,2789.7,4,3,61.07,11279.3,862945.04
1.1775,1177.5,1,1,41.07,1794.9,312953.77
1.7321,1732.1,3,2,12.92,2590.0,645286.28
2.4108,2410.8,4,2,3.09,9448.1,824570.8
2.242,2242.0,4,2,14.14,5214.0,787846.92
2.2971,2297.1,5,3,16.1,3967.4,861922.55
2.4298,2429.8,3,2,44.95,7180.2,743931.6
2.1354,2135.4,3,1,76.18,7738.2,671104.53
2.6029,2602.9,4,1,26.98,6508.7,805750.91
3.5129,3512.9,5,3,22.34,5356.9,1112758.12
1.5478,1547.8,2,1,30.75,3549.8,498257.43
2.5279,2527.9,5,3,29.7,9435.0,917452.17
3.3845,3384.5,5,3,43.26,5599.5,1085344.11
2.525,2525.0,3,1,51.69,4750.8,769729.96
2.5452,2545.2,4,2,47.73,4432.8,784391.06
2.3111,2311.1,4,2,4.76,5686.8,779259.6
1.9252,1925.2,3,2,8.41,3100.1,627991.53
2.3627,2362.7,4,2,48.94,5561.1,780192.46
2.4613,2461.3,3,2,10.86,4714.0,772389.3
3.8839,3883.9,6,3,31.25,15306.5,1227189.01
1.8745,1874.5,4,2,18.18,4649.0,673865.94
1.3204,1320.4,2,1,20.03,4094.3,399220.22
2.8736,2873.6,3,2,35.53,4504.7,931202.44
2.0425,2042.5,3,1,10.19,5417.8,635571.96
2.0381,2038.1,4,2,8.66,4279.7,726729.39
1.9162,1916.2,3,2,0.73,6305.5,712805.78
2.732,2732.0,4,2,10.75,8078.3,855410.01
3.2076,3207.6,5,2,53.63,10685.0,1057541.2
1.141,1141.0,3,2,48.87,4284.9,446285.0
2.3716,2371.6,4,2,5.85,6488.6,824314.2
2.8101,2810.1,3,1,8.16,8421.8,864586.43
1.9583,1958.3,3,1,25.59,6680.7,588560.63
2.6012,2601.2,4,2,71.81,4802.0,863448.98
3.2136,3213.6,5,2,19.22,7269.8,1025172.58
3.15,3150.0,4,2,9.95,10169.6,1025493.93
2.28,2280.0,3,2,41.16,6191.8,696564.82
2.2447,2244.7,4,2,25.69,6238.2,831892.54
3.1366,3136.6,5,3,51.2,9624.4,952373.75
3.0439,3043.9,5,3,16.44,9859.0,1044063.94
1.8883,1888.3,2,1,13.14,3425.0,518377.49
1.9648,1964.8,4,2,39.75,7072.3,696449.7
1.3217,1321.7,1,1,74.79,3051.8,343911.82
1.7733,1773.3,2,1,16.37,5592.7,562277.23
2.5668,2566.8,4,1,66.23,7756.4,818179.75
2.6933,2693.3,4,3,48.42,8278.2,883250.59
1.6562,1656.2,3,2,8.76,5329.4,593163.11
3.2743,3274.3,5,3,50.76,6189.9,1030483.24
3.9822,3982.2,6,3,49.16,11866.9,1212639.92
3.0159,3015.9,5,3,17.95,11949.9,1020323.8
1.7495,1749.5,2,1,43.47,2524.7,539730.48
2.2245,2224.5,3,2,29.07,4189.6,696651.55
3.1466,3146.6,5,3,15.44,12018.6,1031843.3
3.74,3740.0,6,3,6.88,7462.0,1225085.62
1.6599,1659.9,3,2,11.71,6830.9,651853.1
1.94,1940.0,3,1,43.88,7033.4,645362.03
2.8383,2838.3,4,2,57.03,4065.4,897844.51
1.8942,1894.2,3,2,29.6,4287.7,680594.87
2.1061,2106.1,3,3,35.79,4577.4,699329.6
1.8732,1873.2,4,2,87.08,5630.2,676004.82
1.4596,1459.6,2,1,9.18,4876.3,464310.22
1.3711,1371.1,2,1,27.08,3987.5,439020.59
2.0503,2050.3,3,2,20.71,4610.6,664627.0
1.3789,1378.9,2,1,19.04,4442.5,457892.34
1.9063,1906.3,3,2,13.74,5179.9,645832.43
2.3216,2321.6,3,2,9.5,8175.5,792518.09
1.3171,1317.1,2,1,9.48,4747.0,478027.28
3.0894,3089.4,4,2,17.11,8994.5,950335.58
1.9169,1916.9,4,2,56.42,5970.1,670762.99
2.1308,2130.8,3,2,62.94,4726.0,650517.63
2.0911,2091.1,3,2,42.45,3517.0,665126.74
2.195,2195.0,4,1,89.34,8230.7,685960.72
1.5727,1572.7,2,2,18.98,4620.1,512460.46
2.3491,2349.1,4,3,53.92,7919.0,804458.28
2.229,2229.0,3,2,83.52,8740.0,687294.06
2.7889,2788.9,4,3,17.06,5577.2,905780.62
1.5428,1542.8,3,2,43.33,6305.8,517510.91
2.6536,2653.6,4,3,48.84,8694.0,900564.04
1.8262,1826.2,3,2,25.0,4383.5,607097.09
1.9016,1901.6,3,2,9.61,7859.9,666835.71
1.1676,1167.6,2,1,32.23,1710.3,393861.45
1.0226,1022.6,2,1,18.11,2239.0,382810.42
3.009,3009.0,4,2,13.18,5960.8,976177.45
1.4953,1495.3,3,2,21.6,4846.8,516880.77
1.5303,1530.3,1,1,33.31,4820.6,469300.84
2.8159,2815.9,4,2,3.38,6343.6,975068.66
3.6925,3692.5,6,3,14.16,5575.1,1226674.96
1.4896,1489.6,3,2,18.34,5212.3,576290.08
1.6017,1601.7,4,2,16.99,5305.0,611019.48
2.5486,2548.6,3,1,91.86,7911.7,714740.61
2.1366,2136.6,2,1,22.84,3238.1,642605.06
1.8703,1870.3,3,2,38.22,5439.5,594188.12
3.0853,3085.3,4,2,12.61,11338.1,1016034.71
5.7527,5752.7,7,4,8.86,18931.2,1780993.9
2.0838,2083.8,4,2,13.23,5880.1,748694.9
2.3715,2371.5,4,2,1.27,5323.4,817696.26
3.05,3050.0,5,2,30.03,5080.6,973262.61
4.0707,4070.7,7,4,4.87,14679.9,1450497.2
2.4296,2429.6,4,2,2.81,8335.3,905994.84
1.5157,1515.7,2,1,16.35,2546.6,476718.88
3.2284,3228.4,4,2,41.15,7156.5,973732.57
2.074,2074.0,5,3,29.89,3417.6,799225.69
2.6828,2682.8,4,2,33.72,7487.1,819360.02
2.4696,2469.6,4,2,8.13,3812.6,830001.98
1.6385,1638.5,3,2,38.32,2771.6,533569.45
2.9148,2914.8,4,2,18.41,4648.6,961586.38
1.9236,1923.6,2,1,120.0,5072.3,477155.79
3.7721,3772.1,6,3,23.72,10213.7,1229118.86
1.7347,1734.7,3,2,44.93,4098.9,588442.02
3.0755,3075.5,5,3,20.83,6308.8,1073180.03
2.8749,2874.9,5,3,68.09,4161.1,929424.63
1.6094,1609.4,3,2,26.58,4140.0,540037.94
2.9728,2972.8,6,3,19.54,4606.5,1037261.77
2.6561,2656.1,3,1,7.59,6785.1,875988.33
2.6748,2674.8,4,3,12.84,5062.3,938173.98
3.1273,3127.3,6,4,27.9,10700.8,1136516.65
1.854,1854.0,2,1,25.31,3283.3,543458.46
2.84,2840.0,4,2,5.93,5357.5,934334.3
1.1711,1171.1,1,1,13.75,4658.0,390681.52
3.5403,3540.3,6,3,15.88,5673.7,1149407.0
3.9218,3921.8,7,4,35.37,13609.8,1365007.04
1.5669,1566.9,3,2,36.29,4185.4,549956.56
2.1913,2191.3,4,2,12.45,8653.6,790633.17
2.7667,2766.7,5,2,20.04,9470.9,958826.22
1.0038,1003.8,2,1,13.31,2790.2,359938.26
1.9679,1967.9,4,3,16.8,3084.1,713330.4
1.4191,1419.1,3,2,12.12,4994.2,590298.83
1.7553,1755.3,3,1,7.46,4673.1,612737.73
1.8139,1813.9,2,1,44.61,6894.9,524430.94
1.4884,1488.4,3,2,21.66,5640.1,572822.48
2.9445,2944.5,4,2,1.05,11705.0,1002274.17
1.5947,1594.7,3,1,24.03,6581.7,571598.82
1.8024,1802.4,1,1,22.15,7113.1,498610.21
1.9487,1948.7,3,2,55.86,3028.2,669808.96
1.3797,1379.7,2,1,23.67,5529.0,497372.13
1.0687,1068.7,2,1,13.62,3477.0,395426.0
1.7959,1795.9,2,2,51.61,5722.3,515213.17
1.7662,1766.2,3,2,15.34,5354.6,608538.78
1.6238,1623.8,2,1,51.73,3696.6,498708.74
1.7277,1727.7,2,1,11.0,6202.8,582311.31
1.1092,1109.2,3,2,52.01,2820.8,436469.67
2.5615,2561.5,4,2,19.49,5264.3,814958.62
1.1083,1108.3,2,1,87.27,1881.1,349988.92
1.9482,1948.2,3,2,14.7,5773.1,652021.72
2.9478,2947.8,5,3,25.64,9997.9,1024451.66
1.6154,1615.4,3,3,25.19,3843.3,609815.0
1.8377,1837.7,3,2,26.62,5833.1,567360.06
2.1935,2193.5,3,2,5.8,6375.9,729309.94
2.1281,2128.1,3,2,35.13,6751.2,669306.83
2.7951,2795.1,4,3,34.32,5150.4,859262.47
2.0573,2057.3,4,2,63.59,7883.6,691335.22
1.3182,1318.2,1,1,20.52,5288.8,398561.34
1.9066,1906.6,4,2,28.81,5221.6,676060.69
1.2911,1291.1,2,1,45.24,4628.5,436926.49
2.072,2072.0,2,1,14.1,3132.7,649533.36
2.3141,2314.1,3,2,33.85,4759.8,706127.2
1.9818,1981.8,3,2,36.67,6580.5,657954.39
3.2144,3214.4,5,3,105.46,7426.8,1006940.31
2.768,2768.0,5,3,37.68,6237.3,927588.95
2.9662,2966.2,4,2,26.02,6054.8,897085.29
1.9517,1951.7,4,2,22.19,4812.0,680716.48
3.0358,3035.8,5,3,14.4,7691.1,1040972.55
1.9562,1956.2,3,2,59.49,6263.6,613197.49
2.3612,2361.2,3,1,27.79,5349.4,751079.59
1.8396,1839.6,3,2,71.74,2737.5,613316.34
3.7376,3737.6,5,3,44.53,11278.4,1170032.7
2.2547,2254.7,3,2,11.36,6665.7,721252.12
2.7804,2780.4,5,2,22.57,9227.7,909734.93
1.5007,1500.7,2,1,18.57,2290.4,501489.9
2.5299,2529.9,3,2,12.59,4668.8,807897.99
1.5553,1555.3,3,1,4.02,2928.9,544095.28
2.9802,2980.2,5,3,29.91,4338.8,993211.81
1.307,1307.0,3,1,22.85,4945.0,539514.78
3.1631,3163.1,5,3,30.97,11194.7,1089329.5
1.8454,1845.4,3,2,18.71,6090.9,632320.29
2.2331,2233.1,3,2,12.61,5892.9,759369.81
2.0446,2044.6,2,1,4.52,5456.8,555528.68
2.748,2748.0,4,2,26.66,5509.9,894927.36
2.0272,2027.2,3,2,8.53,3236.6,687903.08
2.4198,2419.8,4,2,30.05,5432.0,770465.47
1.732,1732.0,3,2,13.64,4139.8,621309.99
2.6438,2643.8,5,3,25.6,10263.2,900955.51
2.3007,2300.7,3,1,11.24,8336.9,729605.99
1.4629,1462.9,3,1,61.91,5695.2,459004.96
1.5947,1594.7,3,1,7.45,5234.7,572317.18
1.2462,1246.2,1,1,18.46,2072.6,411596.35
3.552,3552.0,7,4,41.63,9149.7,1239471.25
1.8759,1875.9,3,2,4.84,6723.7,650418.16
1.6206,1620.6,3,2,53.69,3169.5,548407.97
1.4043,1404.3,2,1,21.34,3286.4,446169.15
2.8495,2849.5,5,3,3.19,11614.5,1017088.49
1.01,1010.0,2,1,8.02,1556.5,342249.03
1.3511,1351.1,2,1,16.71,5043.1,441065.32
1.7299,1729.9,3,3,27.92,5821.9,590691.37
1.9783,1978.3,3,1,44.1,7895.6,651133.54
1.7777,1777.7,3,1,33.74,3460.0,609059.81
2.4061,2406.1,4,3,39.43,8433.7,813516.29
1.0923,1092.3,1,1,6.24,4195.5,354532.52
3.1149,3114.9,5,2,20.74,9808.4,1029678.08
3.0793,3079.3,5,3,33.6,12550.8,998424.96
1.0286,1028.6,1,1,11.76,3456.3,321088.29
1.8225,1822.5,3,2,81.0,6129.8,580584.19
1.7079,1707.9,3,1,25.2,6980.9,648196.38
3.4039,3403.9,5,3,33.67,12650.0,1107658.97
2.9948,2994.8,5,3,13.54,6943.7,1039688.94
2.5836,2583.6,4,2,32.16,7970.6,865960.93
2.4892,2489.2,4,2,24.67,7407.8,870969.19
2.7712,2771.2,4,2,26.83,11169.4,918990.17
2.8795,2879.5,4,2,73.33,8115.2,869241.33
1.6756,1675.6,2,1,31.65,4647.3,553798.32
1.9771,1977.1,3,1,43.23,6094.2,635882.32
1.4973,1497.3,2,1,44.52,5407.8,481387.21
2.0908,2090.8,4,2,50.38,4232.8,693369.13
3.1307,3130.7,6,3,46.23,13038.7,1081211.2
1.7617,1761.7,1,1,34.34,3311.5,487417.53
2.1141,2114.1,3,1,10.0,4213.2,724625.15
1.731,1731.0,1,1,27.39,5888.1,508392.27
1.9361,1936.1,4,3,5.19,8054.9,766005.98
1.6301,1630.1,2,1,31.99,2610.3,520658.88
2.1995,2199.5,3,2,31.11,6074.4,723495.7
2.9468,2946.8,5,3,35.85,8493.8,990596.14
1.3571,1357.1,2,2,66.19,5694.6,415821.71
1.666,1666.0,3,2,35.94,3370.1,578783.66
2.1515,2151.5,4,2,33.37,7921.3,765461.29
1.6338,1633.8,2,1,62.6,3716.2,479339.37
2.3142,2314.2,4,2,23.28,3529.0,800616.86
2.5602,2560.2,3,1,26.08,3700.0,773921.42
4.0183,4018.3,6,3,40.22,12589.5,1322778.03
3.058,3058.0,4,2,46.14,8015.5,959067.73
1.9098,1909.8,3,2,32.18,5895.1,623720.43
1.4697,1469.7,2,1,49.42,5172.0,436333.47
1.8268,1826.8,3,2,21.09,6566.7,666325.7
2.4351,2435.1,4,2,30.66,5957.4,805158.87
3.2985,3298.5,5,3,2.66,9374.5,1103021.57
2.0946,2094.6,3,1,31.08,8720.3,675507.51
3.4632,3463.2,6,3,9.09,13567.8,1196446.37
2.0793,2079.3,2,1,30.17,4819.0,641254.92
1.6877,1687.7,3,1,44.72,6101.7,534418.65
1.5229,1522.9,3,2,24.02,3124.6,541505.11
3.0729,3072.9,5,3,63.06,6880.0,998891.75
2.2596,2259.6,4,2,19.29,3797.0,740395.5
4.0482,4048.2,7,3,32.98,14240.9,1398487.77
3.9394,3939.4,6,3,14.66,14077.0,1334783.01
2.6817,2681.7,4,2,16.62,8737.1,921048.38
3.8378,3837.8,5,3,2.26,12057.2,1236742.15
2.1217,2121.7,3,1,17.17,4291.5,696227.65
3.2898,3289.8,5,3,50.42,8042.6,1057779.84
1.6562,1656.2,3,1,21.05,3670.6,568273.08
2.8008,2800.8,5,3,31.11,9283.2,992356.77
3.4938,3493.8,5,3,37.91,5564.3,1157480.66
3.4581,3458.1,6,3,30.28,8607.0,1129822.49
2.9949,2994.9,5,3,17.06,4340.3,1027255.0
2.66,2660.0,4,2,17.66,7641.2,860409.36
5.5406,5540.6,7,4,23.45,15246.2,1756632.11
3.5125,3512.5,6,3,6.72,6380.2,1179860.94
2.178,2178.0,3,2,80.88,7387.9,639451.57
3.5964,3596.4,6,4,16.05,13559.4,1248464.78
2.5758,2575.8,4,3,13.06,8767.4,900043.11
2.4732,2473.2,3,2,19.17,4085.2,775745.44
2.6781,2678.1,4,2,39.25,8834.8,877213.22
1.6645,1664.5,3,1,21.24,6360.9,504471.68
1.6999,1699.9,3,2,30.09,3869.6,576260.95
2.8224,2822.4,4,2,2.46,6528.4,914684.28
1.8528,1852.8,3,1,25.8,3929.3,566726.12
2.1672,2167.2,4,1,29.48,8099.6,742661.53
1.1971,1197.1,2,1,2.92,4105.2,448261.07
2.1842,2184.2,3,2,35.06,8722.4,759265.15
3.6522,3652.2,5,2,34.59,9478.0,1130852.23
2.3667,2366.7,3,2,32.43,3493.3,745099.69
1.6828,1682.8,2,2,12.86,3226.4,536953.28
2.281,2281.0,4,2,40.45,4605.7,707709.44
2.937,2937.0,5,3,4.07,11602.8,1025294.96
3.9795,3979.5,7,3,38.74,13143.8,1328461.03
1.7271,1727.1,4,2,14.47,3652.1,637476.96
2.3676,2367.6,3,2,19.79,6800.6,714059.95
1.9269,1926.9,2,1,12.41,5693.7,601180.63
1.4814,1481.4,2,1,58.31,3407.9,491965.7
4.2463,4246.3,7,4,18.92,10394.0,1434052.43
3.4789,3478.9,5,3,31.88,5368.0,1131539.52
2.328,2328.0,3,1,21.24,6452.7,701094.36
1.7695,1769.5,2,1,11.3,7281.1,532073.41
2.3322,2332.2,3,1,27.05,5672.8,754038.98
1.526,1526.0,2,1,21.81,2382.2,471689.44
2.7078,2707.8,4,3,16.77,8140.6,933986.33
2.4844,2484.4,3,2,35.65,6963.3,759069.75
2.4056,2405.6,3,1,8.17,3696.7,721710.42
2.1832,2183.2,3,2,30.73,3458.2,686981.62
1.8831,1883.1,2,1,76.71,5063.1,530802.47
1.892,1892.0,3,1,21.54,7345.9,643560.7
2.302,2302.0,3,2,57.95,3654.3,700202.38
1.9402,1940.2,2,2,43.11,5767.3,559160.4
2.4404,2440.4,4,2,9.74,10186.9,866435.08
2.8383,2838.3,5,3,94.52,11304.8,894232.14
2.5634,2563.4,4,2,9.91,5547.1,887161.78
3.8247,3824.7,5,3,44.95,12083.0,1204840.67
2.3855,2385.5,5,2,59.52,4526.9,792925.94
2.8271,2827.1,4,3,33.49,8043.9,916333.16
3.9737,3973.7,6,4,59.85,16367.5,1282677.01
1.9723,1972.3,3,1,36.78,3410.2,629481.71
2.1895,2189.5,3,2,54.68,3341.3,656468.63
3.0371,3037.1,5,2,4.26,7250.5,1021853.08
3.2069,3206.9,5,2,8.17,8356.5,1040951.53
1.7503,1750.3,3,2,53.71,2598.8,539165.66
1.7746,1774.6,2,1,17.92,5962.8,572082.5
1.4297,1429.7,2,1,2.84,5702.3,446896.08
2.8738,2873.8,5,3,73.51,9649.2,972979.26
3.9998,3999.8,6,3,12.39,11870.2,1299414.28
1.5239,1523.9,3,2,22.95,4535.2,566870.9
2.8527,2852.7,4,2,16.05,6726.6,950053.82
3.5163,3516.3,5,3,6.42,12806.1,1155226.89
1.8064,1806.4,3,2,40.69,7079.5,638125.49
2.8415,2841.5,4,3,8.84,5585.1,974072.64
3.642,3642.0,6,3,30.06,15288.1,1241653.31
1.6159,1615.9,2,1,38.16,6280.1,499474.23
1.4508,1450.8,1,1,35.58,2600.1,404453.89
2.5423,2542.3,4,2,7.53,4405.0,853439.08
2.623,2623.0,4,2,45.56,9231.0,815827.23
2.8193,2819.3,4,3,26.37,6302.9,897710.06
1.18,1180.0,1,1,13.36,3306.0,340908.78
2.1973,2197.3,4,2,32.1,6548.9,745691.93
2.5355,2535.5,4,2,19.72,4414.5,813040.33
2.6477,2647.7,5,4,1.62,7935.5,994263.38
2.0591,2059.1,3,2,30.44,3069.1,638390.96
1.9348,1934.8,3,2,10.03,6476.2,665011.25
1.4437,1443.7,3,2,74.92,2357.4,513165.53
1.5168,1516.8,2,1,39.02,5860.3,501206.09
2.6057,2605.7,4,2,115.94,6681.9,758290.88
2.3596,2359.6,3,1,21.03,4573.3,737670.03
1.9464,1946.4,4,2,16.43,6152.8,656156.87
1.7125,1712.5,3,2,27.43,6256.8,601875.76
1.6739,1673.9,3,1,63.27,2917.6,523290.69
2.9692,2969.2,4,2,9.81,5553.2,964328.84
1.4248,1424.8,2,1,18.54,3983.6,512761.66
1.9042,1904.2,2,1,31.96,7729.3,574764.24
2.5683,2568.3,5,3,34.51,7821.8,913883.15
2.5801,2580.1,3,2,8.73,9036.5,808345.44
1.3792,1379.2,2,1,32.66,2181.7,436156.52
1.2626,1262.6,3,1,34.44,2560.9,492895.95
2.2236,2223.6,2,1,2.67,3520.3,658114.32
2.4796,2479.6,4,2,76.59,6827.1,776186.96
1.6965,1696.5,2,1,23.36,5230.1,548520.24
1.6812,1681.2,2,1,3.21,2804.2,557632.12
1.1068,1106.8,3,2,13.46,2749.7,467070.43
2.5613,2561.3,3,1,10.86,9790.0,840245.35
2.2307,2230.7,3,1,27.5,7357.9,734519.25
1.7235,1723.5,2,1,48.56,3185.8,497012.53
1.4842,1484.2,3,2,43.92,2766.0,521681.41
1.9325,1932.5,3,2,12.15,3718.8,661686.67
1.9653,1965.3,4,2,23.07,4921.1,707788.34
2.0975,2097.5,3,2,51.73,4016.6,674904.8
2.3041,2304.1,4,3,4.54,7315.4,799153.11
2.2727,2272.7,3,1,13.19,4160.7,722728.98
1.4353,1435.3,2,1,30.42,3646.3,460013.33
2.2343,2234.3,3,2,29.74,4118.0,665530.04
3.1676,3167.6,5,3,15.57,7628.8,1039590.22
1.8438,1843.8,3,2,30.61,7689.9,630636.84
2.7872,2787.2,3,1,66.7,10479.1,807461.09
2.8164,2816.4,4,2,19.05,11507.1,944791.3
2.0565,2056.5,3,1,15.11,7837.7,669167.62
1.5848,1584.8,2,1,34.77,3272.8,480056.02
1.9888,1988.8,4,2,10.42,6269.9,724494.35
2.3476,2347.6,3,1,22.51,8224.9,765861.16
2.0546,2054.6,4,3,27.09,5405.7,758118.35
1.8227,1822.7,3,1,74.04,5100.2,606457.79
5.0242,5024.2,7,4,50.64,18843.0,1613282.66
2.6183,2618.3,5,3,14.14,9979.6,939914.06
2.6897,2689.7,4,2,30.51,8860.5,833030.11
2.107,2107.0,3,1,27.87,8706.0,656647.89
3.3134,3313.4,5,3,36.09,4698.8,1077509.79
2.1229,2122.9,2,1,34.72,8439.8,669760.21
0.9689,968.9,1,1,51.84,2327.4,294440.37
2.0698,2069.8,3,2,40.13,8549.1,704081.53
1.7134,1713.4,2,1,14.03,3985.6,539111.79
2.2118,2211.8,4,2,18.0,6999.9,774384.84
4.7242,4724.2,7,4,25.85,12598.1,1562905.84
1.776,1776.0,3,2,13.7,6104.7,613537.51
1.946,1946.0,4,3,9.5,7241.3,763841.63
2.1972,2197.2,4,2,4.81,3648.3,773831.39
1.7453,1745.3,2,1,35.12,2929.0,510598.63
2.6645,2664.5,3,1,19.37,10284.2,832597.92
2.4844,2484.4,4,2,22.46,4854.4,782638.2
2.9959,2995.9,4,1,61.25,6266.0,883938.81
2.7116,2711.6,4,2,30.89,10648.8,878945.52
2.1729,2172.9,3,2,22.62,6876.7,700550.89
1.4377,1437.7,2,1,27.79,2420.4,493773.6
2.7571,2757.1,5,3,36.87,8238.3,966454.69
1.257,1257.0,1,1,34.03,3055.8,389504.84
2.0008,2000.8,4,2,21.1,2920.0,671166.26
3.1753,3175.3,5,4,54.52,5597.5,1077277.41
3.3372,3337.2,5,3,16.87,6941.4,1085355.5
1.2611,1261.1,3,2,30.14,3400.7,447808.38
1.6758,1675.8,3,2,12.2,5292.5,567343.4
3.5636,3563.6,6,3,42.34,8836.4,1186704.72
1.6518,1651.8,3,3,5.36,5356.9,607770.48
1.8559,1855.9,3,2,11.1,4156.7,609319.95
2.5284,2528.4,3,2,46.04,5929.5,816970.41
2.321,2321.0,3,2,22.51,4870.8,734120.41
1.7564,1756.4,2,1,31.61,4470.0,503628.09
1.9443,1944.3,3,2,60.45,4955.0,638332.87
2.9487,2948.7,5,3,13.68,8869.1,973227.84
1.3043,1304.3,2,1,21.1,2821.5,458954.06
3.3888,3388.8,6,3,3.91,13042.0,1180209.44
1.1188,1118.8,1,1,6.58,3655.5,397546.5
3.6006,3600.6,6,4,22.24,9130.6,1224807.2
1.4699,1469.9,2,1,69.98,2177.6,427520.47
2.1033,2103.3,3,2,4.23,6847.0,681102.74
2.2413,2241.3,4,2,34.16,7054.9,717958.6
2.8924,2892.4,5,3,17.31,9342.8,1008855.92
2.6268,2626.8,4,2,22.61,3723.8,849858.35
1.4048,1404.8,2,1,42.93,4765.4,474562.9
1.8965,1896.5,2,1,53.35,2801.9,542099.11
2.2005,2200.5,3,2,15.89,7485.4,763508.14
1.2306,1230.6,3,2,90.17,2494.8,382823.38
1.4542,1454.2,2,1,44.63,3108.6,422995.61
1.5962,1596.2,2,1,30.08,3871.4,491241.41
3.3981,3398.1,6,4,25.11,9477.0,1165696.96
2.5808,2580.8,4,3,22.39,9980.6,866045.09
2.2869,2286.9,4,3,14.07,6801.3,822482.68
