area_sqft,bedrooms,age_years,lot_sqft,price_k
1568.2,2,21.1,9224.5,482.04
2513.2,3,8.3,15050.0,776.47
2619.7,4,13.2,14271.9,765.27
1923.5,4,13.4,9197.5,549.58
1271.6,3,35.3,4428.0,285.6
2680.5,4,25.9,11184.9,674.52
2665.6,5,74.1,14511.1,729.96
1778.2,3,30.9,8004.1,481.22
1842.0,3,14.6,11637.9,603.96
1176.2,3,70.1,6734.4,347.68
1205.3,3,21.5,5470.0,380.54
2093.0,4,13.9,11766.4,618.45
1233.3,3,11.8,6439.8,386.21
1590.6,4,73.1,4354.3,347.6
1710.9,3,40.8,6839.8,449.08
2756.5,3,10.4,9488.9,696.51
2471.0,4,18.0,9966.4,665.36
2321.8,3,32.6,14120.3,685.13
3156.0,4,20.1,13801.9,865.76
1842.6,4,40.9,11835.2,595.6
1810.6,3,9.6,10100.3,567.81
1827.1,3,16.5,5512.5,416.99
1782.2,3,9.4,8207.5,507.68
3081.7,5,28.9,6196.7,692.33
2226.3,4,28.3,11534.2,632.54
1541.8,3,33.6,5598.2,407.31
2483.7,4,29.7,8141.3,618.76
1608.8,2,9.6,4727.2,406.43
1464.7,3,22.1,3250.0,325.77
1321.7,2,90.0,6668.3,321.57
2339.7,3,54.7,13904.5,661.08
1820.8,3,8.5,8419.6,526.0
1583.6,2,16.0,8973.5,514.03
1097.2,1,16.3,6940.7,349.0
1338.7,3,17.2,8073.0,458.65
2077.6,4,0.9,5135.1,501.99
2939.3,4,15.4,13029.7,801.32
2489.5,4,29.9,14279.0,721.13
2718.8,4,8.6,5312.0,607.22
2630.7,4,25.8,6093.4,562.91
2649.3,4,32.2,11493.4,709.41
1817.5,3,39.1,4558.5,394.03
1731.2,3,26.1,8654.8,517.71
3211.3,5,4.8,9211.6,754.12
3498.0,6,6.2,11426.5,893.96
1993.9,4,15.2,8920.7,581.22
1624.5,3,10.5,7103.2,456.41
1644.4,2,8.0,8861.9,515.24
2565.0,4,17.2,5684.4,587.32
2372.3,4,19.5,14860.1,752.91
964.1,2,9.8,5563.0,284.41
2143.8,3,39.6,10375.3,580.99
756.7,3,26.2,2085.9,237.46
1959.2,2,28.2,4296.7,419.19
600.0,2,69.1,3763.0,173.16
1873.8,3,15.7,11618.1,626.97
730.2,1,42.1,4539.6,201.71
1842.2,3,11.8,4820.7,421.98
2050.7,4,30.9,9582.6,526.26
2042.7,3,42.9,7258.8,476.27
1256.3,3,44.8,5244.6,325.89
1739.0,3,9.6,3958.4,445.92
600.0,2,19.4,3599.4,245.85
2468.3,4,14.2,5130.1,547.86
3065.1,4,31.5,12636.6,785.77
1695.3,3,48.0,6284.9,408.3
2697.3,3,41.9,16141.9,765.32
1712.2,2,6.0,6100.9,450.0
1913.6,3,11.7,3626.3,428.16
2326.2,4,17.7,9336.7,629.57
2403.5,3,9.0,12045.5,680.33
2081.6,4,12.0,6837.7,529.87
2298.9,3,10.5,5707.8,529.71
1922.7,3,21.9,6706.1,488.05
1608.3,3,13.3,7068.0,406.81
2116.5,4,7.8,12210.9,655.12
2355.1,4,35.9,9375.4,560.79
867.1,1,90.0,4191.9,238.1
1921.3,2,49.3,6973.5,460.02
1153.0,2,20.9,6977.9,374.24
806.1,2,36.0,3072.7,244.54
883.0,2,7.7,4461.5,274.49
1847.1,3,7.1,5428.6,486.16
1641.4,3,16.3,4277.2,386.47
2677.0,4,31.7,13530.8,736.53
1594.9,3,4.3,3656.4,375.27
716.6,3,5.6,4367.5,264.97
1985.3,3,13.9,12739.9,647.29
600.0,2,26.9,2703.4,204.37
1249.9,3,22.5,3458.2,315.63
1439.9,2,6.9,4399.5,344.45
1602.5,2,7.3,5109.0,393.3
2157.9,3,20.3,5391.3,506.12
2269.6,3,19.6,13512.1,673.06
1216.2,3,18.3,6544.6,372.69
2745.1,4,12.4,7480.8,653.32
600.0,2,12.7,3057.5,212.71
2306.7,3,14.6,6557.8,529.89
1757.8,3,9.4,5221.4,427.0
1278.2,2,11.2,5704.4,354.63
2313.5,3,16.4,10098.2,644.43
1509.3,3,32.4,2841.0,347.28
1601.0,2,52.4,3175.0,330.71
2434.9,4,25.7,8913.5,586.82
1753.0,2,5.5,3281.8,368.02
2882.8,5,16.7,7248.4,655.91
1701.8,2,2.8,7369.2,487.36
1125.2,2,33.6,5918.7,373.05
2644.0,2,16.6,4843.7,548.55
1652.9,3,16.8,7949.3,465.19
1512.5,4,39.6,2915.7,315.33
1171.0,2,10.8,5593.7,348.07
1630.7,3,6.8,7671.4,467.97
2156.5,4,26.2,7369.3,530.18
1942.1,3,20.5,5955.4,476.79
600.0,2,26.5,3255.3,189.83
1988.8,2,32.8,7377.0,454.13
2016.8,3,15.0,12635.3,626.97
2154.3,3,6.8,7205.3,550.34
1835.3,4,48.7,11838.1,563.84
2253.9,4,5.9,8133.8,571.05
1801.5,3,28.8,6596.0,439.75
1478.6,3,6.6,4297.3,405.2
1715.5,3,31.0,3347.8,393.84
1758.8,4,14.3,10608.7,585.35
1746.2,3,7.8,9937.8,564.78
1576.7,2,48.0,7751.7,410.51
2260.1,3,23.6,6964.5,566.66
2279.3,5,26.3,8456.2,568.19
2003.1,3,15.0,6480.9,515.37
1068.8,2,24.8,4340.4,313.54
2616.6,5,21.6,12435.8,732.91
2142.1,4,74.0,4010.2,437.5
1608.0,3,84.9,6642.2,408.06
2811.9,4,28.2,14326.7,803.79
1907.1,2,10.1,3589.0,394.06
987.7,1,46.6,3953.1,227.75
711.2,2,17.1,1500.0,193.64
2039.9,3,22.9,5086.8,450.46
2250.9,4,14.9,13917.7,696.68
1214.1,2,8.4,6440.2,358.61
1751.8,3,30.5,6568.2,431.44
1650.4,2,12.7,7208.7,458.14
772.5,2,27.6,3891.6,224.81
1451.8,3,26.6,8786.7,442.2
2765.2,4,12.8,15111.2,838.86
1480.0,3,11.8,6626.6,426.38
921.3,2,25.7,5823.6,269.06
1711.4,2,10.7,4530.8,396.71
2009.1,4,15.6,7688.0,520.73
2277.3,4,17.2,4848.8,535.75
2345.4,4,40.3,5685.7,499.79
1335.9,3,20.3,3781.1,342.18
976.2,2,11.4,2098.0,270.51
1097.9,3,34.8,6490.2,335.66
2912.9,4,10.1,18153.6,903.83
2051.1,3,61.2,5157.9,466.79
1886.7,3,33.9,11357.3,552.87
2883.1,4,14.8,10050.6,745.4
1845.6,3,10.0,3556.6,409.26
2432.4,3,7.0,14519.2,771.31
1335.1,3,5.0,5120.1,365.26
1581.6,2,33.4,4649.6,366.89
761.6,3,14.5,2598.0,295.11
1628.1,2,37.7,4771.9,360.22
1113.9,2,6.8,3786.4,305.86
1970.7,3,16.3,5134.2,445.34
1536.2,3,21.9,6285.3,435.99
1576.8,3,16.9,3288.2,350.64
1518.7,2,4.7,6786.2,447.5
2066.2,3,32.0,5021.2,469.68
830.4,2,20.3,4303.9,288.76
1833.7,3,59.0,8265.1,473.59
1210.3,3,1.0,7287.6,394.98
2010.4,3,23.7,9131.1,502.14
1781.0,3,30.0,8465.0,512.85
1942.3,3,5.1,7799.6,524.08
1437.9,3,10.2,7801.0,401.88
2106.4,3,42.2,10677.7,597.55
1347.4,2,16.4,4586.8,368.11
1361.2,2,13.5,5511.3,360.86
3638.0,5,4.8,18864.4,1080.07
773.7,2,4.4,3578.9,243.52
1371.1,3,15.9,2778.1,301.1
1660.6,3,14.1,3300.7,365.68
2139.5,3,22.9,4404.0,460.9
986.8,2,14.2,6044.7,320.58
2028.5,3,36.4,8079.4,511.29
1197.1,2,19.5,6553.0,375.54
2294.5,4,27.4,8074.2,613.35
2130.1,3,26.4,10724.3,560.86
2316.9,3,34.3,6840.4,547.82
1315.2,2,42.1,6848.7,379.9
1548.5,3,18.0,6978.7,406.8
2194.3,4,14.6,8304.4,596.86
1586.2,3,6.9,5827.7,424.27
1187.2,3,9.8,5364.1,327.07
2754.3,4,48.2,5504.3,605.29
1783.3,4,27.6,6347.0,451.98
1476.9,3,8.2,3144.2,351.38
1138.0,2,4.6,2435.1,299.8
1904.6,3,6.7,9932.0,550.56
1917.6,3,28.5,7174.3,473.14
2111.4,4,35.6,8097.2,542.06
2741.9,5,30.7,7439.3,668.17
1238.6,2,12.5,2578.0,306.96
1397.3,2,29.1,5600.8,361.17
2066.4,4,14.8,6571.4,497.87
1356.3,3,24.3,7389.4,424.2
2290.3,4,25.4,9253.3,616.86
1781.3,3,22.3,4603.8,438.49
2376.9,4,21.9,14352.1,739.59
1598.2,3,26.3,6257.7,429.46
1138.7,2,18.4,4068.6,300.89
1863.8,4,45.7,6369.2,438.28
2198.3,3,2.4,7757.7,549.0
2247.5,3,19.1,12155.3,645.31
1178.3,2,18.6,5078.7,339.2
1673.1,3,55.9,8647.0,477.25
600.0,2,13.6,1500.0,158.34
600.0,2,19.5,3094.7,194.98
1480.0,2,4.4,3515.5,375.73
1891.5,4,15.8,11308.3,627.84
1597.6,3,37.2,4692.7,361.45
1254.0,2,17.7,6664.3,379.12
1361.4,1,33.9,3486.2,303.1
864.2,2,11.3,3482.2,265.33
3132.4,5,14.2,17874.5,931.14
1815.9,3,14.2,5880.7,478.0
2265.2,4,22.5,10143.4,625.3
1046.1,1,22.9,2966.3,236.25
3200.9,5,40.3,10104.9,760.6
1334.3,2,32.5,3883.2,300.35
2274.5,3,0.9,11686.2,647.26
1788.6,4,9.1,3669.1,401.98
2380.5,4,5.9,8705.4,616.41
1361.9,1,18.3,4455.4,355.2
2800.8,4,8.8,10404.0,730.03
2973.9,4,50.7,16334.7,814.02
2641.2,4,48.7,16876.5,777.57
691.5,2,60.0,1500.0,132.11
1517.4,2,22.8,7258.5,430.18
2178.6,4,22.2,10441.8,611.04
3348.8,4,41.9,6658.8,679.43
1653.5,2,33.6,6542.3,414.43
2615.5,5,20.5,15350.2,771.66
2199.7,4,19.6,5620.4,499.36
3558.0,5,7.3,19292.0,1043.56
1408.2,3,9.8,7215.2,438.6
869.6,1,14.0,2348.5,269.49
1813.1,4,32.4,8342.7,545.66
2028.7,3,18.4,11490.5,606.22
2550.2,4,11.1,15877.8,823.06
2108.4,3,31.1,3849.4,411.07
2393.3,3,15.1,5678.3,539.98
2504.2,4,32.8,8827.8,617.09
1439.8,3,34.1,8893.6,445.85
1118.8,2,6.1,3999.1,301.01
1503.1,3,20.5,6011.9,414.11
1255.6,2,54.1,7283.6,334.89
1726.3,3,37.6,7822.6,433.86
2186.7,3,15.6,13837.7,671.59
2015.4,5,63.9,9872.9,525.35
2050.2,2,23.0,6637.2,508.17
2599.4,4,24.3,12555.3,690.38
2194.1,4,19.3,10258.1,612.05
2271.1,3,15.3,14025.0,711.09
1961.6,3,47.7,3904.4,397.16
1265.6,2,9.2,6138.2,384.19
2789.0,5,11.8,7383.7,694.51
1503.1,3,15.1,9192.9,484.87
2126.1,4,45.1,4037.2,421.15
1753.1,3,30.3,7500.4,451.92
1190.5,2,12.6,5518.6,373.52
1843.9,4,6.9,10756.3,588.52
2982.8,4,19.5,10764.0,755.46
784.0,2,44.4,3245.3,199.99
2203.4,4,9.7,11944.3,631.07
1998.4,4,6.3,6271.7,516.69
1703.3,3,50.3,10633.1,496.74
1164.9,2,30.1,4337.2,290.67
1433.7,3,8.1,7404.4,462.84
1775.4,2,56.3,4650.3,412.0
1892.3,3,20.4,3912.2,424.55
3338.0,3,49.7,13538.4,804.7
2336.8,4,69.1,11023.6,589.94
2707.0,4,40.2,13243.6,726.04
2010.0,3,2.0,8484.1,554.69
2313.4,3,35.3,4959.7,491.09
1520.1,2,3.6,4642.7,387.67
2394.5,3,6.7,7256.9,576.02
2309.5,4,35.8,5337.4,523.1
2383.9,3,21.0,13981.7,724.4
2169.5,3,15.1,4970.4,481.72
1389.1,3,8.2,6151.1,405.4
1449.3,2,22.2,7760.4,408.05
1854.4,3,20.2,4009.9,423.58
1905.7,4,7.6,3790.6,456.79
600.0,2,10.6,1500.0,166.84
1475.7,3,71.7,9191.9,410.99
1588.0,1,5.0,9862.0,530.21
1284.4,3,21.8,8221.7,413.05
846.2,2,7.8,5363.1,306.54
1594.0,3,19.2,8739.3,487.09
1913.0,3,9.2,6148.8,490.89
2644.7,3,28.8,9903.6,676.15
1823.3,4,23.8,4228.9,390.55
2472.2,3,26.0,7034.1,563.67
1779.7,3,9.7,6999.6,491.86
2646.9,4,27.5,12581.7,710.2
600.0,2,22.5,3514.4,221.69
600.0,1,4.9,2286.4,154.67
2243.7,3,16.1,12691.8,684.15
1146.9,2,8.2,5628.3,340.6
1922.0,2,11.0,12169.4,583.43
1500.7,3,82.0,4636.0,314.86
1526.1,2,15.7,6291.0,424.44
1514.0,2,2.9,5851.5,393.06
2533.5,3,4.0,9599.3,642.53
2082.7,4,29.8,4048.4,477.0
1032.8,2,13.7,3150.5,236.24
2168.3,3,15.2,11932.1,635.62
3387.7,4,8.9,10636.3,844.36
1659.9,3,17.0,9852.9,509.2
865.0,2,29.7,4283.5,260.86
1869.8,3,5.3,10186.4,560.5
2947.5,4,11.3,12894.2,774.85
2788.8,4,16.7,13271.3,780.08
2832.0,5,22.8,15064.5,801.9
1098.3,3,15.6,7134.3,377.49
1272.5,2,14.9,6393.8,388.18
1757.7,4,25.2,11185.8,569.94
3204.4,5,4.1,7225.0,708.07
2404.4,4,21.5,4988.5,544.66
1586.4,3,46.8,6128.1,408.28
2591.4,3,28.3,8589.5,628.59
1225.5,3,23.4,5426.3,352.44
1365.8,2,3.2,5054.4,376.18
2784.0,4,31.8,7319.5,633.73
1373.7,3,36.9,7563.6,383.86
3800.9,5,34.3,9284.1,839.27
1600.3,2,12.3,6386.7,417.41
1984.7,5,11.2,8623.1,558.56
1386.8,2,1.4,8168.3,456.89
718.4,2,22.2,2304.0,206.62
882.8,3,41.0,3415.0,208.55
2526.9,4,15.6,13488.4,753.71
2222.9,5,1.5,9371.4,620.01
2367.0,4,10.0,11501.8,739.21
2451.7,4,7.5,4417.6,559.23
1905.2,4,8.9,6006.2,454.87
1756.3,2,30.9,6895.3,422.49
1319.0,3,33.2,7416.2,403.16
2085.3,3,8.6,12360.3,647.13
2168.0,4,19.8,5527.0,491.62
1586.1,4,35.6,8738.7,471.41
1939.2,3,2.8,3792.3,442.55
2730.2,4,24.2,16195.2,834.03
1726.3,2,5.6,4765.6,446.05
2355.0,4,21.4,12857.7,669.27
2807.7,4,83.2,13366.4,731.31
2457.4,4,10.8,5035.8,536.47
2392.0,3,21.3,5697.2,514.28
1849.4,3,29.7,6073.8,482.97
1552.2,3,25.7,3940.3,385.44
1010.5,3,11.8,5685.1,340.29
1960.6,4,9.4,11939.6,609.8
1795.8,4,44.8,11606.5,579.61
1843.5,3,12.6,10246.1,550.62
2029.2,3,18.2,6742.3,507.99
1876.2,3,25.7,10315.8,566.9
2540.0,3,35.6,8148.8,598.27
1172.6,2,11.4,3193.0,301.08
1343.6,3,39.0,6642.5,389.07
2067.7,4,21.3,6878.2,528.35
2626.1,4,11.3,11718.0,707.68
983.2,1,61.0,3575.4,248.46
2892.6,4,23.7,6523.3,663.87
2361.0,4,20.9,9261.9,623.43
2346.9,4,11.5,14573.2,696.61
2644.2,3,24.2,16139.7,795.35
2015.6,2,20.1,13041.8,603.0
2063.1,3,19.9,11935.9,591.92
2315.7,4,45.2,9866.8,601.95
2312.3,3,6.8,7040.7,587.22
2665.2,4,28.1,11288.2,716.28
1523.9,4,22.1,4454.9,384.42
1420.8,3,37.6,6681.5,397.58
811.3,2,6.7,2567.5,215.75
1835.5,4,24.1,10203.6,561.89
1651.1,4,23.8,8347.0,470.3
2318.0,3,13.3,13956.5,686.42
2114.2,4,2.2,8425.3,585.26
2289.7,2,12.2,7784.3,587.57
1470.6,3,7.8,7292.2,452.28
916.2,2,17.8,2071.5,233.05
1003.9,2,18.0,3045.0,255.97
2303.3,3,4.8,5605.1,537.66
1221.0,2,16.2,4015.1,307.64
2297.3,4,5.3,8455.1,582.9
1904.0,2,30.7,5757.6,417.66
2302.1,3,62.6,8852.7,539.59
2105.0,3,4.5,8676.8,575.29
1978.1,3,42.3,8089.6,520.2
1548.4,2,24.0,7349.5,419.7
1133.0,2,34.7,6067.9,342.6
1393.8,3,15.4,4741.1,398.48
2814.5,5,13.1,13387.1,808.55
2257.5,4,16.9,10667.1,640.02
1976.0,3,3.9,3875.0,434.82
1593.9,2,31.8,5504.8,420.7
2459.1,4,15.9,4429.5,555.83
2346.0,4,17.4,7296.7,591.58
1909.6,3,15.1,8728.2,548.22
2250.7,4,8.3,7305.8,573.43
662.1,1,35.8,2944.6,131.18
1907.8,3,8.8,4687.2,449.77
2954.7,5,17.9,13926.9,846.87
3113.7,4,10.1,17775.7,978.32
1333.3,3,2.0,7268.9,433.87
1339.4,3,28.5,8001.7,411.18
2184.4,3,26.2,11028.5,601.5
1815.9,2,26.7,5244.8,450.14
1755.6,3,43.2,5153.3,405.28
600.0,2,20.0,2236.6,174.72
2695.5,4,5.1,7970.9,640.31
2250.8,5,27.2,13628.8,723.03
2367.0,3,3.5,5249.6,558.76
2044.7,2,21.6,5781.0,486.33
2596.0,4,11.6,13131.1,765.39
2045.8,3,10.6,12799.0,641.08
2778.7,4,15.4,9125.2,675.87
1353.5,2,12.9,8509.3,482.06
2355.8,4,17.1,5023.0,543.5
1936.8,3,27.2,9566.5,542.72
1773.9,2,24.0,7297.9,456.22
2389.8,3,40.1,13392.8,660.33
1640.3,2,11.2,6375.1,439.9
2064.6,3,12.0,9745.8,578.16
3655.5,5,12.4,18382.8,1031.35
2177.2,3,3.4,12594.0,685.06
1962.7,3,27.9,9819.0,545.65
1438.0,3,42.1,4677.5,371.13
1637.8,3,24.4,3513.6,386.39
1494.5,3,10.2,8661.3,476.42
1758.4,3,18.4,7992.7,488.96
2999.1,3,3.1,16702.7,882.64
3002.6,5,61.0,9768.1,687.53
1707.5,3,13.7,8018.7,489.01
1427.8,3,5.3,3372.8,353.7
2057.5,3,9.4,11963.7,644.04
2024.5,3,10.4,9446.9,567.72
1740.6,3,45.3,4188.2,370.97
600.0,2,33.8,1965.5,156.55
1824.7,3,84.6,6075.7,406.92
2491.1,3,66.6,14464.0,692.5
1355.6,3,32.2,5741.2,346.62
2441.7,4,19.4,10049.7,660.35
1809.9,3,7.8,7896.5,511.26
2292.1,4,26.6,8302.7,607.59
1069.1,2,5.8,2994.2,275.41
1310.3,3,18.3,6070.3,353.63
2912.3,4,35.6,7714.1,630.5
1053.4,2,19.2,2060.1,289.2
1110.4,2,5.6,5508.6,328.54
1696.3,3,4.4,3164.2,404.84
1823.6,3,4.6,9419.1,532.35
2543.0,4,31.4,7121.7,609.96
2864.6,5,32.1,13368.4,787.55
1737.1,2,20.0,10021.9,522.24
1841.6,3,6.7,11239.0,582.61
2148.8,3,3.8,7945.2,539.25
600.0,2,19.9,3207.5,229.3
906.5,2,26.9,2448.5,232.08
1765.8,3,18.1,11135.7,572.85
1909.8,3,28.5,4203.8,432.89
2532.9,5,29.9,8780.0,646.61
2383.9,3,43.8,13936.3,663.54
2792.3,4,33.8,17887.7,872.95
1648.8,3,35.4,7683.1,459.47
600.0,1,7.8,2328.2,192.48
1378.2,3,28.6,5561.8,371.91
2110.1,4,22.3,9192.7,589.51
1357.5,2,28.7,5086.3,336.19
845.3,2,13.8,5200.6,285.44
2473.6,4,12.1,9939.9,649.43
1246.6,3,65.5,3540.3,296.32
2853.4,3,11.6,12999.8,778.51
2186.4,3,21.1,8174.5,601.51
1568.8,2,18.6,3032.6,380.31
1487.2,2,16.5,4306.2,370.67
1927.9,3,41.3,6184.6,451.4
2266.6,3,52.5,4152.4,473.56
3006.7,3,13.1,17540.3,873.14
706.0,1,8.8,3566.4,260.39
2527.8,4,14.3,11820.0,758.22
1355.7,2,6.1,4044.6,369.86
1412.9,3,26.9,7264.6,429.85
1672.7,3,12.8,6794.5,496.2
1393.7,1,15.4,4452.6,377.21
1527.1,3,70.0,8610.3,416.41
2729.7,5,30.2,12860.9,762.89
2069.8,4,8.8,12149.5,635.01
1000.6,3,15.9,5952.9,325.36
899.0,2,52.3,2343.8,226.89
1439.0,3,44.0,2873.4,306.75
1973.8,3,24.5,6855.0,505.77
1561.4,3,27.5,2926.9,334.76
1291.6,2,34.7,5942.8,334.03
3115.7,5,26.4,18245.3,884.77
2280.3,3,15.2,14393.2,702.44
1596.6,2,37.7,9160.4,469.78
2414.7,4,13.3,10266.9,665.18
2368.9,4,60.5,8344.8,562.36
2364.4,3,10.6,8406.2,603.15
1701.2,3,18.8,4502.3,416.7
1866.1,4,26.9,5523.7,464.4
1875.0,3,25.7,5306.1,454.33
2111.2,2,5.1,4678.5,439.62
997.0,2,6.4,5687.1,338.27
1699.5,3,42.1,4043.6,383.26
2200.7,4,25.5,9967.0,621.9
1964.8,4,11.9,7034.2,539.27
1589.3,2,48.1,9761.3,476.02
2007.1,4,8.1,9527.8,571.17
2270.3,5,20.6,12131.9,624.53
2398.4,3,49.8,15075.3,698.81
2181.2,3,11.9,9670.6,602.26
1170.5,3,44.4,6291.3,334.63
1296.7,3,16.6,7920.0,380.82
1218.4,2,23.3,5754.5,360.95
1414.9,3,19.8,4065.6,356.49
2739.2,4,90.0,10470.6,637.1
1128.5,2,42.4,4883.3,308.22
1622.2,3,35.2,9190.9,490.68
1672.3,2,37.8,6526.0,415.03
2209.1,4,3.6,5174.0,526.09
2602.6,4,8.8,6738.2,569.09
1387.7,3,39.1,2987.4,309.96
2134.1,2,28.0,12861.1,604.57
1598.7,4,19.2,10290.8,513.52
807.8,2,9.4,1973.6,245.14
1743.3,3,54.9,4727.2,378.34
1745.7,3,13.3,10688.4,550.17
1228.7,2,8.8,5689.1,339.98
1037.9,2,1.6,4238.5,290.99
1700.6,3,27.3,5285.8,422.87
1823.4,2,14.0,6370.4,449.99
1491.2,3,10.0,5423.6,400.72
2636.8,4,10.8,12768.9,732.23
1803.8,3,18.8,10453.9,547.26
1105.6,2,51.4,4099.2,263.27
1442.0,3,19.6,5032.6,371.5
3170.4,4,33.7,6633.6,679.3
1100.8,2,24.5,5688.3,310.33
1635.0,3,26.5,5403.5,421.21
2618.5,3,11.1,9729.1,695.8
668.6,3,35.4,3340.2,213.19
733.1,1,41.6,1869.7,150.76
1731.5,3,12.3,4927.3,431.59
2474.4,5,33.8,12784.2,717.17
600.0,1,7.1,1500.0,157.67
1642.3,2,19.0,9252.5,497.05
1668.3,3,26.7,7253.1,466.37
1957.8,3,21.3,3669.5,437.11
2808.1,3,27.8,10405.3,682.85
1399.6,2,14.1,6646.3,388.54
1663.9,3,50.7,6564.7,421.3
1847.4,4,13.7,3863.0,416.07
1309.7,3,20.2,7849.7,441.3
2331.8,3,23.1,6940.8,562.19
1046.0,2,27.5,2296.2,254.69
3031.3,4,26.0,19207.7,931.89
2326.3,4,6.0,9572.8,656.26
1708.2,3,10.6,11077.8,559.24
1154.6,3,3.7,6216.7,355.4
1798.5,4,27.9,5204.8,432.02
1632.5,2,22.4,4521.5,426.55
2106.0,3,30.8,9389.2,581.52
1444.3,2,8.9,6573.6,369.9
2145.8,4,27.5,7609.2,547.9
1840.8,2,23.6,6629.1,447.33
2260.6,3,33.2,10707.9,601.06
2907.0,4,21.2,15473.4,803.53
732.5,2,24.8,4315.2,236.13
2642.0,3,22.0,7690.4,599.98
1523.6,2,11.5,9634.3,465.99
2820.8,4,16.1,9145.9,695.19
2449.7,4,11.0,13800.7,737.78
2049.5,2,14.5,10854.3,594.74
2390.6,3,12.4,10255.9,619.99
913.7,2,27.3,4079.0,268.96
2293.3,2,2.0,7742.4,569.0
781.0,2,13.9,4371.4,228.37
1975.7,3,9.5,10968.9,595.69
943.1,1,29.3,4783.9,262.94
2244.9,3,15.2,14483.7,691.94
2529.4,4,37.2,7589.7,567.25
1986.1,3,8.8,5153.1,472.19
1985.0,3,53.5,8661.1,515.98
1888.4,2,39.8,5957.4,427.48
2888.5,4,34.3,11648.2,755.87
2928.4,5,26.5,18425.5,875.0
2704.2,5,19.5,9027.1,668.66
2124.0,5,45.8,12153.6,635.22
2177.8,4,17.3,5091.0,508.96
1555.2,2,55.5,4417.5,353.0
1506.7,3,15.3,9292.7,517.06
1707.2,2,33.9,10291.4,510.49
1454.8,2,39.3,6711.3,396.92
2152.5,3,20.1,4940.5,495.91
1390.0,2,17.7,5825.3,352.74
1501.7,3,11.5,5012.7,398.19
2513.6,3,19.7,13755.3,733.17
1682.8,2,7.3,10916.9,544.74
1182.9,3,41.0,4994.4,325.48
1880.9,3,4.5,4684.1,470.27
1283.5,3,22.0,3414.6,357.24
2375.3,4,12.6,6835.1,580.18
2278.8,3,19.3,5194.1,508.95
1686.9,3,14.8,5463.9,409.11
643.4,3,51.2,2289.4,184.19
1647.8,3,42.6,6691.4,443.7
2288.3,4,21.2,7960.7,598.74
2212.1,4,8.7,11906.2,665.52
1656.4,2,7.6,9347.1,527.05
3587.5,5,19.9,11829.8,848.04
2396.2,3,4.4,6761.1,555.14
1605.9,3,7.1,6281.0,426.27
2132.2,4,36.9,7713.5,567.58
2968.7,4,28.9,9901.6,724.57
600.0,2,28.6,3678.8,247.86
1941.1,3,5.9,11681.5,586.95
3003.2,4,78.9,6076.1,606.58
847.5,2,49.9,3655.0,246.38
2112.1,4,4.9,9036.5,588.26
1951.8,3,36.0,12485.4,613.8
2824.4,3,6.3,12523.1,739.52
1008.2,2,26.6,3252.0,268.97
1420.1,2,39.9,7693.0,398.27
1150.5,3,13.0,2359.8,265.06
1504.4,3,63.2,5312.1,379.87
2002.5,4,17.2,3734.0,469.63
2084.0,4,13.9,3855.0,500.22
1364.2,3,15.9,5777.9,392.53
2102.2,4,24.9,4458.2,486.88
1703.8,2,16.7,10739.7,512.39
1502.1,2,16.2,4170.3,377.2
2395.8,4,41.7,8953.9,609.14
1797.7,4,24.7,8436.4,552.05
1779.0,4,21.0,5102.7,425.66
1669.3,3,5.5,5770.1,463.65
1914.1,3,14.6,10590.0,617.88
1824.9,3,16.8,8195.1,502.81
1593.0,3,9.8,5980.0,435.35
2657.1,5,23.4,11602.2,699.63
1607.9,3,31.0,5190.4,404.1
1385.4,3,16.3,8722.4,412.95
1999.0,3,21.6,5739.3,506.03
1959.4,4,30.1,9794.9,545.89
2273.1,4,10.1,6544.0,560.47
600.0,2,20.7,3141.9,219.44
1011.0,2,13.8,5564.2,322.28
1143.3,2,44.9,4247.4,286.12
1977.0,4,23.4,6532.1,508.94
2056.1,3,27.5,10734.8,565.82
2908.6,4,13.2,15348.3,843.08
3538.8,4,21.3,12635.7,864.89
835.9,2,24.4,3869.4,247.31
3400.9,4,74.1,14344.4,848.98
1471.4,4,12.7,5871.4,439.36
2274.6,3,16.7,5363.6,517.89
1605.3,2,50.1,3349.6,333.61
1893.9,3,52.9,9282.8,519.62
2895.8,4,7.5,10529.0,733.58
1710.0,3,21.9,6108.5,439.36
2659.8,4,16.9,8897.5,697.29
1353.3,4,18.7,6907.8,409.58
901.1,3,58.9,4215.8,249.18
2475.7,3,10.7,13547.6,728.01
1466.1,2,16.7,5788.4,381.05
2053.3,3,11.3,5776.7,477.72
848.1,2,21.8,4296.3,290.49
1073.4,1,13.7,5031.8,312.0
703.8,2,14.5,2811.6,194.93
1432.2,3,6.3,6509.6,446.51
2090.5,4,14.0,13056.2,645.7
2680.0,5,23.6,4898.4,577.74
1928.7,4,32.5,11176.3,598.48
2549.2,4,24.9,15512.0,805.5
2070.1,3,42.7,8181.3,530.85
2234.1,3,29.8,6666.7,546.44
1926.6,3,28.4,12025.5,593.55
2380.1,3,90.0,5201.4,474.86
1249.2,3,16.0,3703.1,321.33
1695.0,3,13.3,5742.5,444.38
2146.7,4,10.7,13781.1,689.89
2770.4,4,9.9,7893.9,631.15
2156.0,3,25.3,13356.3,678.14
3043.2,3,19.8,13744.7,780.62
2669.5,4,3.3,11998.9,734.36
