request_id,tier,prompt_tokens,output_tokens,queue_depth,gpu_util,latency_ms,cache_hit,screen_dpi,log_resid,resid_energy
3300,free,945,213,0,45.03,57.09,0,141.74,-1.9147,3.6661
3301,pro,186,72,1,34.131,79.045,0,107.23,-0.4227,0.1787
3302,free,458,102,13,88.628,325.463,0,227.43,0.0931,0.0087
3303,free,107,73,5,75.434,278.04,0,220.4,0.2789,0.0778
3304,free,240,87,3,51.523,132.351,0,230.9,-0.3988,0.159
3305,free,139,66,3,60.317,265.487,0,218.51,0.608,0.3697
3306,pro,849,45,6,57.75,185.577,0,202.97,0.7783,0.6058
3307,free,55,24,3,79.083,82.538,0,237.26,-1.3741,1.8882
3308,pro,549,125,5,75.984,233.681,0,155.05,0.2395,0.0574
3309,pro,136,62,1,54.579,143.594,0,222.85,0.22,0.0484
3310,free,352,75,1,55.448,442.942,0,255.8,1.5067,2.2701
3311,free,106,46,1,68.757,151.45,0,157.8,-0.3746,0.1403
3312,pro,965,125,3,79.5,272.276,0,142.6,0.4392,0.1929
3313,enterprise,824,165,1,29.146,82.801,0,237.02,0.2577,0.0664
3314,free,292,60,2,65.328,948.715,0,236.0,2.5739,6.625
3315,enterprise,793,214,7,90.356,91.895,0,211.08,-2.0488,4.1976
3316,free,778,119,0,54.715,135.277,0,216.83,-0.5524,0.3051
3317,free,390,151,1,61.755,182.515,1,157.16,-0.3251,0.1057
3318,free,53,19,2,73.404,252.272,0,289.77,0.649,0.4212
3319,free,158,65,0,44.253,145.309,0,258.46,0.0322,0.001
3320,free,182,241,4,70.941,201.312,0,269.26,-0.5564,0.3096
3321,free,151,116,0,35.166,313.281,0,245.94,1.2869,1.6561
3322,free,305,81,2,47.786,92.996,0,219.51,-0.8517,0.7254
3323,free,992,345,7,79.86,507.797,0,171.46,0.5915,0.3499
3324,free,72,35,1,42.495,40.021,0,159.45,-1.7852,3.1869
3325,pro,80,133,4,67.059,304.42,0,277.8,1.0104,1.0209
3326,pro,31,34,4,60.608,94.022,0,168.78,-0.5445,0.2965
3327,pro,185,13,10,92.065,122.748,0,214.61,-0.5375,0.2889
3328,pro,416,65,4,88.952,208.864,0,212.96,-0.0886,0.0078
3329,pro,813,120,1,90.899,205.94,0,229.93,-0.4453,0.1983
3330,free,366,208,3,57.043,290.591,0,207.82,0.426,0.1815
3331,pro,226,39,4,45.788,89.732,0,265.13,-0.2511,0.0631
3332,pro,184,53,1,64.384,162.142,0,180.12,0.2361,0.0557
3333,pro,170,14,7,85.653,72.449,0,195.11,-1.4311,2.048
3334,free,123,39,9,56.188,64.562,0,226.61,-1.3854,1.9193
3335,free,287,101,3,60.078,152.132,0,276.93,-0.4353,0.1895
3336,free,110,58,0,18.496,68.729,0,315.78,-0.5082,0.2583
3337,pro,200,166,2,50.489,66.456,0,276.45,-1.6308,2.6595
3338,pro,202,105,1,36.057,63.367,0,191.35,-1.089,1.1859
3339,pro,161,32,3,70.047,103.491,0,185.54,-0.6107,0.373
3340,free,149,57,3,65.263,687.188,0,237.81,2.0736,4.2998
3341,pro,310,77,1,73.741,258.614,0,230.79,0.7232,0.523
3342,free,35,21,1,58.438,140.589,0,176.24,0.0347,0.0012
3343,free,242,52,3,65.491,650.692,0,169.69,2.0126,4.0506
3344,pro,49,7,3,82.973,135.65,0,145.14,0.2092,0.0438
3345,free,1055,229,1,58.352,253.009,0,218.43,0.1367,0.0187
3346,free,428,49,1,56.755,341.695,0,247.62,1.2073,1.4576
3347,enterprise,271,91,6,83.174,63.417,0,199.07,-2.2446,5.0382
3348,free,1518,178,3,68.722,261.452,0,227.82,0.0267,0.0007
3349,free,712,34,1,8.522,388.428,0,248.02,2.7175,7.3848
3350,free,479,153,3,38.88,105.336,0,284.82,-0.6597,0.4352
3351,pro,464,35,3,36.65,78.466,0,239.7,-0.1961,0.0385
3352,pro,233,55,4,67.935,225.837,0,213.77,0.7753,0.6011
3353,free,143,55,1,40.632,85.012,0,250.3,-0.6851,0.4694
3354,free,275,34,5,79.441,391.502,0,200.16,1.0045,1.009
3355,free,456,127,4,46.723,60.782,0,195.33,-1.6714,2.7936
3356,free,398,158,1,48.986,211.164,0,264.28,0.2047,0.0419
3357,free,152,66,9,83.645,311.937,0,230.42,0.3004,0.0902
3358,pro,183,45,5,68.204,131.465,0,201.54,-0.2266,0.0513
3359,free,113,36,4,75.715,434.383,0,173.6,1.2425,1.5438
3360,pro,512,263,7,52.016,140.922,0,224.45,-0.376,0.1414
3361,free,203,98,1,48.343,170.834,0,304.3,0.048,0.0023
3362,free,245,193,3,61.595,250.011,0,224.87,0.0992,0.0098
3363,free,301,99,10,80.592,145.923,0,245.9,-0.9946,0.9892
3364,pro,728,142,0,23.225,157.927,0,143.31,0.9917,0.9835
3365,free,73,61,7,89.255,631.105,0,312.12,1.3284,1.7646
3366,free,254,25,2,38.696,126.57,0,276.18,0.2838,0.0805
3367,free,225,90,1,72.316,1663.753,0,197.18,3.166,10.0236
3368,free,451,101,1,51.429,274.65,1,237.82,0.728,0.53
3369,free,640,101,10,86.809,338.517,0,233.3,0.2043,0.0417
3370,pro,570,54,0,28.997,36.03,0,342.7,-1.7126,2.933
3371,pro,85,29,7,78.023,120.312,0,174.34,-0.5069,0.2569
3372,pro,109,38,1,18.448,64.831,0,142.06,-0.0648,0.0042
3373,free,112,40,1,60.731,180.353,0,252.0,0.152,0.0231
3374,free,486,78,8,83.282,75.227,0,238.09,-2.0441,4.1783
3375,pro,1309,294,3,65.737,252.308,0,187.0,0.3258,0.1061
3376,free,186,45,2,42.448,135.716,0,299.01,0.0964,0.0093
3377,free,129,64,1,77.105,226.217,0,264.09,-0.0478,0.0023
3378,free,88,24,2,75.535,92.996,0,239.35,-1.0953,1.1997
3379,enterprise,550,65,2,27.822,48.417,0,200.82,-0.5624,0.3163
3380,enterprise,199,49,2,66.313,206.563,0,199.43,1.8907,3.5747
3381,pro,203,19,9,77.244,371.376,0,215.78,1.9569,3.8295
3382,free,215,136,3,51.707,377.699,0,245.61,1.1295,1.2758
3383,free,232,24,6,88.706,464.733,0,254.83,1.1792,1.3905
3384,pro,104,22,1,36.164,89.227,0,258.99,0.2799,0.0783
3385,pro,186,73,3,84.764,187.71,0,225.51,-0.2269,0.0515
3386,free,239,139,1,47.072,126.483,0,262.09,-0.5299,0.2808
3387,free,136,46,5,78.33,109.22,0,160.61,-1.1348,1.2878
3388,free,94,59,3,73.368,185.573,0,256.31,-0.2474,0.0612
3389,pro,226,43,3,80.087,144.033,0,191.44,-0.3826,0.1464
3390,pro,349,175,1,43.44,156.471,0,193.95,0.2713,0.0736
3391,free,720,107,0,30.184,180.022,0,265.36,0.5432,0.2951
3392,free,392,134,1,24.528,198.119,0,231.77,0.7555,0.5708
3393,free,599,387,1,47.022,143.171,0,222.63,-0.6921,0.479
3394,free,284,45,4,59.875,144.013,0,234.44,-0.2319,0.0538
3395,free,487,121,3,50.387,434.199,0,129.23,1.428,2.0392
3396,free,91,51,5,60.269,93.373,0,223.35,-0.9848,0.9698
3397,free,332,65,3,46.509,179.06,0,259.63,0.3142,0.0987
3398,free,333,466,7,50.035,301.604,0,241.45,0.3703,0.1371
3399,pro,154,58,2,40.3,101.077,0,136.98,-0.022,0.0005
3400,free,273,190,12,91.008,397.571,0,202.52,0.1372,0.0188
3401,pro,409,167,2,60.706,267.702,0,148.12,0.8449,0.7139
3402,free,376,207,3,81.115,110.705,0,188.13,-1.7145,2.9395
3403,free,118,64,1,68.24,442.609,0,192.05,1.2505,1.5638
3404,free,269,43,3,42.393,451.381,0,203.99,2.0522,4.2115
3405,free,495,274,3,81.662,303.402,0,227.72,-0.2012,0.0405
3406,pro,113,66,5,68.985,281.963,0,214.08,1.1074,1.2263
3407,free,109,80,7,80.592,266.595,0,183.72,0.0531,0.0028
3408,free,144,28,2,61.884,318.326,0,232.79,1.1668,1.3614
3409,pro,269,35,1,74.331,76.443,0,236.7,-1.3853,1.9191
3410,pro,166,122,1,47.098,111.245,0,172.15,-0.3626,0.1315
3411,pro,162,74,3,25.811,411.147,0,159.66,3.1141,9.6976
3412,free,199,30,2,49.585,65.342,0,259.65,-1.1123,1.2372
3413,free,975,161,1,39.313,138.525,0,270.81,-0.2466,0.0608
3414,free,215,78,1,20.929,78.725,0,209.29,-0.4535,0.2057
3415,pro,63,27,2,45.365,223.396,0,225.12,1.7477,3.0545
3416,free,164,52,1,43.76,111.731,0,240.51,-0.3005,0.0903
3417,free,180,79,0,51.532,146.607,0,284.07,-0.1998,0.0399
3418,free,456,299,3,73.453,712.181,0,236.61,1.3438,1.8058
3419,free,82,31,3,70.806,233.895,0,215.59,0.4165,0.1735
3420,free,236,39,2,18.857,49.6,0,209.58,-0.9022,0.814
3421,pro,1133,168,0,31.857,186.262,0,212.19,0.9873,0.9748
3422,free,181,45,0,59.479,502.384,0,230.81,1.793,3.2148
3423,free,334,35,3,70.102,117.8,0,225.04,-0.7157,0.5122
3424,pro,466,127,4,76.484,264.714,0,254.73,0.4668,0.2179
3425,enterprise,217,36,4,70.724,172.611,0,256.99,1.4215,2.0207
3426,pro,771,163,4,62.659,244.993,0,237.28,0.6194,0.3837
3427,free,107,69,5,70.546,497.785,0,212.84,1.3572,1.842
3428,free,894,206,3,70.382,578.084,0,181.25,1.2142,1.4743
3429,pro,311,43,4,65.643,223.129,0,317.0,0.9287,0.8625
3430,pro,211,60,6,80.163,141.64,0,237.2,-0.565,0.3192
3431,free,2075,762,1,30.476,163.158,0,231.59,-0.3192,0.1019
3432,free,100,39,4,50.842,91.39,0,239.48,-0.6948,0.4827
3433,enterprise,241,43,0,44.387,38.833,0,126.78,-1.5614,2.438
3434,free,94,46,2,61.379,67.571,0,191.15,-1.4969,2.2407
3435,free,527,274,3,46.373,64.648,0,213.35,-1.8362,3.3716
3436,free,189,48,1,11.843,34.039,0,292.88,-1.4125,1.9952
3437,free,628,117,1,23.934,85.357,0,223.67,-0.54,0.2916
3438,free,248,94,7,87.581,933.382,0,233.54,1.8469,3.411
3439,free,703,162,4,81.379,169.246,0,188.5,-0.9493,0.9012
3440,pro,447,58,3,78.152,156.931,0,213.79,-0.2843,0.0808
3441,free,127,38,5,76.542,194.553,0,150.68,-0.0923,0.0085
3442,free,46,15,2,38.758,113.138,0,231.91,0.2826,0.0799
3443,free,324,118,7,87.157,148.751,0,287.19,-1.1857,1.4059
3444,free,131,34,1,70.84,253.222,0,163.96,0.511,0.2611
3445,free,91,18,2,69.139,208.095,0,211.72,0.4615,0.213
3446,free,510,145,5,79.099,354.079,0,253.6,0.3361,0.113
3447,enterprise,628,116,1,74.476,89.527,0,216.45,-1.1324,1.2823
3448,free,407,13,5,78.42,150.032,0,257.93,-0.1766,0.0312
3449,free,1379,320,2,51.217,238.689,0,145.68,0.0976,0.0095
3450,free,357,41,2,55.272,217.564,0,211.07,0.5786,0.3348
3451,free,44,35,4,60.079,169.664,0,243.03,0.1167,0.0136
3452,enterprise,288,60,4,59.733,87.121,0,308.55,-0.2371,0.0562
3453,pro,170,26,4,41.247,268.897,0,194.08,2.2593,5.1044
3454,free,315,175,2,44.713,187.704,0,200.66,0.0825,0.0068
3455,free,151,64,3,49.74,81.466,0,172.85,-1.0292,1.0593
3456,free,456,82,3,41.111,253.848,0,217.1,0.926,0.8575
3457,enterprise,855,474,4,51.371,222.834,0,133.5,1.3696,1.8758
3458,free,47,28,1,76.121,198.199,0,275.12,0.0562,0.0032
3459,pro,202,142,5,72.893,98.248,0,186.89,-1.4562,2.1205
3460,free,476,153,1,21.24,208.59,0,273.47,0.8715,0.7595
3461,free,122,45,3,31.316,203.295,0,151.58,1.0191,1.0386
3462,free,466,329,2,64.219,300.011,0,217.75,0.1402,0.0197
3463,free,366,46,2,55.674,122.203,0,213.94,-0.4024,0.1619
3464,free,43,25,6,74.167,377.138,0,113.66,1.1816,1.3962
3465,free,1209,318,7,55.317,520.008,0,253.84,1.256,1.5775
3466,free,107,29,1,54.654,135.138,0,188.18,-0.0516,0.0027
3467,free,120,72,0,68.452,936.596,0,189.61,2.4125,5.8202
3468,free,655,76,3,49.578,124.569,0,208.43,-0.4013,0.161
3469,free,104,32,4,64.965,115.158,0,182.94,-0.5955,0.3546
3470,free,105,16,1,60.605,170.319,0,167.08,0.3878,0.1504
3471,pro,289,49,0,27.776,114.633,0,189.83,0.6818,0.4649
3472,pro,498,345,4,73.444,254.646,0,183.19,0.0413,0.0017
3473,free,538,144,0,16.224,310.369,0,174.16,1.656,2.7423
3474,free,357,74,2,18.53,107.923,0,182.41,0.1324,0.0175
3475,free,195,30,1,49.878,231.86,0,165.52,0.9233,0.8525
3476,free,531,53,2,43.185,79.22,0,201.96,-0.8479,0.7189
3477,enterprise,588,141,3,87.626,207.476,0,278.06,0.4442,0.1973
3478,pro,498,142,3,20.339,60.13,0,253.4,-0.8524,0.7266
3479,free,451,146,10,88.116,753.519,1,215.87,1.3323,1.775
3480,pro,268,36,2,42.713,106.83,0,192.27,0.2257,0.0509
3481,free,277,64,0,54.907,125.835,0,191.52,-0.4536,0.2058
3482,free,175,47,2,48.034,398.865,0,173.39,1.6839,2.8355
3483,enterprise,119,51,2,35.575,50.963,0,161.87,-0.595,0.354
3484,free,505,44,1,51.62,87.941,0,260.27,-0.8186,0.6701
3485,free,347,111,3,61.238,34.353,0,242.81,-2.8971,8.3932
3486,pro,180,155,6,65.135,178.762,0,219.42,-0.0636,0.004
3487,pro,114,56,2,61.403,173.585,0,170.24,0.4382,0.192
3488,free,404,45,7,82.691,339.898,0,245.36,0.5979,0.3575
3489,pro,836,90,3,62.88,94.191,0,213.14,-1.0378,1.077
3490,free,1921,222,2,73.263,107.977,0,251.28,-1.5885,2.5233
3491,free,34,54,1,48.052,60.587,0,198.26,-1.4054,1.9751
3492,free,266,84,0,40.427,200.676,0,175.55,0.555,0.308
3493,enterprise,715,106,3,31.36,201.816,0,145.52,2.7705,7.6757
3494,pro,188,139,1,57.034,202.65,0,275.35,0.4797,0.2301
3495,free,173,52,2,76.866,139.517,0,235.24,-0.7479,0.5594
3496,free,604,97,1,63.51,128.667,0,236.57,-0.7746,0.6
3497,pro,275,105,1,67.859,323.992,0,211.41,1.2149,1.476
3498,free,128,21,6,68.343,244.888,0,238.04,0.6887,0.4743
3499,free,252,148,2,65.959,600.299,0,218.8,1.5,2.25
3500,free,133,25,4,74.756,209.335,0,187.14,0.2178,0.0474
3501,free,116,67,3,37.694,49.118,0,274.3,-1.5684,2.4599
3502,pro,139,21,0,64.463,117.955,0,220.75,0.0047,0.0
3503,free,218,43,2,37.512,115.405,0,219.36,-0.0288,0.0008
3504,pro,378,59,2,67.784,103.906,0,353.12,-0.8036,0.6458
3505,free,317,143,2,37.955,719.089,0,253.52,2.4849,6.1747
3506,free,133,37,0,77.705,207.251,0,217.4,-0.0092,0.0001
3507,enterprise,63,54,6,84.804,89.386,0,219.88,-1.104,1.2188
3508,free,255,39,0,22.378,89.868,0,249.82,-0.0293,0.0009
3509,free,302,93,6,88.351,514.092,0,206.19,0.87,0.7569
3510,pro,200,127,3,63.152,135.467,0,222.36,-0.4707,0.2216
3511,free,120,53,1,47.253,50.576,0,286.88,-1.6706,2.7909
3512,pro,138,59,6,84.265,248.086,0,209.27,0.4396,0.1932
3513,free,116,65,4,62.438,284.459,0,177.35,0.6731,0.4531
3514,pro,333,28,1,63.63,163.667,0,213.98,0.5583,0.3117
3515,enterprise,282,85,3,49.434,114.895,0,237.0,0.6983,0.4876
3516,free,213,32,8,65.687,219.494,0,228.12,0.4273,0.1826
3517,free,750,422,4,75.615,246.978,0,174.03,-0.5392,0.2907
3518,pro,878,100,2,76.725,132.714,0,277.88,-0.8162,0.6662
3519,enterprise,414,68,2,31.107,30.209,0,244.8,-1.9604,3.8432
3520,free,1236,353,2,56.719,675.906,0,181.89,1.6078,2.585
3521,free,131,36,4,73.327,1058.773,0,303.29,2.7376,7.4945
3522,free,248,88,1,26.117,80.81,0,184.72,-0.5804,0.3369
3523,free,88,68,1,70.368,320.406,0,171.27,0.6561,0.4305
3524,free,117,60,1,70.895,251.117,0,245.14,0.2946,0.0868
3525,free,179,117,3,39.896,183.038,0,275.73,0.3019,0.0911
3526,pro,597,144,3,61.542,120.305,0,269.53,-0.7148,0.5109
3527,free,117,43,4,52.869,100.256,0,198.97,-0.6295,0.3963
3528,pro,128,18,1,11.088,50.968,0,200.21,0.0049,0.0
3529,pro,171,49,2,56.675,124.392,0,255.16,-0.0268,0.0007
3530,free,34,20,4,54.905,112.293,0,226.26,-0.2245,0.0504
3531,free,310,102,0,63.335,300.428,0,291.8,0.5795,0.3358
3532,pro,150,15,4,29.465,50.212,0,288.75,-0.4993,0.2493
3533,free,238,75,4,80.03,319.938,0,209.07,0.3838,0.1473
3534,free,410,59,4,70.994,585.817,0,208.08,1.6645,2.7706
3535,pro,179,68,0,68.669,122.002,1,236.1,-0.5717,0.3268
3536,pro,445,214,3,59.436,71.703,0,238.85,-1.8606,3.4618
3537,free,487,278,3,77.508,1243.824,0,314.89,2.1703,4.7102
3538,pro,186,110,1,24.146,76.783,0,286.61,-0.366,0.134
3539,pro,64,12,7,93.621,171.791,0,247.94,0.1231,0.0152
3540,free,155,49,3,80.335,189.565,0,198.92,-0.3167,0.1003
3541,free,534,132,0,24.858,135.472,0,229.86,0.1397,0.0195
3542,pro,140,99,5,93.507,383.577,0,305.5,0.8046,0.6474
3543,free,225,88,2,30.095,374.873,0,242.88,1.7978,3.2321
3544,pro,114,62,4,55.827,101.921,1,210.76,-0.5032,0.2532
3545,free,124,24,2,72.935,144.215,0,231.25,-0.3244,0.1052
3546,free,353,119,2,52.094,197.172,0,208.96,0.1191,0.0142
3547,pro,103,55,4,62.138,199.933,0,202.12,0.7066,0.4993
3548,pro,159,25,5,56.044,271.05,0,174.27,1.8461,3.4081
3549,free,874,186,4,58.336,299.794,0,179.49,0.4845,0.2347
3550,free,482,272,3,67.847,188.189,0,244.59,-0.6328,0.4004
3551,pro,354,56,2,43.013,237.008,0,317.75,1.616,2.6115
3552,free,192,41,3,33.909,70.665,0,165.52,-0.7153,0.5117
3553,free,170,96,1,50.116,81.164,0,236.38,-1.1882,1.4118
3554,free,151,47,3,51.29,209.484,0,223.43,0.566,0.3204
3555,pro,204,65,4,59.898,453.982,0,267.14,2.3408,5.4793
3556,free,478,69,1,30.997,125.092,0,222.88,0.0919,0.0084
3557,free,250,34,2,51.479,255.367,0,238.27,0.9957,0.9914
3558,pro,278,84,5,84.955,251.17,0,246.53,0.2881,0.083
3559,free,276,50,3,77.524,205.521,0,265.62,-0.1252,0.0157
3560,free,311,103,3,74.141,136.802,0,205.37,-0.9558,0.9136
3561,enterprise,188,33,2,42.659,57.919,0,196.57,-0.2875,0.0827
3562,pro,123,70,2,42.681,123.352,0,222.47,0.2217,0.0492
3563,free,204,48,2,83.128,134.306,0,276.53,-0.9332,0.8709
3564,pro,167,162,4,71.573,420.692,0,256.95,1.4344,2.0575
3565,pro,261,89,2,63.015,142.115,0,219.72,-0.2143,0.0459
3566,free,327,56,1,43.207,78.074,0,244.39,-0.8914,0.7946
3567,free,97,25,2,33.643,270.016,0,216.41,1.6288,2.653
3568,free,1131,400,2,40.1,344.89,0,242.0,0.8826,0.779
3569,free,236,59,3,53.537,60.154,0,253.47,-1.5819,2.5024
3570,pro,153,123,3,60.243,166.796,0,207.64,0.0472,0.0022
3571,free,306,114,4,44.547,179.993,0,253.71,0.1709,0.0292
3572,free,217,79,3,36.697,307.249,0,234.3,1.3546,1.8349
3573,pro,463,136,3,49.572,72.248,0,254.82,-1.3483,1.8179
3574,pro,31,11,5,50.937,239.789,0,265.52,2.1163,4.4787
3575,pro,204,184,3,64.564,171.415,0,184.23,-0.2057,0.0423
3576,free,645,139,3,65.612,167.07,0,176.87,-0.5322,0.2832
3577,free,82,39,5,78.88,112.386,0,239.86,-1.0436,1.0891
3578,free,377,110,9,91.4,153.905,0,215.92,-1.2091,1.4619
3579,pro,114,29,2,34.141,110.666,0,196.82,0.6501,0.4226
3580,free,649,187,3,33.488,127.638,0,192.97,-0.29,0.0841
3581,pro,363,50,3,41.049,40.833,0,238.57,-1.7921,3.2116
3582,enterprise,142,38,1,30.843,47.82,0,249.58,-0.4042,0.1634
3583,free,115,42,3,91.09,446.214,0,149.55,0.857,0.7344
3584,pro,380,92,2,42.774,69.464,0,175.49,-1.0498,1.1021
3585,free,206,36,1,56.194,240.545,0,264.84,0.7642,0.584
3586,free,166,25,9,89.81,340.44,0,283.36,0.6358,0.4042
3587,free,373,90,0,40.499,126.346,0,237.91,-0.2175,0.0473
3588,free,92,33,7,60.998,106.611,0,306.47,-0.6342,0.4022
3589,free,139,43,3,80.82,461.524,0,155.09,1.153,1.3294
3590,free,1131,163,3,42.072,56.684,0,247.06,-1.7593,3.0951
3591,free,81,54,2,61.321,208.917,0,231.63,0.2682,0.0719
3592,free,417,107,3,59.915,114.874,0,162.19,-0.9049,0.8188
3593,pro,229,36,3,62.314,161.99,0,245.83,0.4669,0.218
3594,free,203,90,4,51.843,222.155,0,216.29,0.4167,0.1736
3595,free,293,75,2,43.782,142.344,0,177.04,-0.0404,0.0016
3596,pro,138,24,1,41.935,233.352,0,217.04,1.9902,3.9609
3597,enterprise,261,58,1,65.452,74.488,0,255.33,-0.8568,0.7341
3598,free,451,146,0,46.169,410.493,0,322.6,1.3734,1.8862
3599,pro,326,64,1,42.639,370.5,0,320.92,2.462,6.0614
3600,free,207,20,2,51.351,65.225,0,221.39,-1.0143,1.0288
3601,free,420,95,1,82.274,175.645,0,217.14,-0.7219,0.5211
3602,free,550,37,2,60.076,111.779,0,259.84,-0.576,0.3318
3603,free,593,150,3,60.304,317.677,0,184.59,0.6064,0.3677
3604,free,532,51,6,48.533,154.643,0,238.51,0.1145,0.0131
3605,pro,291,64,1,59.05,245.261,0,186.05,1.1418,1.3037
3606,free,364,79,2,72.976,714.669,0,228.87,1.8333,3.361
3607,enterprise,157,38,3,47.192,108.185,0,155.76,1.0951,1.1992
3608,free,282,158,1,40.566,174.748,0,158.48,0.1043,0.0109
3609,free,193,60,1,57.297,151.601,0,283.72,-0.1885,0.0355
3610,free,210,86,3,16.593,101.012,0,209.11,0.0194,0.0004
3611,pro,363,118,3,87.249,308.062,0,184.08,0.4777,0.2282
3612,enterprise,221,101,0,22.055,69.74,0,233.77,0.3717,0.1382
3613,free,116,34,2,34.49,160.678,0,234.19,0.6619,0.4381
3614,free,484,182,0,29.746,78.405,0,234.24,-0.9753,0.9512
3615,free,267,66,1,36.255,200.848,0,284.09,0.7435,0.5528
3616,pro,1620,662,7,93.346,301.122,0,214.52,-0.5107,0.2608
3617,pro,487,154,4,80.169,352.672,0,233.52,0.8446,0.7133
3618,free,57,25,2,64.047,161.517,0,175.2,0.0601,0.0036
3619,free,64,22,3,48.39,248.178,0,296.43,1.1793,1.3907
3620,free,284,134,2,58.798,202.862,0,171.23,-0.0403,0.0016
3621,pro,347,138,6,80.468,300.307,0,172.55,0.5624,0.3163
3622,pro,106,60,2,28.107,133.953,0,206.37,0.8942,0.7996
3623,pro,127,54,1,30.285,51.71,0,273.42,-1.0288,1.0584
3624,free,152,90,3,83.521,113.625,0,192.1,-1.4355,2.0607
3625,free,549,135,2,60.638,440.235,0,296.57,1.1619,1.35
3626,pro,691,118,3,71.174,116.524,0,200.77,-0.9817,0.9637
3627,pro,98,41,3,50.145,169.879,0,204.69,0.8719,0.7602
3628,pro,556,117,0,39.357,64.218,0,260.6,-1.2095,1.4629
3629,pro,203,32,5,64.407,47.683,0,183.45,-1.9904,3.9617
3630,pro,201,32,2,63.882,86.075,0,270.53,-0.7932,0.6292
3631,free,1531,172,8,75.299,360.579,0,245.03,0.3973,0.1578
3632,free,396,188,3,84.906,1675.408,0,219.1,2.6095,6.8095
3633,pro,171,86,2,53.198,163.145,0,195.4,0.373,0.1391
3634,pro,243,48,2,33.514,335.995,0,180.13,2.6684,7.1204
3635,pro,511,215,0,34.15,104.198,0,153.18,-0.3521,0.124
3636,free,148,65,6,63.222,61.874,0,150.42,-1.8064,3.2631
3637,free,117,111,0,43.746,152.863,0,224.95,-0.0636,0.004
3638,pro,760,169,3,64.824,137.901,0,201.07,-0.6113,0.3737
3639,free,392,58,0,37.567,41.392,0,211.07,-1.7901,3.2045
3640,pro,594,111,2,58.421,187.402,0,280.47,0.3803,0.1446
3641,free,264,153,0,58.345,185.994,0,196.48,-0.2163,0.0468
3642,free,222,76,0,65.005,329.552,0,206.48,0.7925,0.6281
3643,enterprise,167,40,3,55.124,107.059,0,259.93,0.7229,0.5226
3644,pro,880,74,3,34.73,115.211,0,225.16,0.3006,0.0904
3645,pro,992,162,7,74.807,227.731,0,329.89,0.1094,0.012
3646,free,323,74,2,61.907,256.436,0,191.8,0.4727,0.2234
3647,free,80,16,2,48.031,123.319,0,251.23,0.173,0.0299
3648,free,384,151,4,67.074,540.82,0,203.43,1.2975,1.6835
3649,free,119,36,4,80.402,132.714,0,265.98,-0.784,0.6147
3650,pro,82,49,5,40.139,111.044,1,221.34,0.2451,0.0601
3651,pro,215,85,3,39.553,146.702,0,231.78,0.5774,0.3334
3652,free,806,207,3,66.089,285.125,0,181.32,0.177,0.0313
3653,free,306,96,0,15.885,186.793,0,209.15,0.9892,0.9785
3654,free,456,93,2,41.367,44.692,0,237.74,-1.9264,3.711
3655,free,188,173,0,75.259,239.08,0,203.65,-0.2665,0.071
3656,free,128,27,2,47.286,121.167,0,202.89,-0.0229,0.0005
3657,free,405,94,2,64.838,142.436,0,139.84,-0.6318,0.3992
3658,free,215,22,3,49.271,137.345,0,258.42,0.2036,0.0415
3659,free,136,23,5,71.83,313.566,0,260.11,0.9703,0.9415
3660,free,511,103,4,76.245,364.177,0,188.65,0.5722,0.3274
3661,pro,771,315,1,68.473,195.903,0,269.83,-0.2932,0.086
3662,free,231,145,6,52.656,258.649,0,123.24,0.473,0.2237
3663,free,310,45,4,65.618,72.435,0,260.42,-1.4801,2.1907
3664,free,211,59,8,92.975,361.933,0,272.15,0.3529,0.1245
3665,pro,286,52,2,28.111,64.619,0,160.71,-0.5009,0.2509
3666,free,159,74,2,75.867,114.2,0,257.39,-1.1717,1.3729
3667,free,103,15,3,62.14,128.722,0,207.64,-0.0783,0.0061
3668,free,75,28,2,41.816,74.475,0,258.04,-0.6877,0.4729
3669,free,154,48,3,59.391,153.511,0,139.8,-0.14,0.0196
3670,pro,446,141,11,85.756,543.159,0,231.3,1.5786,2.492
3671,free,327,58,2,25.658,140.598,0,220.73,0.4719,0.2227
3672,free,199,76,1,26.215,40.554,0,213.61,-1.6428,2.6988
3673,free,200,254,2,44.033,315.247,0,227.82,0.8031,0.645
3674,free,573,275,0,38.404,82.194,0,226.08,-1.2563,1.5783
3675,pro,402,130,1,38.724,200.165,0,207.7,1.0369,1.0752
3676,free,198,53,4,65.171,84.164,0,288.05,-1.2852,1.6517
3677,pro,278,84,2,33.337,37.332,0,164.16,-1.967,3.8691
3678,free,551,338,2,34.816,357.207,0,189.17,1.1275,1.2713
3679,free,539,94,4,58.822,149.913,0,245.29,-0.4029,0.1623
3680,free,380,185,5,70.409,202.977,0,189.7,-0.4364,0.1904
3681,free,850,217,5,73.312,114.456,1,216.39,-1.4877,2.2133
3682,free,268,85,5,66.97,215.131,0,231.71,0.0171,0.0003
3683,free,53,15,1,38.986,48.006,0,217.9,-1.1057,1.2226
3684,free,216,78,1,44.855,136.889,0,196.81,-0.1434,0.0206
3685,free,228,187,0,63.625,593.902,0,229.91,1.4565,2.1214
3686,free,4105,145,2,88.146,304.455,0,234.96,-0.1276,0.0163
3687,free,331,115,1,61.783,327.259,0,241.76,0.7127,0.5079
3688,free,189,41,9,89.181,85.118,0,233.91,-1.7602,3.0983
